branch,head,coupling_layer,target_coord,mean_entropy
scale,2,3,28,1.220546841621399
scale,2,3,29,1.0655274391174316
scale,2,3,30,0.9146934151649475
scale,2,3,32,1.1050317287445068
scale,2,3,37,0.7676307559013367
scale,2,3,39,0.52930748462677
scale,2,3,40,2.4127964973449707
scale,2,3,43,1.1570793390274048
scale,2,3,44,0.16393041610717773
scale,2,3,46,1.3795644044876099
scale,2,3,47,0.44547638297080994
scale,2,4,0,1.3580868244171143
scale,2,4,2,0.576887845993042
scale,2,4,3,1.1690382957458496
scale,2,4,7,1.6511552333831787
scale,2,4,8,0.0500851534307003
scale,2,4,11,0.6833484172821045
scale,2,4,13,0.1293163150548935
scale,2,4,14,0.6938647627830505
scale,2,4,16,2.140021562576294
scale,2,4,17,1.7001909017562866
scale,2,4,19,0.21712572872638702
scale,2,4,20,0.5213927030563354
scale,2,4,22,0.8355381488800049
scale,2,4,26,1.1504008769989014
scale,2,4,27,1.1684499979019165
scale,2,4,29,1.589910626411438
scale,2,4,32,0.8184593915939331
scale,2,4,33,2.357480049133301
scale,2,4,37,0.24100665748119354
scale,2,4,38,1.7913405895233154
scale,2,4,39,1.1064397096633911
scale,2,4,41,0.01348577905446291
scale,2,4,44,0.01302553154528141
scale,2,4,45,0.003690235549584031
scale,2,5,1,1.0060228109359741
scale,2,5,4,1.304581880569458
scale,2,5,5,2.129896879196167
scale,2,5,6,1.1195158958435059
scale,2,5,9,0.6235915422439575
scale,2,5,10,1.7260257005691528
scale,2,5,12,1.22136652469635
scale,2,5,15,0.3286398947238922
scale,2,5,18,0.37567880749702454
scale,2,5,21,1.5425527095794678
scale,2,5,23,1.713444709777832
scale,2,5,24,1.7242622375488281
scale,2,5,25,1.5267192125320435
scale,2,5,28,1.7407578229904175
scale,2,5,30,0.07980549335479736
scale,2,5,31,0.9629653692245483
scale,2,5,34,2.4825315475463867
scale,2,5,35,2.0603184700012207
scale,2,5,36,1.6750609874725342
scale,2,5,40,2.618070125579834
scale,2,5,42,0.0877821147441864
scale,2,5,43,0.03085261769592762
scale,2,5,46,0.013271289877593517
scale,2,5,47,0.045084357261657715
scale,2,6,1,0.8612231612205505
scale,2,6,2,2.539011001586914
scale,2,6,6,2.4672772884368896
scale,2,6,7,0.8538297414779663
scale,2,6,8,0.860539436340332
scale,2,6,10,0.7005789279937744
scale,2,6,13,0.25342047214508057
scale,2,6,15,1.5085361003875732
scale,2,6,18,2.305088758468628
scale,2,6,19,0.8492855429649353
scale,2,6,23,1.8729596138000488
scale,2,6,24,3.000877857208252
scale,2,6,26,1.2746888399124146
scale,2,6,28,0.8115556836128235
scale,2,6,29,2.311560869216919
scale,2,6,31,0.627045750617981
scale,2,6,32,1.696319341659546
scale,2,6,36,1.2437502145767212
scale,2,6,37,1.186550498008728
scale,2,6,38,0.4206008315086365
scale,2,6,42,0.11768005043268204
scale,2,6,43,0.3116576671600342
scale,2,6,45,0.31959062814712524
scale,2,6,47,0.11266110092401505
scale,2,7,0,2.1444711685180664
scale,2,7,3,0.6837589740753174
scale,2,7,4,0.36004403233528137
scale,2,7,5,0.9102520942687988
scale,2,7,9,1.4207299947738647
scale,2,7,11,0.8849524855613708
scale,2,7,12,1.4173250198364258
scale,2,7,14,0.8282257318496704
