branch,head,coupling_layer,target_coord,mean_entropy
scale,2,4,21,1.2518583536148071
scale,2,4,23,0.77439284324646
scale,2,4,25,1.015242099761963
scale,2,4,28,0.5925296545028687
scale,2,4,30,1.2648940086364746
scale,2,4,33,1.8795660734176636
scale,2,4,36,0.14458537101745605
scale,2,4,37,0.5595335960388184
scale,2,4,38,0.3580489456653595
scale,2,4,39,0.5028940439224243
scale,2,4,40,1.5805866718292236
scale,2,4,45,0.9177060723304749
scale,2,5,0,1.0377750396728516
scale,2,5,3,0.9327057003974915
scale,2,5,5,1.3205488920211792
scale,2,5,6,1.3007402420043945
scale,2,5,12,0.7864497303962708
scale,2,5,15,0.428109735250473
scale,2,5,17,0.467606782913208
scale,2,5,19,2.005075693130493
scale,2,5,20,1.8256360292434692
scale,2,5,22,0.5635046362876892
scale,2,5,24,2.9214775562286377
scale,2,5,26,1.7565116882324219
scale,2,5,27,1.767287254333496
scale,2,5,29,1.379482626914978
scale,2,5,31,1.431461215019226
scale,2,5,32,2.67387318611145
scale,2,5,34,1.8060330152511597
scale,2,5,35,2.3477797508239746
scale,2,5,41,1.8436872959136963
scale,2,5,42,0.5616880059242249
scale,2,5,43,0.545508623123169
scale,2,5,44,2.4992434978485107
scale,2,5,46,2.6847240924835205
scale,2,6,0,0.12054260075092316
scale,2,6,2,0.6876658201217651
scale,2,6,4,1.3942782878875732
scale,2,6,5,0.5390259027481079
scale,2,6,6,0.32138001918792725
scale,2,6,8,0.07244067639112473
scale,2,6,9,0.7524167895317078
scale,2,6,10,0.3342902958393097
scale,2,6,11,0.1087552160024643
scale,2,6,12,0.26873040199279785
scale,2,6,14,0.21064962446689606
scale,2,6,18,0.6128891110420227
scale,2,6,19,0.6433391571044922
scale,2,6,21,0.9695842266082764
scale,2,6,22,0.5709822773933411
scale,2,6,23,0.6236887574195862
scale,2,6,24,1.712806224822998
scale,2,6,26,1.0853806734085083
scale,2,6,32,0.23575866222381592
scale,2,6,34,1.5488770008087158
scale,2,6,35,0.41358596086502075
scale,2,6,38,2.3412508964538574
scale,2,6,45,2.1637227535247803
scale,2,6,46,0.35152745246887207
scale,2,7,1,2.225531816482544
scale,2,7,3,0.8112964630126953
scale,2,7,7,1.1937896013259888
scale,2,7,13,2.2116873264312744
scale,2,7,15,1.9642043113708496
scale,2,7,16,2.0256848335266113
scale,2,7,17,1.8552086353302002
scale,2,7,20,1.8873780965805054
scale,2,7,25,1.7832119464874268
scale,2,7,27,2.422431707382202
scale,2,7,28,0.1503620594739914
scale,2,7,29,2.153733253479004
scale,2,7,30,2.2482004165649414
scale,2,7,31,0.15514418482780457
scale,2,7,33,2.168226957321167
scale,2,7,36,1.4039660692214966
scale,2,7,37,2.644038200378418
scale,2,7,39,2.0048317909240723
scale,2,7,40,2.215630531311035
scale,2,7,41,2.718923568725586
scale,2,7,42,2.7041823863983154
scale,2,7,43,2.5951998233795166
scale,2,7,44,1.6266816854476929
