method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
VI,500,30,edge,hidden_layer_2,1,hidden_layer_2,W2,0,0,input,0.5410000085830688,0.23922421038150787,0.09249604493379593,1.3294551372528076,0.702303409576416,0.5713443756103516
VI,500,31,edge,hidden_layer_2,1,hidden_layer_2,W2,0,1,input,0.5210000276565552,0.2242560088634491,0.04792024940252304,1.3231172561645508,0.6477668285369873,0.47260141372680664
VI,500,32,edge,hidden_layer_2,1,hidden_layer_2,W2,0,2,input,0.4950000047683716,0.231867253780365,0.026508552953600883,1.3545145988464355,0.6645378470420837,0.5052410364151001
VI,500,33,edge,hidden_layer_2,1,hidden_layer_2,W2,0,3,input,0.5220000147819519,0.2357957363128662,0.10897104442119598,1.2924652099609375,0.672835111618042,0.5537610054016113
VI,500,34,edge,hidden_layer_2,1,hidden_layer_2,W2,0,4,input,0.4959999918937683,0.2212679237127304,0.00783800520002842,1.3417631387710571,0.7630775570869446,0.6648581027984619
VI,500,35,edge,hidden_layer_2,1,hidden_layer_2,W2,1,0,input,0.5260000228881836,0.2467356026172638,0.10521760582923889,1.3618592023849487,0.6939676403999329,0.5331685543060303
VI,500,36,edge,hidden_layer_2,1,hidden_layer_2,W2,1,1,input,0.5299999713897705,0.24501140415668488,0.0909503772854805,1.3221710920333862,0.7154760956764221,0.5619406700134277
VI,500,37,edge,hidden_layer_2,1,hidden_layer_2,W2,1,2,input,0.5120000243186951,0.23878327012062073,0.04099074751138687,1.4076437950134277,0.6755430698394775,0.5278894901275635
VI,500,38,edge,hidden_layer_2,1,hidden_layer_2,W2,1,3,input,0.5149999856948853,0.23798875510692596,0.04065510630607605,1.350609302520752,0.6249528527259827,0.4684745669364929
VI,500,39,edge,hidden_layer_2,1,hidden_layer_2,W2,1,4,input,0.531000018119812,0.23641778528690338,0.06209511682391167,1.374010682106018,0.6893247961997986,0.5803985595703125
VI,500,40,edge,hidden_layer_2,1,hidden_layer_2,W2,2,0,input,0.5149999856948853,0.22401617467403412,0.02094045840203762,1.3307521343231201,0.6835495233535767,0.5266092419624329
VI,500,41,edge,hidden_layer_2,1,hidden_layer_2,W2,2,1,input,0.5199999809265137,0.22970902919769287,0.04132453352212906,1.3305414915084839,0.731731653213501,0.5729314684867859
VI,500,42,edge,hidden_layer_2,1,hidden_layer_2,W2,2,2,input,0.527999997138977,0.24497449398040771,0.08586308360099792,1.3553624153137207,0.704961359500885,0.5494827032089233
VI,500,43,edge,hidden_layer_2,1,hidden_layer_2,W2,2,3,input,0.5260000228881836,0.23251059651374817,0.07805706560611725,1.3160371780395508,0.7152812480926514,0.5864348411560059
VI,500,44,edge,hidden_layer_2,1,hidden_layer_2,W2,2,4,input,0.49399998784065247,0.22352667152881622,0.013841730542480946,1.372089147567749,0.7387077808380127,0.6330329775810242
VI,500,45,edge,hidden_layer_2,1,hidden_layer_2,W2,3,0,input,0.5299999713897705,0.2409670203924179,0.08261744678020477,1.3255122900009155,0.6874439716339111,0.5168927907943726
VI,500,46,edge,hidden_layer_2,1,hidden_layer_2,W2,3,1,input,0.5389999747276306,0.24414514005184174,0.16501104831695557,1.3003056049346924,0.6737814545631409,0.5144945383071899
VI,500,47,edge,hidden_layer_2,1,hidden_layer_2,W2,3,2,input,0.47999998927116394,0.22266778349876404,-0.0005487804301083088,1.3503824472427368,0.7000694870948792,0.5501958131790161
VI,500,48,edge,hidden_layer_2,1,hidden_layer_2,W2,3,3,input,0.5220000147819519,0.2594989836215973,0.13189110159873962,1.3835698366165161,0.659193217754364,0.532244086265564
VI,500,49,edge,hidden_layer_2,1,hidden_layer_2,W2,3,4,input,0.5149999856948853,0.23182299733161926,0.04095643758773804,1.3225563764572144,0.6946831941604614,0.580997884273529
VI,500,50,edge,hidden_layer_2,1,hidden_layer_2,W2,4,0,input,0.5249999761581421,0.24345068633556366,0.07296010106801987,1.4072619676589966,0.11698298156261444,0.09908061474561691
VI,500,51,edge,hidden_layer_2,1,hidden_layer_2,W2,4,1,input,0.5149999856948853,0.23379142582416534,0.05420847237110138,1.3507013320922852,0.12113212049007416,0.10152409225702286
VI,500,52,edge,hidden_layer_2,1,hidden_layer_2,W2,4,2,input,0.5339999794960022,0.24953478574752808,0.1084633469581604,1.3447035551071167,0.1230897530913353,0.10180442035198212
VI,500,53,edge,hidden_layer_2,1,hidden_layer_2,W2,4,3,input,0.5360000133514404,0.24182207882404327,0.10610928386449814,1.3289101123809814,1.8700411319732666,1.8710321187973022
VI,500,54,edge,hidden_layer_2,1,hidden_layer_2,W2,4,4,input,0.5170000195503235,0.23288078606128693,0.10244078934192657,1.3040456771850586,1.246518611907959,1.2445043325424194
VI,500,55,edge,output,2,output,W3,0,0,output,0.515999972820282,0.2290559709072113,0.07836341112852097,1.3451008796691895,0.32822751998901367,0.28982236981391907
VI,500,56,edge,output,2,output,W3,0,1,output,0.5220000147819519,0.23549267649650574,0.06392008066177368,1.3661376237869263,0.3252972662448883,0.2593662738800049
VI,500,57,edge,output,2,output,W3,0,2,output,0.5199999809265137,0.23976007103919983,0.1039145365357399,1.3294727802276611,0.3762993812561035,0.3167976140975952
VI,500,58,edge,output,2,output,W3,0,3,output,0.5299999713897705,0.24182331562042236,0.09852801263332367,1.3715379238128662,0.24020861089229584,0.21006473898887634
VI,500,59,edge,output,2,output,W3,0,4,output,0.5509999990463257,0.2517344653606415,0.13274215161800385,1.3481401205062866,0.3517177999019623,0.35203924775123596
VI,750,0,edge,hidden_layer_1,0,hidden_layer_1,W1,0,0,input,0.5989999771118164,0.19792033731937408,0.22350403666496277,0.8693782687187195,0.7986474633216858,0.7031938433647156
VI,750,1,edge,hidden_layer_1,0,hidden_layer_1,W1,0,1,input,0.6019999980926514,0.20966318249702454,0.20853988826274872,0.9202223420143127,0.8314617276191711,0.7281649112701416
VI,750,2,edge,hidden_layer_1,0,hidden_layer_1,W1,0,2,input,0.6290000081062317,0.22672773897647858,0.3241508901119232,0.8782129287719727,0.8056691288948059,0.6937223672866821
VI,750,3,edge,hidden_layer_1,0,hidden_layer_1,W1,0,3,input,0.5839999914169312,0.20254862308502197,0.14852628111839294,0.9556077718734741,0.7924630045890808,0.6899245977401733
VI,750,4,edge,hidden_layer_1,0,hidden_layer_1,W1,0,4,input,0.6269999742507935,0.1859123259782791,0.17351290583610535,0.8734572529792786,0.7771265506744385,0.6514219045639038
VI,750,5,edge,hidden_layer_1,0,hidden_layer_1,W1,0,5,input,0.6209999918937683,0.23546791076660156,0.2780745327472687,0.9517549276351929,0.8477741479873657,0.752051830291748
VI,750,6,edge,hidden_layer_1,0,hidden_layer_1,W1,1,0,input,0.5640000104904175,0.1952265202999115,0.16953222453594208,0.9200398921966553,0.7793740034103394,0.6447540521621704
VI,750,7,edge,hidden_layer_1,0,hidden_layer_1,W1,1,1,input,0.5820000171661377,0.21045471727848053,0.2014847695827484,0.9503563046455383,0.8163093328475952,0.6943718194961548
VI,750,8,edge,hidden_layer_1,0,hidden_layer_1,W1,1,2,input,0.6159999966621399,0.2090640813112259,0.20845837891101837,0.9409818053245544,0.7934699654579163,0.7219857573509216
VI,750,9,edge,hidden_layer_1,0,hidden_layer_1,W1,1,3,input,0.6539999842643738,0.23960556089878082,0.31139442324638367,0.916781485080719,0.7009881138801575,0.607047438621521
VI,750,10,edge,hidden_layer_1,0,hidden_layer_1,W1,1,4,input,0.6359999775886536,0.23216977715492249,0.3011873662471771,0.9115743637084961,0.8082032203674316,0.6901965737342834
VI,750,11,edge,hidden_layer_1,0,hidden_layer_1,W1,1,5,input,0.621999979019165,0.2181328982114792,0.22300413250923157,0.9380091428756714,0.7837051749229431,0.6895175576210022
VI,750,12,edge,hidden_layer_1,0,hidden_layer_1,W1,2,0,input,0.5950000286102295,0.20399978756904602,0.21744705736637115,0.9293440580368042,0.8288760185241699,0.7024142742156982
VI,750,13,edge,hidden_layer_1,0,hidden_layer_1,W1,2,1,input,0.6320000290870667,0.23998618125915527,0.2944931387901306,0.9320743680000305,0.7571079134941101,0.636755108833313
VI,750,14,edge,hidden_layer_1,0,hidden_layer_1,W1,2,2,input,0.6150000095367432,0.23122544586658478,0.2866499125957489,0.9319172501564026,0.762048602104187,0.6677075624465942
VI,750,15,edge,hidden_layer_1,0,hidden_layer_1,W1,2,3,input,0.6290000081062317,0.22999443113803864,0.29094013571739197,0.88187175989151,0.7952596545219421,0.7152277231216431
VI,750,16,edge,hidden_layer_1,0,hidden_layer_1,W1,2,4,input,0.6520000100135803,0.24416181445121765,0.3399205207824707,0.9240707159042358,0.8047826290130615,0.7106220126152039
VI,750,17,edge,hidden_layer_1,0,hidden_layer_1,W1,2,5,input,0.6050000190734863,0.21331799030303955,0.23546592891216278,0.9265850782394409,0.724794328212738,0.616828203201294
VI,750,18,edge,hidden_layer_1,0,hidden_layer_1,W1,3,0,input,0.4429999887943268,0.1197756975889206,-0.1473308503627777,0.8697478175163269,0.3856937289237976,0.3356497287750244
VI,750,19,edge,hidden_layer_1,0,hidden_layer_1,W1,3,1,input,0.531000018119812,0.152989462018013,0.036494720727205276,0.8455225825309753,0.3266516923904419,0.278023898601532
VI,750,20,edge,hidden_layer_1,0,hidden_layer_1,W1,3,2,input,0.5419999957084656,0.1639140248298645,0.0630875825881958,0.8690898418426514,0.2941572964191437,0.24063730239868164
VI,750,21,edge,hidden_layer_1,0,hidden_layer_1,W1,3,3,input,1.0,0.8209227323532104,2.193288564682007,0.32215920090675354,2.532518148422241,2.533722162246704
VI,750,22,edge,hidden_layer_1,0,hidden_layer_1,W1,3,4,input,0.5410000085830688,0.16327010095119476,0.06168580800294876,0.8705182075500488,0.36627233028411865,0.3325427174568176
VI,750,23,edge,hidden_layer_1,0,hidden_layer_1,W1,3,5,input,0.4449999928474426,0.13906437158584595,-0.11157026141881943,0.9312341809272766,0.34204205870628357,0.3003734052181244
VI,750,24,edge,hidden_layer_1,0,hidden_layer_1,W1,4,0,input,1.0,0.8007509708404541,2.0877203941345215,0.3943900167942047,2.3172197341918945,2.337747812271118
VI,750,25,edge,hidden_layer_1,0,hidden_layer_1,W1,4,1,input,0.5,0.16156741976737976,-0.015067431144416332,0.9508332014083862,0.3890225291252136,0.32096758484840393
VI,750,26,edge,hidden_layer_1,0,hidden_layer_1,W1,4,2,input,0.5600000023841858,0.16759207844734192,0.08573043346405029,0.8739007711410522,0.3637000024318695,0.3240824043750763
VI,750,27,edge,hidden_layer_1,0,hidden_layer_1,W1,4,3,input,0.44200000166893005,0.11484383791685104,-0.15107963979244232,0.8500316143035889,0.4076807200908661,0.3504880964756012
VI,750,28,edge,hidden_layer_1,0,hidden_layer_1,W1,4,4,input,0.46399998664855957,0.13025060296058655,-0.1369113028049469,0.9169533848762512,0.3542296290397644,0.2932044267654419
VI,750,29,edge,hidden_layer_1,0,hidden_layer_1,W1,4,5,input,0.5630000233650208,0.16935645043849945,0.11144956946372986,0.8328173160552979,0.43421265482902527,0.37403956055641174
VI,750,30,edge,hidden_layer_2,1,hidden_layer_2,W2,0,0,input,0.6439999938011169,0.2557213008403778,0.344733327627182,0.9745033979415894,0.7425290942192078,0.6438801884651184
VI,750,31,edge,hidden_layer_2,1,hidden_layer_2,W2,0,1,input,0.6629999876022339,0.2669204771518707,0.3946813941001892,0.9420920610427856,0.7258656620979309,0.6588655114173889
VI,750,32,edge,hidden_layer_2,1,hidden_layer_2,W2,0,2,input,0.5979999899864197,0.2118818163871765,0.1997780203819275,0.9407978057861328,0.7942479252815247,0.6705443263053894
VI,750,33,edge,hidden_layer_2,1,hidden_layer_2,W2,0,3,input,0.6520000100135803,0.2633531987667084,0.3884703516960144,0.9240041971206665,0.691407322883606,0.5756924748420715
VI,750,34,edge,hidden_layer_2,1,hidden_layer_2,W2,0,4,input,0.6230000257492065,0.2238004207611084,0.2996467649936676,0.8906576633453369,0.654732346534729,0.5603294372558594
VI,750,35,edge,hidden_layer_2,1,hidden_layer_2,W2,1,0,input,0.6050000190734863,0.2437690794467926,0.29496172070503235,0.9768433570861816,0.7291130423545837,0.6405155062675476
VI,750,36,edge,hidden_layer_2,1,hidden_layer_2,W2,1,1,input,0.652999997138977,0.25126001238822937,0.3551079034805298,0.9397140741348267,0.7798287868499756,0.6905624866485596
VI,750,37,edge,hidden_layer_2,1,hidden_layer_2,W2,1,2,input,0.6460000276565552,0.25522923469543457,0.35260647535324097,0.9775976538658142,0.7630710601806641,0.6661607027053833
VI,750,38,edge,hidden_layer_2,1,hidden_layer_2,W2,1,3,input,0.6510000228881836,0.2542932629585266,0.36161237955093384,0.9251366257667542,0.7499255537986755,0.622793972492218
VI,750,39,edge,hidden_layer_2,1,hidden_layer_2,W2,1,4,input,0.6179999709129333,0.22394625842571259,0.23524963855743408,0.9589398503303528,0.7250853180885315,0.6346393823623657
VI,750,40,edge,hidden_layer_2,1,hidden_layer_2,W2,2,0,input,0.6510000228881836,0.27590814232826233,0.39625757932662964,0.9779562950134277,0.7655310034751892,0.6716427803039551
VI,750,41,edge,hidden_layer_2,1,hidden_layer_2,W2,2,1,input,0.6549999713897705,0.23787033557891846,0.33542072772979736,0.9014549851417542,0.798836886882782,0.6860061287879944
VI,750,42,edge,hidden_layer_2,1,hidden_layer_2,W2,2,2,input,0.6510000228881836,0.2506205439567566,0.3463473618030548,0.9280705451965332,0.6654265522956848,0.5830073356628418
VI,750,43,edge,hidden_layer_2,1,hidden_layer_2,W2,2,3,input,0.6420000195503235,0.24941331148147583,0.3264150321483612,0.9306246042251587,0.7238649725914001,0.5883539915084839
VI,750,44,edge,hidden_layer_2,1,hidden_layer_2,W2,2,4,input,0.6549999713897705,0.2603133022785187,0.36398351192474365,0.9965052008628845,0.7082396149635315,0.6184152364730835
VI,750,45,edge,hidden_layer_2,1,hidden_layer_2,W2,3,0,input,0.656000018119812,0.23756800591945648,0.3131832182407379,0.9171503186225891,0.8059830069541931,0.7051466703414917
VI,750,46,edge,hidden_layer_2,1,hidden_layer_2,W2,3,1,input,0.6399999856948853,0.240335613489151,0.333962082862854,0.9101173281669617,0.705760657787323,0.5833755731582642
VI,750,47,edge,hidden_layer_2,1,hidden_layer_2,W2,3,2,input,0.652999997138977,0.24955105781555176,0.3402593731880188,0.9300181865692139,0.7805618643760681,0.6685827970504761
VI,750,48,edge,hidden_layer_2,1,hidden_layer_2,W2,3,3,input,0.6000000238418579,0.23829549551010132,0.31922101974487305,0.9141818284988403,0.7464023232460022,0.6364889144897461
VI,750,49,edge,hidden_layer_2,1,hidden_layer_2,W2,3,4,input,0.628000020980835,0.22383973002433777,0.26944902539253235,0.9225570559501648,0.7290038466453552,0.5964914560317993
VI,750,50,edge,hidden_layer_2,1,hidden_layer_2,W2,4,0,input,0.5870000123977661,0.20173348486423492,0.19176281988620758,0.9183362722396851,0.4158846437931061,0.3581264615058899
VI,750,51,edge,hidden_layer_2,1,hidden_layer_2,W2,4,1,input,0.5590000152587891,0.19564810395240784,0.14785242080688477,0.9285188913345337,0.3955330550670624,0.3455595076084137
VI,750,52,edge,hidden_layer_2,1,hidden_layer_2,W2,4,2,input,0.5830000042915344,0.21925708651542664,0.2222200632095337,0.9836042523384094,0.4524739384651184,0.3901880085468292
VI,750,53,edge,hidden_layer_2,1,hidden_layer_2,W2,4,3,input,1.0,0.8006415963172913,2.0518710613250732,0.305340975522995,1.9845131635665894,1.9910277128219604
VI,750,54,edge,hidden_layer_2,1,hidden_layer_2,W2,4,4,input,1.0,0.7737864255905151,1.9173699617385864,0.36120545864105225,1.430912733078003,1.4368419647216797
VI,750,55,edge,output,2,output,W3,0,0,output,0.546999990940094,0.14026005566120148,0.03868686780333519,0.7927627563476562,0.4184611141681671,0.3625824451446533
VI,750,56,edge,output,2,output,W3,0,1,output,0.531000018119812,0.1351778507232666,0.0006941906176507473,0.798507809638977,0.4168253242969513,0.3531011641025543
VI,750,57,edge,output,2,output,W3,0,2,output,0.4729999899864197,0.12402579933404922,-0.047848280519247055,0.7980480194091797,0.44344598054885864,0.3686053454875946
VI,750,58,edge,output,2,output,W3,0,3,output,0.4560000002384186,0.09511260688304901,-0.12209250032901764,0.730711042881012,0.36837098002433777,0.32286253571510315
VI,750,59,edge,output,2,output,W3,0,4,output,1.0,0.7983577847480774,2.0180320739746094,0.2351120114326477,0.5555564165115356,0.5530432462692261
VI,1000,0,edge,hidden_layer_1,0,hidden_layer_1,W1,0,0,input,0.45100000500679016,0.12131986767053604,-0.1930255889892578,0.9257094264030457,0.8075985312461853,0.7022753357887268
VI,1000,1,edge,hidden_layer_1,0,hidden_layer_1,W1,0,1,input,0.47200000286102295,0.14053143560886383,-0.10418257117271423,0.9576974511146545,0.811587929725647,0.7126488089561462
VI,1000,2,edge,hidden_layer_1,0,hidden_layer_1,W1,0,2,input,0.4699999988079071,0.14569686353206635,-0.08862468600273132,0.944736897945404,0.7674466371536255,0.6508172154426575
VI,1000,3,edge,hidden_layer_1,0,hidden_layer_1,W1,0,3,input,0.4560000002384186,0.145302876830101,-0.15345045924186707,0.9720264673233032,0.786156177520752,0.6900584697723389
VI,1000,4,edge,hidden_layer_1,0,hidden_layer_1,W1,0,4,input,0.4309999942779541,0.1350322812795639,-0.16225481033325195,0.9462667107582092,0.8230111002922058,0.736966073513031
VI,1000,5,edge,hidden_layer_1,0,hidden_layer_1,W1,0,5,input,0.46799999475479126,0.1382286697626114,-0.09134325385093689,0.9027217030525208,0.7869250774383545,0.6880651712417603
VI,1000,6,edge,hidden_layer_1,0,hidden_layer_1,W1,1,0,input,0.4490000009536743,0.11121180653572083,-0.21005870401859283,0.9121420979499817,0.7999117970466614,0.688856303691864
VI,1000,7,edge,hidden_layer_1,0,hidden_layer_1,W1,1,1,input,0.4580000042915344,0.1458500474691391,-0.14015643298625946,0.9740706086158752,0.7813774943351746,0.7021446824073792
VI,1000,8,edge,hidden_layer_1,0,hidden_layer_1,W1,1,2,input,0.48100000619888306,0.15284192562103271,-0.08451788872480392,0.9937252998352051,0.7771906852722168,0.6726137399673462
VI,1000,9,edge,hidden_layer_1,0,hidden_layer_1,W1,1,3,input,0.4560000002384186,0.15283244848251343,-0.11953317373991013,1.0030652284622192,0.800779402256012,0.7261346578598022
VI,1000,10,edge,hidden_layer_1,0,hidden_layer_1,W1,1,4,input,0.44999998807907104,0.14158397912979126,-0.1455809473991394,0.9675866365432739,0.8043697476387024,0.7311617136001587
VI,1000,11,edge,hidden_layer_1,0,hidden_layer_1,W1,1,5,input,0.44699999690055847,0.13981109857559204,-0.16402125358581543,1.0050078630447388,0.8083958625793457,0.7054281830787659
VI,1000,12,edge,hidden_layer_1,0,hidden_layer_1,W1,2,0,input,0.41600000858306885,0.11732218414545059,-0.2093421369791031,0.9126405119895935,0.8006904125213623,0.7016732096672058
VI,1000,13,edge,hidden_layer_1,0,hidden_layer_1,W1,2,1,input,0.4819999933242798,0.15039288997650146,-0.06624145060777664,0.9548740386962891,0.7441705465316772,0.6319943070411682
VI,1000,14,edge,hidden_layer_1,0,hidden_layer_1,W1,2,2,input,0.4830000102519989,0.16982297599315643,-0.050796303898096085,1.0192204713821411,0.7882096767425537,0.6744368672370911
VI,1000,15,edge,hidden_layer_1,0,hidden_layer_1,W1,2,3,input,0.4189999997615814,0.11163787543773651,-0.2502531111240387,0.9222727417945862,0.8059936761856079,0.7129205465316772
VI,1000,16,edge,hidden_layer_1,0,hidden_layer_1,W1,2,4,input,0.4830000102519989,0.1587892770767212,-0.06378960609436035,0.9779000282287598,0.7833167910575867,0.6572085022926331
VI,1000,17,edge,hidden_layer_1,0,hidden_layer_1,W1,2,5,input,0.4729999899864197,0.13716262578964233,-0.09421439468860626,0.9094924926757812,0.7400383353233337,0.6452772617340088
VI,1000,18,edge,hidden_layer_1,0,hidden_layer_1,W1,3,0,input,0.2070000022649765,0.012575259432196617,-0.6043672561645508,0.6921210885047913,0.6702383160591125,0.5863164067268372
VI,1000,19,edge,hidden_layer_1,0,hidden_layer_1,W1,3,1,input,0.17399999499320984,0.011683412827551365,-0.7209880352020264,0.7163713574409485,0.654216468334198,0.5715978741645813
VI,1000,20,edge,hidden_layer_1,0,hidden_layer_1,W1,3,2,input,0.20900000631809235,0.01332872174680233,-0.6553096771240234,0.707984983921051,0.674479067325592,0.6069997549057007
VI,1000,21,edge,hidden_layer_1,0,hidden_layer_1,W1,3,3,input,1.0,0.7730448246002197,1.886408805847168,0.27692970633506775,2.245521068572998,2.2603554725646973
VI,1000,22,edge,hidden_layer_1,0,hidden_layer_1,W1,3,4,input,0.18400000035762787,0.010271599516272545,-0.6914425492286682,0.7035664319992065,0.6193049550056458,0.5390796661376953
VI,1000,23,edge,hidden_layer_1,0,hidden_layer_1,W1,3,5,input,0.2460000067949295,0.015649372711777687,-0.5446962118148804,0.6821306347846985,0.657493531703949,0.5618830323219299
VI,1000,24,edge,hidden_layer_1,0,hidden_layer_1,W1,4,0,input,1.0,0.7505077719688416,1.7925692796707153,0.32568004727363586,1.9762340784072876,1.983963131904602
VI,1000,25,edge,hidden_layer_1,0,hidden_layer_1,W1,4,1,input,0.1720000058412552,0.01239281240850687,-0.6949907541275024,0.7038763165473938,0.6370035409927368,0.5125698447227478
VI,1000,26,edge,hidden_layer_1,0,hidden_layer_1,W1,4,2,input,0.18799999356269836,0.011458765715360641,-0.6535854935646057,0.6793683171272278,0.6580295562744141,0.5572105646133423
VI,1000,27,edge,hidden_layer_1,0,hidden_layer_1,W1,4,3,input,0.2290000021457672,0.01708166114985943,-0.5872839093208313,0.7147024273872375,0.6372451186180115,0.5512927770614624
VI,1000,28,edge,hidden_layer_1,0,hidden_layer_1,W1,4,4,input,0.20800000429153442,0.027124518528580666,-0.5986618399620056,0.7384088039398193,0.6127890348434448,0.509179413318634
VI,1000,29,edge,hidden_layer_1,0,hidden_layer_1,W1,4,5,input,0.24199999868869781,0.01992710866034031,-0.5679992437362671,0.7110134959220886,0.6760688424110413,0.5513458251953125
VI,1000,30,edge,hidden_layer_2,1,hidden_layer_2,W2,0,0,input,0.5139999985694885,0.1688825786113739,-0.010100632905960083,0.9833639860153198,0.7438315153121948,0.6217732429504395
VI,1000,31,edge,hidden_layer_2,1,hidden_layer_2,W2,0,1,input,0.49300000071525574,0.17827710509300232,0.0039695994928479195,0.9816344976425171,0.7971076369285583,0.698489785194397
VI,1000,32,edge,hidden_layer_2,1,hidden_layer_2,W2,0,2,input,0.5189999938011169,0.17907510697841644,-0.0013285941677168012,1.0090395212173462,0.7973759174346924,0.6857159733772278
VI,1000,33,edge,hidden_layer_2,1,hidden_layer_2,W2,0,3,input,0.5189999938011169,0.1808539479970932,0.02638644352555275,0.9750705361366272,0.7775080800056458,0.7016407251358032
VI,1000,34,edge,hidden_layer_2,1,hidden_layer_2,W2,0,4,input,0.48500001430511475,0.15560324490070343,-0.06314948946237564,0.9697235226631165,0.7018281817436218,0.6238175630569458
VI,1000,35,edge,hidden_layer_2,1,hidden_layer_2,W2,1,0,input,0.47999998927116394,0.16642272472381592,-0.016377829015254974,0.9646811485290527,0.7795883417129517,0.6815588474273682
VI,1000,36,edge,hidden_layer_2,1,hidden_layer_2,W2,1,1,input,0.4740000069141388,0.14887286722660065,-0.07979535311460495,0.9536164999008179,0.7857465744018555,0.6735601425170898
VI,1000,37,edge,hidden_layer_2,1,hidden_layer_2,W2,1,2,input,0.5,0.1884198933839798,0.033856406807899475,1.034445881843567,0.8017680048942566,0.7047492265701294
VI,1000,38,edge,hidden_layer_2,1,hidden_layer_2,W2,1,3,input,0.5130000114440918,0.17273613810539246,0.04504230618476868,0.9389614462852478,0.7595720887184143,0.6718342304229736
VI,1000,39,edge,hidden_layer_2,1,hidden_layer_2,W2,1,4,input,0.5040000081062317,0.17365725338459015,-0.009971914812922478,0.9822085499763489,0.7413521409034729,0.6540241241455078
VI,1000,40,edge,hidden_layer_2,1,hidden_layer_2,W2,2,0,input,0.5009999871253967,0.1789405792951584,0.016491549089550972,0.9915421009063721,0.769882321357727,0.673727810382843
VI,1000,41,edge,hidden_layer_2,1,hidden_layer_2,W2,2,1,input,0.5180000066757202,0.17396780848503113,0.022796757519245148,0.957694411277771,0.7922164797782898,0.6789686679840088
VI,1000,42,edge,hidden_layer_2,1,hidden_layer_2,W2,2,2,input,0.4959999918937683,0.18280111253261566,-0.00016985702677629888,1.0411748886108398,0.7352365255355835,0.6226137280464172
VI,1000,43,edge,hidden_layer_2,1,hidden_layer_2,W2,2,3,input,0.5170000195503235,0.17479006946086884,-0.003315563779324293,0.9769586324691772,0.7712625861167908,0.6601265072822571
VI,1000,44,edge,hidden_layer_2,1,hidden_layer_2,W2,2,4,input,0.49000000953674316,0.17403945326805115,-0.0315731018781662,0.9984598755836487,0.695442259311676,0.5991935133934021
VI,1000,45,edge,hidden_layer_2,1,hidden_layer_2,W2,3,0,input,0.46799999475479126,0.14947448670864105,-0.07720132172107697,0.9443018436431885,0.7979289293289185,0.6754540801048279
VI,1000,46,edge,hidden_layer_2,1,hidden_layer_2,W2,3,1,input,0.4819999933242798,0.16967983543872833,-0.025656085461378098,0.9791128039360046,0.8190925717353821,0.7138623595237732
VI,1000,47,edge,hidden_layer_2,1,hidden_layer_2,W2,3,2,input,0.4909999966621399,0.16768339276313782,-0.012666094116866589,0.9763228297233582,0.7846497297286987,0.689224123954773
VI,1000,48,edge,hidden_layer_2,1,hidden_layer_2,W2,3,3,input,0.46000000834465027,0.15407437086105347,-0.0806078389286995,0.9736101627349854,0.7835997343063354,0.7041211128234863
VI,1000,49,edge,hidden_layer_2,1,hidden_layer_2,W2,3,4,input,0.46000000834465027,0.14352373778820038,-0.10877517610788345,0.9436590075492859,0.7806603908538818,0.6857686042785645
VI,1000,50,edge,hidden_layer_2,1,hidden_layer_2,W2,4,0,input,0.34299999475479126,0.05309736728668213,-0.37661194801330566,0.7510214447975159,0.6281459331512451,0.5622203350067139
VI,1000,51,edge,hidden_layer_2,1,hidden_layer_2,W2,4,1,input,0.335999995470047,0.04737197235226631,-0.381545752286911,0.7251394391059875,0.64055997133255,0.5533704161643982
VI,1000,52,edge,hidden_layer_2,1,hidden_layer_2,W2,4,2,input,0.3529999852180481,0.0584552139043808,-0.3322092294692993,0.7432451844215393,0.6289781332015991,0.5434207916259766
VI,1000,53,edge,hidden_layer_2,1,hidden_layer_2,W2,4,3,input,1.0,0.7694373726844788,1.8599724769592285,0.2501363456249237,1.6769427061080933,1.6793590784072876
VI,1000,54,edge,hidden_layer_2,1,hidden_layer_2,W2,4,4,input,1.0,0.7299761772155762,1.7005655765533447,0.3278888165950775,1.2638486623764038,1.2694108486175537
VI,1000,55,edge,output,2,output,W3,0,0,output,0.2709999978542328,0.022559110075235367,-0.503067672252655,0.6972198486328125,0.6995030641555786,0.5897334814071655
VI,1000,56,edge,output,2,output,W3,0,1,output,0.24799999594688416,0.025473590940237045,-0.5017708539962769,0.693291425704956,0.5978208184242249,0.5022636651992798
VI,1000,57,edge,output,2,output,W3,0,2,output,0.24500000476837158,0.01997094787657261,-0.5790773034095764,0.7047398686408997,0.7087398767471313,0.6264954805374146
VI,1000,58,edge,output,2,output,W3,0,3,output,0.2329999953508377,0.00886167399585247,-0.4873024821281433,0.595276951789856,0.6628221869468689,0.5616807341575623
VI,1000,59,edge,output,2,output,W3,0,4,output,1.0,0.7321955561637878,1.693566918373108,0.27758559584617615,0.8515543341636658,0.8526286482810974
VI,1250,0,edge,hidden_layer_1,0,hidden_layer_1,W1,0,0,input,0.49799999594688416,0.15208883583545685,-0.04703829064965248,0.9491877555847168,0.7808640003204346,0.6672098636627197
VI,1250,1,edge,hidden_layer_1,0,hidden_layer_1,W1,0,1,input,0.49300000071525574,0.16066797077655792,-0.04035910964012146,0.9839209914207458,0.8288260698318481,0.7192412614822388
