method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
VI,2000,17,edge,hidden_layer_1,0,hidden_layer_1,W1,2,5,input,0.42559999227523804,0.13067841529846191,-0.17959658801555634,0.9713711738586426,0.7742121815681458,0.6595045924186707
VI,2000,18,edge,hidden_layer_1,0,hidden_layer_1,W1,3,0,input,0.188400000333786,0.008629396557807922,-0.6559039354324341,0.6942384839057922,0.7431944012641907,0.6309822201728821
VI,2000,19,edge,hidden_layer_1,0,hidden_layer_1,W1,3,1,input,0.1817999929189682,0.009148460812866688,-0.6622732281684875,0.6780183911323547,0.7322307229042053,0.6270095705986023
VI,2000,20,edge,hidden_layer_1,0,hidden_layer_1,W1,3,2,input,0.17579999566078186,0.007989386096596718,-0.6839790344238281,0.6897354125976562,0.74611496925354,0.6530585885047913
VI,2000,21,edge,hidden_layer_1,0,hidden_layer_1,W1,3,3,input,1.0,0.7449890375137329,1.7722105979919434,0.3433922529220581,2.1353042125701904,2.136423110961914
VI,2000,22,edge,hidden_layer_1,0,hidden_layer_1,W1,3,4,input,0.21860000491142273,0.011605557054281235,-0.6369917988777161,0.7199895977973938,0.7515760064125061,0.643174409866333
VI,2000,23,edge,hidden_layer_1,0,hidden_layer_1,W1,3,5,input,0.18459999561309814,0.009881975129246712,-0.6456595063209534,0.6969641447067261,0.7366642355918884,0.6224057674407959
VI,2000,24,edge,hidden_layer_1,0,hidden_layer_1,W1,4,0,input,1.0,0.7198039293289185,1.6676661968231201,0.3484312891960144,1.7275896072387695,1.7128245830535889
VI,2000,25,edge,hidden_layer_1,0,hidden_layer_1,W1,4,1,input,0.2021999955177307,0.010588287375867367,-0.6297962665557861,0.6873077750205994,0.7268435955047607,0.6041144728660583
VI,2000,26,edge,hidden_layer_1,0,hidden_layer_1,W1,4,2,input,0.2003999948501587,0.010615130886435509,-0.6453021764755249,0.6833968758583069,0.7472697496414185,0.6330291628837585
VI,2000,27,edge,hidden_layer_1,0,hidden_layer_1,W1,4,3,input,0.19499999284744263,0.010238416492938995,-0.6565555930137634,0.696946382522583,0.7442339062690735,0.6228225827217102
VI,2000,28,edge,hidden_layer_1,0,hidden_layer_1,W1,4,4,input,0.19280000030994415,0.011025887914001942,-0.6651954054832458,0.6985728740692139,0.7344722747802734,0.6241346597671509
VI,2000,29,edge,hidden_layer_1,0,hidden_layer_1,W1,4,5,input,0.2085999995470047,0.013436582870781422,-0.6298646330833435,0.7004032135009766,0.7543293237686157,0.6316599249839783
VI,2000,30,edge,hidden_layer_2,1,hidden_layer_2,W2,0,0,input,0.44359999895095825,0.13658283650875092,-0.1539487987756729,0.9678072333335876,0.7663575410842896,0.6565836071968079
VI,2000,31,edge,hidden_layer_2,1,hidden_layer_2,W2,0,1,input,0.438400000333786,0.13946650922298431,-0.15535202622413635,0.9821082353591919,0.7794291973114014,0.6535134315490723
VI,2000,32,edge,hidden_layer_2,1,hidden_layer_2,W2,0,2,input,0.4357999861240387,0.1342354416847229,-0.16157585382461548,0.9522857069969177,0.7967808842658997,0.6945809721946716
VI,2000,33,edge,hidden_layer_2,1,hidden_layer_2,W2,0,3,input,0.44359999895095825,0.14166754484176636,-0.14711666107177734,0.981424868106842,0.7819007039070129,0.6701314449310303
VI,2000,34,edge,hidden_layer_2,1,hidden_layer_2,W2,0,4,input,0.43700000643730164,0.13901185989379883,-0.1548280566930771,0.9807318449020386,0.7682823538780212,0.6584984660148621
VI,2000,35,edge,hidden_layer_2,1,hidden_layer_2,W2,1,0,input,0.43459999561309814,0.13634523749351501,-0.18447554111480713,0.9846969246864319,0.8073917031288147,0.6939188241958618
VI,2000,36,edge,hidden_layer_2,1,hidden_layer_2,W2,1,1,input,0.44999998807907104,0.14780031144618988,-0.12155568599700928,0.9908581972122192,0.7923662662506104,0.6825412511825562
VI,2000,37,edge,hidden_layer_2,1,hidden_layer_2,W2,1,2,input,0.430400013923645,0.1388467401266098,-0.16082802414894104,0.9834494590759277,0.7698309421539307,0.663325846195221
VI,2000,38,edge,hidden_layer_2,1,hidden_layer_2,W2,1,3,input,0.4350000023841858,0.13516651093959808,-0.1802688091993332,0.9921348094940186,0.7733851671218872,0.6494385004043579
VI,2000,39,edge,hidden_layer_2,1,hidden_layer_2,W2,1,4,input,0.446399986743927,0.14076769351959229,-0.14031881093978882,0.9805437922477722,0.7482647895812988,0.6256256699562073
VI,2000,40,edge,hidden_layer_2,1,hidden_layer_2,W2,2,0,input,0.436599999666214,0.13849183917045593,-0.1438058614730835,0.9698048830032349,0.7960106730461121,0.6864920854568481
VI,2000,41,edge,hidden_layer_2,1,hidden_layer_2,W2,2,1,input,0.44040000438690186,0.14186741411685944,-0.1399756520986557,0.9795024394989014,0.8049647212028503,0.6872671246528625
VI,2000,42,edge,hidden_layer_2,1,hidden_layer_2,W2,2,2,input,0.4296000003814697,0.13899652659893036,-0.15842004120349884,0.9847307801246643,0.7841166853904724,0.6787523031234741
VI,2000,43,edge,hidden_layer_2,1,hidden_layer_2,W2,2,3,input,0.42800000309944153,0.13343416154384613,-0.17899587750434875,0.9747119545936584,0.7913708090782166,0.6664621829986572
VI,2000,44,edge,hidden_layer_2,1,hidden_layer_2,W2,2,4,input,0.42500001192092896,0.1301659196615219,-0.18608447909355164,0.9625670909881592,0.7703731656074524,0.652201771736145
VI,2000,45,edge,hidden_layer_2,1,hidden_layer_2,W2,3,0,input,0.4537999927997589,0.14545635879039764,-0.1310780942440033,0.9816977381706238,0.7681705355644226,0.6524190902709961
VI,2000,46,edge,hidden_layer_2,1,hidden_layer_2,W2,3,1,input,0.42660000920295715,0.13812902569770813,-0.16120320558547974,0.9723339676856995,0.7797648310661316,0.6622896194458008
