method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,2000,2,unit,0,0,2,2,group,1.0,0.9997771382331848,1.865425944328308,0.5247009992599487,1.6112664937973022,1.572335124015808
RaT,2000,3,unit,0,0,3,3,group,0.7450000047683716,0.5782448053359985,0.7584258913993835,1.138332486152649,0.9739040732383728,0.8850109577178955
RaT,2000,4,unit,0,0,4,4,group,1.0,0.9979383945465088,1.8235669136047363,0.5227303504943848,1.5922173261642456,1.574804425239563
RaT,2250,0,unit,0,0,0,0,group,0.6669999957084656,0.5002643465995789,0.5231530070304871,1.1573745012283325,0.9983201622962952,0.9109069108963013
RaT,2250,1,unit,0,0,1,1,group,0.7260000109672546,0.5556286573410034,0.6860644817352295,1.113733172416687,0.9673570394515991,0.8419234752655029
RaT,2250,2,unit,0,0,2,2,group,1.0,0.9985746145248413,1.8112504482269287,0.5638785362243652,1.7078112363815308,1.6751173734664917
RaT,2250,3,unit,0,0,3,3,group,0.7710000276565552,0.6010218262672424,0.8181585073471069,1.0680893659591675,1.0404046773910522,0.9792463779449463
RaT,2250,4,unit,0,0,4,4,group,1.0,0.9994862675666809,1.8537821769714355,0.5008861422538757,1.5870009660720825,1.5669691562652588
RaT,2500,0,unit,0,0,0,0,group,0.6290000081062317,0.46312615275382996,0.40876102447509766,1.1414555311203003,1.0182563066482544,0.9113512635231018
RaT,2500,1,unit,0,0,1,1,group,0.6060000061988831,0.4344826638698578,0.29913628101348877,1.1354292631149292,1.0863503217697144,0.9916162490844727
RaT,2500,2,unit,0,0,2,2,group,1.0,0.9965651035308838,1.703773856163025,0.5142648220062256,1.7064125537872314,1.6532875299453735
RaT,2500,3,unit,0,0,3,3,group,0.6399999856948853,0.48078653216362,0.45310693979263306,1.1309489011764526,1.019577980041504,0.9449851512908936
RaT,2500,4,unit,0,0,4,4,group,1.0,0.9969499707221985,1.6641149520874023,0.4999803602695465,1.61141037940979,1.5955476760864258
