seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_last_j,pip_last_k,pip_mcmc_j,pip_mcmc_k,slab_skl_j,slab_skl_k,joint_skl
448,true_active_true_active,0,6,1,7,-1.4448824,1.029032,1.0,1.0,1.0,1.0,16.26609291502432,18.91359352438966,19.327180259109472
448,true_active_true_active,20,3,21,4,-1.4315326,1.5155203,1.0,1.0,1.0,1.0,16.528190923712934,16.793430901559308,18.592086374306863
448,true_active_true_active,20,6,21,7,-1.4315326,1.029032,1.0,1.0,1.0,1.0,16.528190923712934,18.91359352438966,22.725230913381008
448,true_active_true_active,3,6,4,7,1.5155203,1.029032,1.0,1.0,1.0,1.0,16.793430901559308,18.91359352438966,23.416952425608365
449,true_active_true_active,47,68,48,69,-1.1586238,1.5154545,0.999,1.0,1.0,1.0,7.424956610114265,11.978937880849388,17.46825002932752
449,true_active_true_active,47,69,48,70,-1.1586238,-0.71701187,0.999,1.0,1.0,0.968875,7.424956610114265,12.53843886280017,14.921311160690372
449,true_active_true_active,47,10,48,11,-1.1586238,-1.8393731,0.999,1.0,1.0,1.0,7.424956610114265,13.259735077697636,16.888199967638116
449,true_active_true_active,47,79,48,80,-1.1586238,-0.9669432,0.999,1.0,1.0,1.0,7.424956610114265,13.520159333751721,16.430279606856246
449,true_active_true_active,47,40,48,41,-1.1586238,-0.64809805,0.999,1.0,1.0,0.9975,7.424956610114265,13.947100498578035,16.701404812583
449,true_active_true_active,47,74,48,75,-1.1586238,-1.6257247,0.999,1.0,1.0,1.0,7.424956610114265,14.29426292286442,15.973322322522314
449,true_active_true_active,68,69,69,70,1.5154545,-0.71701187,1.0,1.0,1.0,0.968875,11.978937880849388,12.53843886280017,15.294170105907746
449,true_active_true_active,68,10,69,11,1.5154545,-1.8393731,1.0,1.0,1.0,1.0,11.978937880849388,13.259735077697636,16.235355422535328
449,true_active_true_active,68,79,69,80,1.5154545,-0.9669432,1.0,1.0,1.0,1.0,11.978937880849388,13.520159333751721,16.772370749402477
449,true_active_true_active,68,40,69,41,1.5154545,-0.64809805,1.0,1.0,1.0,0.9975,11.978937880849388,13.947100498578035,16.496238231581717
449,true_active_true_active,68,74,69,75,1.5154545,-1.6257247,1.0,1.0,1.0,1.0,11.978937880849388,14.29426292286442,15.83337141565088
449,true_active_true_active,69,10,70,11,-0.71701187,-1.8393731,1.0,1.0,0.968875,1.0,12.53843886280017,13.259735077697636,14.817398169875478
449,true_active_true_active,69,79,70,80,-0.71701187,-0.9669432,1.0,1.0,0.968875,1.0,12.53843886280017,13.520159333751721,16.059293579611598
449,true_active_true_active,69,40,70,41,-0.71701187,-0.64809805,1.0,1.0,0.968875,0.9975,12.53843886280017,13.947100498578035,15.940227308054475
449,true_active_true_active,69,74,70,75,-0.71701187,-1.6257247,1.0,1.0,0.968875,1.0,12.53843886280017,14.29426292286442,15.3965207591895
449,true_active_true_active,10,79,11,80,-1.8393731,-0.9669432,1.0,1.0,1.0,1.0,13.259735077697636,13.520159333751721,15.187144182160221
449,true_active_true_active,10,40,11,41,-1.8393731,-0.64809805,1.0,1.0,1.0,0.9975,13.259735077697636,13.947100498578035,15.455198418902944
449,true_active_true_active,10,74,11,75,-1.8393731,-1.6257247,1.0,1.0,1.0,1.0,13.259735077697636,14.29426292286442,15.361103286409797
449,true_active_true_active,79,40,80,41,-0.9669432,-0.64809805,1.0,1.0,1.0,0.9975,13.520159333751721,13.947100498578035,16.78962964740454
449,true_active_true_active,79,74,80,75,-0.9669432,-1.6257247,1.0,1.0,1.0,1.0,13.520159333751721,14.29426292286442,16.53383485163677
449,true_active_true_active,40,74,41,75,-0.64809805,-1.6257247,1.0,1.0,0.9975,1.0,13.947100498578035,14.29426292286442,16.647930788586155
450,true_active_true_active,53,86,54,87,-1.5667313,1.5597768,1.0,1.0,1.0,1.0,12.91777997704987,14.198994475095384,18.588211860123767
450,true_active_true_active,53,39,54,40,-1.5667313,-1.1885507,1.0,1.0,1.0,1.0,12.91777997704987,14.259662886804875,15.48347595279293
450,true_active_true_active,53,34,54,35,-1.5667313,-0.91034126,1.0,1.0,1.0,0.9995,12.91777997704987,14.320844110405403,16.035109171651232
450,true_active_true_active,53,60,54,61,-1.5667313,-0.6619857,1.0,1.0,1.0,0.94875,12.91777997704987,15.462569264356171,16.065828899182705
450,true_active_true_active,53,23,54,24,-1.5667313,-1.6466008,1.0,1.0,1.0,1.0,12.91777997704987,15.979415543479867,18.133026974264716
450,true_active_true_active,53,25,54,26,-1.5667313,-1.1458257,1.0,1.0,1.0,1.0,12.91777997704987,16.93186288806082,19.006807682290006
450,true_active_true_active,53,79,54,80,-1.5667313,-1.5883453,1.0,1.0,1.0,1.0,12.91777997704987,17.534300117855572,18.694949283237015
450,true_active_true_active,86,39,87,40,1.5597768,-1.1885507,1.0,1.0,1.0,1.0,14.198994475095384,14.259662886804875,16.20170774654504
450,true_active_true_active,86,34,87,35,1.5597768,-0.91034126,1.0,1.0,1.0,0.9995,14.198994475095384,14.320844110405403,15.938129288944435
450,true_active_true_active,86,60,87,61,1.5597768,-0.6619857,1.0,1.0,1.0,0.94875,14.198994475095384,15.462569264356171,15.979767425045715
450,true_active_true_active,86,23,87,24,1.5597768,-1.6466008,1.0,1.0,1.0,1.0,14.198994475095384,15.979415543479867,18.729797974358625
450,true_active_true_active,86,25,87,26,1.5597768,-1.1458257,1.0,1.0,1.0,1.0,14.198994475095384,16.93186288806082,18.9815736767761
450,true_active_true_active,86,79,87,80,1.5597768,-1.5883453,1.0,1.0,1.0,1.0,14.198994475095384,17.534300117855572,18.865525102209517
450,true_active_true_active,39,34,40,35,-1.1885507,-0.91034126,1.0,1.0,1.0,0.9995,14.259662886804875,14.320844110405403,15.429933985073099
450,true_active_true_active,39,60,40,61,-1.1885507,-0.6619857,1.0,1.0,1.0,0.94875,14.259662886804875,15.462569264356171,15.3856273557876
450,true_active_true_active,39,23,40,24,-1.1885507,-1.6466008,1.0,1.0,1.0,1.0,14.259662886804875,15.979415543479867,16.784037940629073
450,true_active_true_active,39,25,40,26,-1.1885507,-1.1458257,1.0,1.0,1.0,1.0,14.259662886804875,16.93186288806082,17.20558549799086
450,true_active_true_active,39,79,40,80,-1.1885507,-1.5883453,1.0,1.0,1.0,1.0,14.259662886804875,17.534300117855572,17.618566517304895
450,true_active_true_active,34,60,35,61,-0.91034126,-0.6619857,1.0,1.0,0.9995,0.94875,14.320844110405403,15.462569264356171,16.451298606494465
450,true_active_true_active,34,23,35,24,-0.91034126,-1.6466008,1.0,1.0,0.9995,1.0,14.320844110405403,15.979415543479867,17.211462260224014
450,true_active_true_active,34,25,35,26,-0.91034126,-1.1458257,1.0,1.0,0.9995,1.0,14.320844110405403,16.93186288806082,16.888900039312666
450,true_active_true_active,34,79,35,80,-0.91034126,-1.5883453,1.0,1.0,0.9995,1.0,14.320844110405403,17.534300117855572,6.677042491689456
450,true_active_true_active,60,23,61,24,-0.6619857,-1.6466008,1.0,1.0,0.94875,1.0,15.462569264356171,15.979415543479867,16.59174012942919
450,true_active_true_active,60,25,61,26,-0.6619857,-1.1458257,1.0,1.0,0.94875,1.0,15.462569264356171,16.93186288806082,17.606428866281092
450,true_active_true_active,60,79,61,80,-0.6619857,-1.5883453,1.0,1.0,0.94875,1.0,15.462569264356171,17.534300117855572,17.59447676992027
450,true_active_true_active,23,25,24,26,-1.6466008,-1.1458257,1.0,1.0,1.0,1.0,15.979415543479867,16.93186288806082,18.70434144028005
450,true_active_true_active,23,79,24,80,-1.6466008,-1.5883453,1.0,1.0,1.0,1.0,15.979415543479867,17.534300117855572,19.699886311073637
450,true_active_true_active,25,79,26,80,-1.1458257,-1.5883453,1.0,1.0,1.0,1.0,16.93186288806082,17.534300117855572,19.788402569276087
451,true_active_true_active,19,21,20,22,1.9502076,-1.2594846,0.9405,1.0,1.0,1.0,1.9738074991688284,4.416946623411997,17.051624144470082
451,true_active_true_active,19,23,20,24,1.9502076,-0.8779785,0.9405,1.0,1.0,0.999875,1.9738074991688284,8.306992788117622,15.969179762798678
451,true_active_true_active,19,77,20,78,1.9502076,-1.550587,0.9405,1.0,1.0,1.0,1.9738074991688284,8.860694210914382,12.94640688831657
451,true_active_true_active,19,80,20,81,1.9502076,-1.1350569,0.9405,1.0,1.0,0.999875,1.9738074991688284,12.567943659172553,14.994728709026434
451,true_active_true_active,19,1,20,2,1.9502076,1.2273421,0.9405,1.0,1.0,1.0,1.9738074991688284,12.802634354065733,15.813694247284673
451,true_active_true_active,19,46,20,47,1.9502076,-0.60510004,0.9405,1.0,1.0,0.741125,1.9738074991688284,16.289052130193372,18.547358308496417
451,true_active_true_active,19,73,20,74,1.9502076,1.2404842,0.9405,1.0,1.0,1.0,1.9738074991688284,29.47769260606913,30.494775606313425
451,true_active_true_active,21,23,22,24,-1.2594846,-0.8779785,1.0,1.0,1.0,0.999875,4.416946623411997,8.306992788117622,15.02892049645196
451,true_active_true_active,21,77,22,78,-1.2594846,-1.550587,1.0,1.0,1.0,1.0,4.416946623411997,8.860694210914382,14.397483262939973
451,true_active_true_active,21,80,22,81,-1.2594846,-1.1350569,1.0,1.0,1.0,0.999875,4.416946623411997,12.567943659172553,15.869794629025742
451,true_active_true_active,21,1,22,2,-1.2594846,1.2273421,1.0,1.0,1.0,1.0,4.416946623411997,12.802634354065733,18.329081611484725
451,true_active_true_active,21,46,22,47,-1.2594846,-0.60510004,1.0,1.0,1.0,0.741125,4.416946623411997,16.289052130193372,17.89033040969752
451,true_active_true_active,21,73,22,74,-1.2594846,1.2404842,1.0,1.0,1.0,1.0,4.416946623411997,29.47769260606913,31.23909085013817
451,true_active_true_active,23,77,24,78,-0.8779785,-1.550587,1.0,1.0,0.999875,1.0,8.306992788117622,8.860694210914382,15.679184487177638
451,true_active_true_active,23,80,24,81,-0.8779785,-1.1350569,1.0,1.0,0.999875,0.999875,8.306992788117622,12.567943659172553,16.76313628078767
451,true_active_true_active,23,1,24,2,-0.8779785,1.2273421,1.0,1.0,0.999875,1.0,8.306992788117622,12.802634354065733,17.53765346051335
451,true_active_true_active,23,46,24,47,-0.8779785,-0.60510004,1.0,1.0,0.999875,0.741125,8.306992788117622,16.289052130193372,17.462674294242532
451,true_active_true_active,23,73,24,74,-0.8779785,1.2404842,1.0,1.0,0.999875,1.0,8.306992788117622,29.47769260606913,31.50164510669709
451,true_active_true_active,77,80,78,81,-1.550587,-1.1350569,1.0,1.0,1.0,0.999875,8.860694210914382,12.567943659172553,17.243032386656118
451,true_active_true_active,77,1,78,2,-1.550587,1.2273421,1.0,1.0,1.0,1.0,8.860694210914382,12.802634354065733,17.37991652231996
451,true_active_true_active,77,46,78,47,-1.550587,-0.60510004,1.0,1.0,1.0,0.741125,8.860694210914382,16.289052130193372,17.91900672024498
451,true_active_true_active,77,73,78,74,-1.550587,1.2404842,1.0,1.0,1.0,1.0,8.860694210914382,29.47769260606913,31.62960550879044
451,true_active_true_active,80,1,81,2,-1.1350569,1.2273421,1.0,1.0,0.999875,1.0,12.567943659172553,12.802634354065733,17.035149195000315
451,true_active_true_active,80,46,81,47,-1.1350569,-0.60510004,1.0,1.0,0.999875,0.741125,12.567943659172553,16.289052130193372,17.881301067590343
451,true_active_true_active,80,73,81,74,-1.1350569,1.2404842,1.0,1.0,0.999875,1.0,12.567943659172553,29.47769260606913,31.880452792092502
451,true_active_true_active,1,46,2,47,1.2273421,-0.60510004,1.0,1.0,1.0,0.741125,12.802634354065733,16.289052130193372,17.787356297763353
451,true_active_true_active,1,73,2,74,1.2273421,1.2404842,1.0,1.0,1.0,1.0,12.802634354065733,29.47769260606913,31.50325964759471
451,true_active_true_active,46,73,47,74,-0.60510004,1.2404842,1.0,1.0,0.741125,1.0,16.289052130193372,29.47769260606913,30.761065059137614
452,true_active_true_active,61,10,62,11,-1.8988119,-1.1652707,0.99775,1.0,1.0,1.0,5.582742127650588,8.005355986486087,16.043231106695213
452,true_active_true_active,61,87,62,88,-1.8988119,-0.7910003,0.99775,1.0,1.0,0.855875,5.582742127650588,11.2980807722871,16.743474718334475
452,true_active_true_active,61,77,62,78,-1.8988119,-1.2069553,0.99775,1.0,1.0,1.0,5.582742127650588,12.610450103559646,16.65045673617636
452,true_active_true_active,61,83,62,84,-1.8988119,-0.7576088,0.99775,1.0,1.0,0.973875,5.582742127650588,14.139046516900724,14.807759135098864
452,true_active_true_active,61,66,62,67,-1.8988119,-0.88479835,0.99775,1.0,1.0,0.992125,5.582742127650588,15.722714966100813,16.198707011666993
452,true_active_true_active,61,34,62,35,-1.8988119,0.79367477,0.99775,1.0,1.0,0.96225,5.582742127650588,18.248468242320847,18.039801008773416
452,true_active_true_active,10,87,11,88,-1.1652707,-0.7910003,1.0,1.0,1.0,0.855875,8.005355986486087,11.2980807722871,18.002023721062983
452,true_active_true_active,10,77,11,78,-1.1652707,-1.2069553,1.0,1.0,1.0,1.0,8.005355986486087,12.610450103559646,17.934371533222293
452,true_active_true_active,10,83,11,84,-1.1652707,-0.7576088,1.0,1.0,1.0,0.973875,8.005355986486087,14.139046516900724,15.300034368033856
452,true_active_true_active,10,66,11,67,-1.1652707,-0.88479835,1.0,1.0,1.0,0.992125,8.005355986486087,15.722714966100813,17.474328139670483
452,true_active_true_active,10,34,11,35,-1.1652707,0.79367477,1.0,1.0,1.0,0.96225,8.005355986486087,18.248468242320847,19.181231405485217
452,true_active_true_active,87,77,88,78,-0.7910003,-1.2069553,1.0,1.0,0.855875,1.0,11.2980807722871,12.610450103559646,18.22718118403941
452,true_active_true_active,87,83,88,84,-0.7910003,-0.7576088,1.0,1.0,0.855875,0.973875,11.2980807722871,14.139046516900724,15.569117693443863
452,true_active_true_active,87,66,88,67,-0.7910003,-0.88479835,1.0,1.0,0.855875,0.992125,11.2980807722871,15.722714966100813,18.333245559722307
452,true_active_true_active,87,34,88,35,-0.7910003,0.79367477,1.0,1.0,0.855875,0.96225,11.2980807722871,18.248468242320847,19.35934458945329
452,true_active_true_active,77,83,78,84,-1.2069553,-0.7576088,1.0,1.0,1.0,0.973875,12.610450103559646,14.139046516900724,15.708770435625038
452,true_active_true_active,77,66,78,67,-1.2069553,-0.88479835,1.0,1.0,1.0,0.992125,12.610450103559646,15.722714966100813,25.80104085787167
452,true_active_true_active,77,34,78,35,-1.2069553,0.79367477,1.0,1.0,1.0,0.96225,12.610450103559646,18.248468242320847,18.94027468873786
452,true_active_true_active,83,66,84,67,-0.7576088,-0.88479835,1.0,1.0,0.973875,0.992125,14.139046516900724,15.722714966100813,16.834214762225926
452,true_active_true_active,83,34,84,35,-0.7576088,0.79367477,1.0,1.0,0.973875,0.96225,14.139046516900724,18.248468242320847,18.999724455507305
452,true_active_true_active,66,34,67,35,-0.88479835,0.79367477,1.0,1.0,0.992125,0.96225,15.722714966100813,18.248468242320847,19.859548892706915
453,true_active_true_active,7,46,8,47,1.873057,1.996183,1.0,0.99975,1.0,1.0,12.604765122592621,14.321543566264634,17.01888332636697
453,true_active_true_active,7,39,8,40,1.873057,1.4152284,1.0,1.0,1.0,1.0,12.604765122592621,14.760883779770051,15.005023212486204
453,true_active_true_active,7,93,8,94,1.873057,-1.0398296,1.0,1.0,1.0,1.0,12.604765122592621,15.100547938531774,17.986051915396168
453,true_active_true_active,7,82,8,83,1.873057,-0.9723837,1.0,1.0,1.0,1.0,12.604765122592621,16.165145397300545,13.833200663400069
453,true_active_true_active,7,96,8,97,1.873057,-0.98746634,1.0,1.0,1.0,0.993375,12.604765122592621,17.65391996471184,19.542362485442684
453,true_active_true_active,7,86,8,87,1.873057,-1.4841617,1.0,1.0,1.0,1.0,12.604765122592621,17.83245648087022,19.2278050026705
453,true_active_true_active,46,39,47,40,1.996183,1.4152284,0.99975,1.0,1.0,1.0,14.321543566264634,14.760883779770051,15.283751631901133
453,true_active_true_active,46,93,47,94,1.996183,-1.0398296,0.99975,1.0,1.0,1.0,14.321543566264634,15.100547938531774,18.414935145780365
453,true_active_true_active,46,82,47,83,1.996183,-0.9723837,0.99975,1.0,1.0,1.0,14.321543566264634,16.165145397300545,16.091293020151213
453,true_active_true_active,46,96,47,97,1.996183,-0.98746634,0.99975,1.0,1.0,0.993375,14.321543566264634,17.65391996471184,20.150943283764835
453,true_active_true_active,46,86,47,87,1.996183,-1.4841617,0.99975,1.0,1.0,1.0,14.321543566264634,17.83245648087022,20.0234747227842
453,true_active_true_active,39,93,40,94,1.4152284,-1.0398296,1.0,1.0,1.0,1.0,14.760883779770051,15.100547938531774,16.146152424640526
453,true_active_true_active,39,82,40,83,1.4152284,-0.9723837,1.0,1.0,1.0,1.0,14.760883779770051,16.165145397300545,16.681186287365506
453,true_active_true_active,39,96,40,97,1.4152284,-0.98746634,1.0,1.0,1.0,0.993375,14.760883779770051,17.65391996471184,17.534103109534392
453,true_active_true_active,39,86,40,87,1.4152284,-1.4841617,1.0,1.0,1.0,1.0,14.760883779770051,17.83245648087022,16.486764411621838
453,true_active_true_active,93,82,94,83,-1.0398296,-0.9723837,1.0,1.0,1.0,1.0,15.100547938531774,16.165145397300545,13.818093420274911
453,true_active_true_active,93,96,94,97,-1.0398296,-0.98746634,1.0,1.0,1.0,0.993375,15.100547938531774,17.65391996471184,20.62675852185365
453,true_active_true_active,93,86,94,87,-1.0398296,-1.4841617,1.0,1.0,1.0,1.0,15.100547938531774,17.83245648087022,20.11788078455878
453,true_active_true_active,82,96,83,97,-0.9723837,-0.98746634,1.0,1.0,1.0,0.993375,16.165145397300545,17.65391996471184,17.643868416491564
453,true_active_true_active,82,86,83,87,-0.9723837,-1.4841617,1.0,1.0,1.0,1.0,16.165145397300545,17.83245648087022,2.89546328582794
453,true_active_true_active,96,86,97,87,-0.98746634,-1.4841617,1.0,1.0,0.993375,1.0,17.65391996471184,17.83245648087022,21.48832794728765
454,true_active_true_active,76,78,77,79,-1.6324999,1.6874064,1.0,0.995,1.0,1.0,5.309412909565713,5.986947402026335,12.545593668127124
454,true_active_true_active,76,88,77,89,-1.6324999,1.124897,1.0,1.0,1.0,0.9995,5.309412909565713,6.268454024715756,17.57834342812755
454,true_active_true_active,76,55,77,56,-1.6324999,0.91875416,1.0,1.0,1.0,0.9,5.309412909565713,12.17007454468338,15.439206389331597
454,true_active_true_active,76,80,77,81,-1.6324999,-0.73556644,1.0,1.0,1.0,0.8225,5.309412909565713,14.782330621875591,16.7194628193073
454,true_active_true_active,76,58,77,59,-1.6324999,0.42231655,1.0,1.0,1.0,0.648625,5.309412909565713,15.200677109933203,16.601415904061344
454,true_active_true_active,76,56,77,57,-1.6324999,-1.0884475,1.0,1.0,1.0,1.0,5.309412909565713,15.516145760325017,18.156993020575996
454,true_active_true_active,76,96,77,97,-1.6324999,1.8350177,1.0,1.0,1.0,1.0,5.309412909565713,16.278593295895682,18.294943914041205
454,true_active_true_active,78,88,79,89,1.6874064,1.124897,0.995,1.0,1.0,0.9995,5.986947402026335,6.268454024715756,17.48271880194251
454,true_active_true_active,78,55,79,56,1.6874064,0.91875416,0.995,1.0,1.0,0.9,5.986947402026335,12.17007454468338,14.940931466275
454,true_active_true_active,78,80,79,81,1.6874064,-0.73556644,0.995,1.0,1.0,0.8225,5.986947402026335,14.782330621875591,17.289114006241988
454,true_active_true_active,78,58,79,59,1.6874064,0.42231655,0.995,1.0,1.0,0.648625,5.986947402026335,15.200677109933203,16.103561772939525
454,true_active_true_active,78,56,79,57,1.6874064,-1.0884475,0.995,1.0,1.0,1.0,5.986947402026335,15.516145760325017,16.886020672824657
454,true_active_true_active,78,96,79,97,1.6874064,1.8350177,0.995,1.0,1.0,1.0,5.986947402026335,16.278593295895682,17.356267948709682
454,true_active_true_active,88,55,89,56,1.124897,0.91875416,1.0,1.0,0.9995,0.9,6.268454024715756,12.17007454468338,19.680051809114026
454,true_active_true_active,88,80,89,81,1.124897,-0.73556644,1.0,1.0,0.9995,0.8225,6.268454024715756,14.782330621875591,19.589459774142586
454,true_active_true_active,88,58,89,59,1.124897,0.42231655,1.0,1.0,0.9995,0.648625,6.268454024715756,15.200677109933203,18.966825428673545
454,true_active_true_active,88,56,89,57,1.124897,-1.0884475,1.0,1.0,0.9995,1.0,6.268454024715756,15.516145760325017,19.925645262956383
454,true_active_true_active,88,96,89,97,1.124897,1.8350177,1.0,1.0,0.9995,1.0,6.268454024715756,16.278593295895682,19.52884781864197
454,true_active_true_active,55,80,56,81,0.91875416,-0.73556644,1.0,1.0,0.9,0.8225,12.17007454468338,14.782330621875591,18.266935353924985
454,true_active_true_active,55,58,56,59,0.91875416,0.42231655,1.0,1.0,0.9,0.648625,12.17007454468338,15.200677109933203,17.379214923570796
454,true_active_true_active,55,56,56,57,0.91875416,-1.0884475,1.0,1.0,0.9,1.0,12.17007454468338,15.516145760325017,17.056733215632928
454,true_active_true_active,55,96,56,97,0.91875416,1.8350177,1.0,1.0,0.9,1.0,12.17007454468338,16.278593295895682,18.590419580670265
454,true_active_true_active,80,58,81,59,-0.73556644,0.42231655,1.0,1.0,0.8225,0.648625,14.782330621875591,15.200677109933203,17.563734531966947
454,true_active_true_active,80,56,81,57,-0.73556644,-1.0884475,1.0,1.0,0.8225,1.0,14.782330621875591,15.516145760325017,18.519102044743253
454,true_active_true_active,80,96,81,97,-0.73556644,1.8350177,1.0,1.0,0.8225,1.0,14.782330621875591,16.278593295895682,20.186815680806262
454,true_active_true_active,58,56,59,57,0.42231655,-1.0884475,1.0,1.0,0.648625,1.0,15.200677109933203,15.516145760325017,17.596659210425948
454,true_active_true_active,58,96,59,97,0.42231655,1.8350177,1.0,1.0,0.648625,1.0,15.200677109933203,16.278593295895682,18.254389791939264
454,true_active_true_active,56,96,57,97,-1.0884475,1.8350177,1.0,1.0,1.0,1.0,15.516145760325017,16.278593295895682,19.692465736728302
455,true_active_true_active,17,21,18,22,-1.5995139,1.6794525,1.0,1.0,1.0,1.0,13.054665563241006,13.356335945449096,15.902846492403214
455,true_active_true_active,17,89,18,90,-1.5995139,1.2351246,1.0,1.0,1.0,1.0,13.054665563241006,13.590418659202362,14.62294955529904
455,true_active_true_active,17,2,18,3,-1.5995139,-0.90467036,1.0,1.0,1.0,0.99975,13.054665563241006,15.914216649760755,16.573902357569605
455,true_active_true_active,17,77,18,78,-1.5995139,1.1876773,1.0,1.0,1.0,1.0,13.054665563241006,15.941698126998224,16.27961329265015
455,true_active_true_active,17,26,18,27,-1.5995139,0.6070902,1.0,1.0,1.0,0.78,13.054665563241006,18.052071266131005,18.492901210498534
455,true_active_true_active,17,64,18,65,-1.5995139,-1.9604969,1.0,1.0,1.0,1.0,13.054665563241006,19.330829125882907,18.543120150482906
455,true_active_true_active,21,89,22,90,1.6794525,1.2351246,1.0,1.0,1.0,1.0,13.356335945449096,13.590418659202362,15.34139840635162
455,true_active_true_active,21,2,22,3,1.6794525,-0.90467036,1.0,1.0,1.0,0.99975,13.356335945449096,15.914216649760755,14.831841812894876
455,true_active_true_active,21,77,22,78,1.6794525,1.1876773,1.0,1.0,1.0,1.0,13.356335945449096,15.941698126998224,19.16680674551069
455,true_active_true_active,21,26,22,27,1.6794525,0.6070902,1.0,1.0,1.0,0.78,13.356335945449096,18.052071266131005,20.61421622847952
455,true_active_true_active,21,64,22,65,1.6794525,-1.9604969,1.0,1.0,1.0,1.0,13.356335945449096,19.330829125882907,19.495005415139943
455,true_active_true_active,89,2,90,3,1.2351246,-0.90467036,1.0,1.0,1.0,0.99975,13.590418659202362,15.914216649760755,14.480357686123083
455,true_active_true_active,89,77,90,78,1.2351246,1.1876773,1.0,1.0,1.0,1.0,13.590418659202362,15.941698126998224,16.814780681792413
455,true_active_true_active,89,26,90,27,1.2351246,0.6070902,1.0,1.0,1.0,0.78,13.590418659202362,18.052071266131005,19.15723367793065
455,true_active_true_active,89,64,90,65,1.2351246,-1.9604969,1.0,1.0,1.0,1.0,13.590418659202362,19.330829125882907,20.182495403354878
455,true_active_true_active,2,77,3,78,-0.90467036,1.1876773,1.0,1.0,0.99975,1.0,15.914216649760755,15.941698126998224,12.742892922701095
455,true_active_true_active,2,26,3,27,-0.90467036,0.6070902,1.0,1.0,0.99975,0.78,15.914216649760755,18.052071266131005,18.066925215857502
455,true_active_true_active,2,64,3,65,-0.90467036,-1.9604969,1.0,1.0,0.99975,1.0,15.914216649760755,19.330829125882907,19.855161198683668
455,true_active_true_active,77,26,78,27,1.1876773,0.6070902,1.0,1.0,1.0,0.78,15.941698126998224,18.052071266131005,21.77542689171023
455,true_active_true_active,77,64,78,65,1.1876773,-1.9604969,1.0,1.0,1.0,1.0,15.941698126998224,19.330829125882907,19.837239149685416
455,true_active_true_active,26,64,27,65,0.6070902,-1.9604969,1.0,1.0,0.78,1.0,18.052071266131005,19.330829125882907,24.586710192628676
456,true_active_true_active,52,35,53,36,1.6559032,1.709867,1.0,1.0,1.0,1.0,13.142579773142822,13.152451942449034,15.552734616821475
456,true_active_true_active,52,36,53,37,1.6559032,1.5130653,1.0,1.0,1.0,1.0,13.142579773142822,13.263751549574295,15.143874113756015
456,true_active_true_active,52,21,53,22,1.6559032,-1.6785952,1.0,1.0,1.0,1.0,13.142579773142822,13.688173609513411,15.470834189450613
456,true_active_true_active,52,42,53,43,1.6559032,1.1979445,1.0,1.0,1.0,1.0,13.142579773142822,14.736328639560863,15.536549060767351
456,true_active_true_active,52,93,53,94,1.6559032,-1.3281755,1.0,1.0,1.0,1.0,13.142579773142822,14.779488873543281,16.545930032854706
456,true_active_true_active,52,67,53,68,1.6559032,1.4633108,1.0,1.0,1.0,1.0,13.142579773142822,15.71036035725834,16.091568405709108
456,true_active_true_active,52,5,53,6,1.6559032,-0.67720056,1.0,1.0,1.0,0.996625,13.142579773142822,17.609857271095798,17.663042635138545
456,true_active_true_active,35,36,36,37,1.709867,1.5130653,1.0,1.0,1.0,1.0,13.152451942449034,13.263751549574295,15.176338101334943
456,true_active_true_active,35,21,36,22,1.709867,-1.6785952,1.0,1.0,1.0,1.0,13.152451942449034,13.688173609513411,15.513234210111657
456,true_active_true_active,35,42,36,43,1.709867,1.1979445,1.0,1.0,1.0,1.0,13.152451942449034,14.736328639560863,16.001389814552454
456,true_active_true_active,35,93,36,94,1.709867,-1.3281755,1.0,1.0,1.0,1.0,13.152451942449034,14.779488873543281,16.206490931146774
456,true_active_true_active,35,67,36,68,1.709867,1.4633108,1.0,1.0,1.0,1.0,13.152451942449034,15.71036035725834,16.66710299380667
456,true_active_true_active,35,5,36,6,1.709867,-0.67720056,1.0,1.0,1.0,0.996625,13.152451942449034,17.609857271095798,17.512967181412733
456,true_active_true_active,36,21,37,22,1.5130653,-1.6785952,1.0,1.0,1.0,1.0,13.263751549574295,13.688173609513411,14.928548931195694
456,true_active_true_active,36,42,37,43,1.5130653,1.1979445,1.0,1.0,1.0,1.0,13.263751549574295,14.736328639560863,15.649631619951323
456,true_active_true_active,36,93,37,94,1.5130653,-1.3281755,1.0,1.0,1.0,1.0,13.263751549574295,14.779488873543281,13.580110837273107
456,true_active_true_active,36,67,37,68,1.5130653,1.4633108,1.0,1.0,1.0,1.0,13.263751549574295,15.71036035725834,15.612588497234903
456,true_active_true_active,36,5,37,6,1.5130653,-0.67720056,1.0,1.0,1.0,0.996625,13.263751549574295,17.609857271095798,18.38813843122002
456,true_active_true_active,21,42,22,43,-1.6785952,1.1979445,1.0,1.0,1.0,1.0,13.688173609513411,14.736328639560863,16.064424204157266
456,true_active_true_active,21,93,22,94,-1.6785952,-1.3281755,1.0,1.0,1.0,1.0,13.688173609513411,14.779488873543281,16.549560734215166
456,true_active_true_active,21,67,22,68,-1.6785952,1.4633108,1.0,1.0,1.0,1.0,13.688173609513411,15.71036035725834,16.13197409354234
