seed,j0,j1,beta_true,truth,pip_last,pip_mcmc,pip_absdiff,pip_js,spike_js,selected_last,selected_mcmc,tp_both,tn_both,mean_last,mean_mcmc,sd_last,sd_mcmc,slab_skl
411,52,53,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.2905756062175,-0.01803700366537435,0.0023610630792375185,0.05853500764367736,
411,53,54,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.3483264841025,0.0011569430247629112,0.0035590211130928835,0.029069812468330385,
411,54,55,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.15715036864375,0.007810801527999545,0.0014415432906501012,0.04081350187961006,
411,55,56,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,2.9448782920161046e-21,-0.0008876474570785397,1.405244628359499e-19,0.02846098852841923,
411,56,57,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.1744291675325,-0.0006083456985033234,0.0026554971691980472,0.03145088564183208,
411,57,58,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.133987935045,-0.0008990309935537511,0.002825098966549579,0.027074977081338793,
411,58,59,-1.1394637,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-0.8948499286574999,-1.2143102559807952,0.0037243461217635575,0.11324026033809945,17.50351384719262
411,59,60,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.12427723667400001,-0.006048909248588968,0.0013657781173177102,0.0378619189973398,
411,60,61,0.0,0,0.0,0.001125,0.001125,0.0003899938905955117,0.0003899938905955117,0,0,False,True,0.06833812431250001,-0.042193157349494734,0.0021178917803323866,0.09520696949557046,
411,61,62,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.20338561942750003,-0.0018409755351013822,0.0026017466310573364,0.026601424852199244,
411,62,63,1.7669724,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,1.23561898585,1.5125190689149408,0.004511883867046802,0.10448210407430196,17.101931892344187
411,63,64,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-9.103793323906589e-07,0.011101599226326447,2.611491663480586e-06,0.047207602525246126,
411,64,65,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.1764328875225,-0.008301870318876019,0.0034140469424796356,0.040867300728145234,
411,65,66,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-3.658572300000001e-41,-0.01867972783709972,1.6361727814965936e-39,0.06459663147389796,
411,66,67,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.4197991818375,-0.016239235266009056,0.0033671130595577733,0.057132976422345445,
411,67,68,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.2666997621225,-0.004686533720872728,0.0031341329271331736,0.03553640453443867,
411,68,69,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0,-0.005182295210564759,0.0,0.03696369688717326,
411,69,70,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.08335701355325,-0.0048228353476994085,0.0028017613646265636,0.034098099301005574,
411,70,71,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.33088556324249996,-0.0037791393041663925,0.002919247045480349,0.030031012569298507,
411,71,72,0.0,0,1.0,0.0,1.0,0.6931469863531374,0.6931469863531374,1,0,False,False,-0.3030762473725,-0.0019122861120886528,0.004796020161533865,0.03387467012530407,
411,72,73,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.06746254323650001,0.0016322795101746048,0.0030317807222187657,0.029902914874761988,
411,73,74,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.4266518837478262e-17,0.006084394798195129,6.11713001974132e-16,0.03558360091038272,
411,74,75,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,6.156642308525282e-12,0.0069179688001225065,2.542449145154405e-10,0.04083695695809347,
411,75,76,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,2.8284993078861114e-22,0.003150511261871354,1.7649903509504705e-20,0.03360586701373563,
411,76,77,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,8.871307723507057e-10,0.0032957601984393266,3.4802803734569058e-09,0.031228207725816234,
411,77,78,1.8152012,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,1.808499627875,1.7883839030107451,0.005184385057040556,0.12431304474451797,12.65177512045443
411,78,79,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.09232958258475,0.004850050436393701,0.0011955454326802967,0.03296154719548351,
411,79,80,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.7927905597341437e-12,0.005128733446732516,9.303360120567782e-12,0.0374613444959755,
411,80,81,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.10730578144275,-0.00029242834853945285,0.0010256130732458155,0.02941207505799114,
411,81,82,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.07334947890375,0.008231791235669791,0.0014515005342154274,0.03948471900014554,
411,82,83,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.07960090355874999,-0.004468756651275289,0.0015127814200008283,0.03521521716336913,
411,83,84,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,2.8995433178026908e-08,-0.0016508520709094265,3.7986557105152876e-08,0.02786303000899992,
411,84,85,0.0,0,0.0,0.0005,0.0005,0.00017326241849915846,0.00017326241849915846,0,0,False,True,3.9347670000219975e-25,0.03336123798580399,2.4885651564135478e-23,0.0851784213066481,
411,85,86,0.0,0,0.0,0.0005,0.0005,0.00017326241849915846,0.00017326241849915846,0,0,False,True,0.0,0.024238991524405087,0.0,0.07192232035199665,
411,86,87,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.12369819523575,0.002372282041632072,0.0019048532694413325,0.03658817379300736,
411,87,88,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.37518602002249996,-0.011773708315116042,0.002781387097051044,0.049183180591543516,
411,88,89,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0473934628355,0.015342387146218746,0.0016569418585800765,0.05646184025058473,
411,89,90,0.0,0,0.0,0.001,0.001,0.00034663955139941976,0.00034663955139941976,0,0,False,True,-4.54461075e-42,-0.04720416547617983,2.801634939430507e-40,0.09750690115530798,
411,90,91,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.16590774218749998,0.008303841809295116,0.0033001842213069683,0.04444967232971107,
411,91,92,0.0,0,0.0,0.000375,0.000375,0.00012992848202715538,0.00012992848202715538,0,0,False,True,2.0459124432366577e-15,0.011870672965237385,1.238398872146637e-13,0.05292425044238604,
411,92,93,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.2052774683775,0.009623734671838226,0.00322383409823023,0.045164593178246414,
411,93,94,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-4.8060990527353084e-14,-0.0034915664315620216,2.5315482866471278e-12,0.0320413974586443,
411,94,95,0.0,0,0.0,0.000375,0.000375,0.00012992848202715538,0.00012992848202715538,0,0,False,True,-0.2357653831475,-0.02235244667499373,0.002307979138447149,0.06676143331913334,
411,95,96,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0763007658895,-6.572447517680541e-05,0.0013455003602024273,0.030582429188521262,
411,96,97,0.0,0,0.0,0.0055,0.0055,0.0019098787920521071,0.0019098787920521071,0,0,False,True,0.0,-0.09401175326884129,0.0,0.1362705139926797,
411,97,98,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-4.462034785311825e-06,0.0029408125212874734,3.1594781133307262e-06,0.03143938208548313,
411,98,99,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,9.842024645126423e-15,0.0023188623125376374,5.053886955068903e-13,0.03337361422657313,
411,99,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-7.874400507134574e-08,-0.006248041782843447,1.0765770265683681e-07,0.03897630775970443,
412,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.2165089272125,-0.006189388469958286,0.0018773292759233966,0.03793272849715454,
412,1,2,-0.4224243,1,0.0,0.4,0.4,0.16389649986162771,0.16389649986162771,0,0,False,False,-0.25104267732,-0.46869230842653226,0.0016377929522474527,0.11863616283667927,
412,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.0588809755865,-0.0031936387200061467,0.0021854914525253075,0.03378381649998204,
412,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.22216667093,-0.0024443919351714747,0.002424647689647521,0.0300293427514514,
412,4,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,3.915073035594896e-33,-0.004039115710850926,2.322846629973579e-31,0.03198502153311712,
412,5,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,6.037058955423341e-07,0.0009771348123010194,3.817959916457446e-05,0.028664320214842273,
412,6,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.105937056415,-0.0016097159666600604,0.00196908246917634,0.028030814933241194,
412,7,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.166032160345,0.00021873416845436674,0.002364978707277837,0.029832301889225823,
412,8,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.4064546735925,-0.012445883010093136,0.003121696026449101,0.047465869250521875,
412,9,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.25957598135,-0.0016590976997822244,0.002087059006013683,0.03148591214845625,
412,10,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.10865496195725001,0.003298781874041291,0.001548941497935934,0.029187227374852097,
412,11,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.010174681895350002,0.0046775399032014855,0.0019116482569812151,0.03190760480678038,
412,12,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.47948550779250004,0.0031128072990038356,0.003488852957118521,0.028742297831698987,
412,13,14,0.0,0,0.0,0.002875,0.002875,0.0009973693765487324,0.0009973693765487324,0,0,False,True,1.47021098687575e-08,0.1065682676723703,1.9842258387690685e-08,0.13530137632770345,
412,14,15,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.13602065142625,0.0011639775075443243,0.0038971090807433098,0.02924802921066503,
412,15,16,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.1810020121,-0.010816228116517291,0.0015004094748331143,0.04620853385335837,
412,16,17,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-1.0726492537925251e-11,-0.010632955831938112,1.3790672096924396e-10,0.04873685217882869,
412,17,18,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0514871377555,-0.009722916631868776,0.0011721728777657945,0.04365712290158113,
412,18,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.0480981799165,-0.0018765191287320687,0.001974402628842632,0.028937106206023112,
412,19,20,0.0,0,0.0,0.00075,0.00075,0.0002599428691989206,0.0002599428691989206,0,0,False,True,-7.26713594640225e-12,-0.048798663935628525,1.7178818711804739e-10,0.0991250015689811,
412,20,21,1.5812792,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,1.502051853575,1.6061421428663405,0.004641243366976147,0.12186710172081561,13.270971076986562
412,21,22,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.7432432305234997e-12,-0.008441180296639846,6.357649510263788e-12,0.04177321718998412,
412,22,23,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-3.8416017164543675e-11,0.002064832542298651,2.433893455444181e-10,0.028906585667848733,
412,23,24,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,2.6329374594625137e-17,-0.0022610437077290888,1.3969857000095705e-15,0.030193575884942023,
412,24,25,1.4174571,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,1.4724213914500002,1.4685395855462102,0.004823003878136946,0.12047538284072594,11.193341954604787
412,25,26,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.31898636708749994,0.004145676494858397,0.003503598076332374,0.029822688466924385,
412,26,27,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.20495918534750002,0.004431832773999046,0.002423019966009215,0.033831378482732266,
412,27,28,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,2.6740293924999995e-39,-0.00164090888585909,1.694095443414371e-37,0.026982477147035982,
412,28,29,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.18632831218499998,0.003165466101092275,0.003242195686898681,0.029006412593394367,
412,29,30,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.1825186959225,-0.004526222082637564,0.005972863199863666,0.03432214002468702,
412,30,31,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.09215543260125,0.002988521640302206,0.0026505264937799512,0.03221020288150814,
412,31,32,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.036379405422,-0.002704216375632223,0.0013516244869292203,0.027785610457204346,
412,32,33,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.10926832507275,-1.4434998760986112e-06,0.0039272685217929424,0.02760395923815759,
412,33,34,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.07561561785000001,0.00043321608503690357,0.001589451194767109,0.03016525036700627,
412,34,35,-1.459824,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-1.369434220775,-1.3521751917744969,0.0046018647923736,0.10082442140832282,11.462651579399013
412,35,36,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.35564193451250004,0.029002402745993756,0.0026120232537434336,0.07531960483644748,
412,36,37,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.07719086799425,-0.007922279338538155,0.0014323673815552476,0.04059808470343501,
412,37,38,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.21204153081750002,-0.0032420199846850324,0.0026550489252012404,0.029176481751770594,
412,38,39,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,5.3534608825822355e-28,0.0018169544119029247,2.3432494847363562e-26,0.027036882134529438,
412,39,40,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.08119201842149999,-0.004305831851441866,0.0017239677900746935,0.034412426878724436,
412,40,41,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.20121651154250003,-0.0016183974334542427,0.0022753945232142853,0.02968774337563458,
412,41,42,0.0,0,0.0,0.001625,0.001625,0.0005634509002628939,0.0005634509002628939,0,0,False,True,-0.12040741445975,0.03167586475815102,0.0022519553377586127,0.08498394658215634,
412,42,43,0.0,0,0.0,0.000875,0.000875,0.0003032892030604246,0.0003032892030604246,0,0,False,True,-0.2587287559775,-0.03622282612283114,0.0027066241502764305,0.08828933688040481,
412,43,44,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.2984494848591832e-13,0.0047037616578808564,8.083980070280987e-12,0.034229391468419114,
412,44,45,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-1.5476062068125326e-09,0.003342635624984447,1.0089761137316885e-08,0.029660868253345928,
412,45,46,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.09381497534950001,0.002669956134802212,0.0012847408267473723,0.029744285170415444,
412,46,47,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.26311368451,0.01010153308012401,0.003020856450806924,0.04503977372637482,
412,47,48,-1.7502899,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-1.9429405328500002,-1.7398170091963705,0.006566899886302901,0.11924399429893183,14.290845413840282
412,48,49,1.0260903,1,1.0,0.999875,0.00012500000000004174,4.3274949835665076e-05,4.3274949835665076e-05,1,1,True,False,1.05759761975,0.9579640845585478,0.0043152587090047505,0.1180063474645617,12.83025203481294
412,49,50,0.0,0,0.0,0.000375,0.000375,0.00012992848202715538,0.00012992848202715538,0,0,False,True,0.11162414737275,-0.017860277246438783,0.0019775542922907314,0.06374475902372212,
412,50,51,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,8.313418401573585e-17,-0.0010282430093522727,3.805546940697989e-15,0.026764136516856284,
412,51,52,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.046726341030750004,0.0013985494261472154,0.0027004957142116705,0.027014536662903734,
412,52,53,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.10183560502425001,-0.00675698290553661,0.0014693402820297032,0.038430494795604224,
412,53,54,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.1840656682325,-0.0023416704536231583,0.002043581075135255,0.033183133403025596,
412,54,55,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.24285287614749998,0.003320874084083898,0.0014694569637400084,0.027608169680569943,
412,55,56,0.0,0,0.0,0.00175,0.00175,0.000606825029431664,0.000606825029431664,0,0,False,True,0.0792677206825,0.042051028400147475,0.0011365258841710807,0.09576632638499355,
412,56,57,1.5295873,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,1.578132996525,1.6072023376593456,0.005076045225366685,0.11624743944367734,11.558664367877107
412,57,58,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.18798980878000002,0.012640464501407092,0.0016201166626551666,0.0489677232147718,
412,58,59,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.23670440951250002,0.005863442872718256,0.0017447850628172785,0.036248843096022255,
412,59,60,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,0.30412027503,0.0143448050307372,0.002706173267598643,0.05197898024493662,
412,60,61,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.1429623686475,0.007625732056865811,0.0019247176809094359,0.04104959298526231,
412,61,62,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.17484803173,-0.014459472642155056,0.0020365532772918605,0.05208290989233557,
412,62,63,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.12628052867650003,0.02363955743737499,0.0030528142908242337,0.0694553708153559,
412,63,64,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.13711245593000002,0.0021976102849718647,0.0017268001023846777,0.027488414352569056,
412,64,65,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,7.489315236713651e-25,0.0026834306404346893,4.2309604597090005e-23,0.03241149446607539,
412,65,66,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-1.065991502043524e-17,0.002301086799523057,3.3723432086450095e-16,0.030197073393020447,
412,66,67,-1.5156264,1,1.0,1.0,0.0,0.0,0.0,1,1,True,False,-1.4154715352500002,-1.7935983822297856,0.005053590929891745,0.11937363829460367,17.753614908588798
412,67,68,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.3034067247,-0.0040964431602373815,0.0032181609985629488,0.034605872495973924,
412,68,69,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.2339721185575,-0.003374743836988884,0.0020218023566088233,0.03470857445203179,
412,69,70,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,2.5415081215952602e-21,0.018565130879744516,1.4764744403161717e-19,0.060392786869229616,
412,70,71,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.261360562485,0.00026887847096877636,0.0034888147155555556,0.02813261721178409,
412,71,72,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.08534175690774999,0.0013266016963015693,0.0017563505386183314,0.026615453272845084,
412,72,73,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.15308682016,-0.010711629382381219,0.0019159393136899874,0.05067283974186019,
412,73,74,-0.40007704,1,0.00075,0.306,0.30525,0.11751447302600779,0.11751447302600779,0,0,False,False,-0.6469300381525,-0.43396944754165373,0.00339518351916443,0.12907513250730437,
412,74,75,0.0,0,0.0,0.0005,0.0005,0.00017326241849915846,0.00017326241849915846,0,0,False,True,0.0,-0.021307480577223606,0.0,0.06782023429119027,
412,75,76,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.1840741387525,0.0017060433040983964,0.001969964293618301,0.03118193946386202,
412,76,77,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.063958218209,-0.0004464533162172034,0.002693529471218472,0.02698931238141622,
412,77,78,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.203869459705,-0.0005172151240813256,0.004114128443388081,0.025692641820038466,
412,78,79,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.022054483655875,0.009477719388974865,0.003581211126455981,0.04628642112940015,
412,79,80,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.4657649335525,-0.008709270762808351,0.003651565925081287,0.04475072781805846,
412,80,81,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.0,-0.01711132119911256,0.0,0.05773075627124142,
412,81,82,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-1.0000344148693749e-05,-0.001412079835471201,1.361350802786295e-05,0.030157889580454674,
412,82,83,0.76597506,1,1.0,0.99675,0.003249999999999975,0.0011276216301878191,0.0011276216301878191,1,1,True,False,0.6339660956025,0.7986827306223111,0.0031413820891917966,0.10949016475162597,15.426360974584561
412,83,84,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.07383205627500002,-0.0043632673002625775,0.0024372414802490516,0.033163676911661534,
412,84,85,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,0.19341907329,-0.00918290409114704,0.003189716199769957,0.04420945665750118,
412,85,86,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.009560883764825,0.007019395547719911,0.0005761538768822797,0.03859341763675674,
412,86,87,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.08055597595525,0.027894591250528393,0.0019151381777910929,0.07424421589570303,
412,87,88,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.1102801632655,0.001469320972591766,0.004028709039282051,0.027612005802493827,
412,88,89,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.14552401968,-0.010078083342144769,0.003263562493460356,0.042317701653548145,
412,89,90,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.1619274656875,7.515186431575894e-05,0.0011487108922316183,0.02862034676409302,
412,90,91,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.6122980332675,0.01682021561905155,0.0034823398398803936,0.05752750367764428,
412,91,92,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-6.582076593337231e-15,0.0005117467565563695,1.5312068069134375e-13,0.026059595952813826,
412,92,93,0.0,0,0.0,0.000125,0.000125,4.3274949835870214e-05,4.3274949835870214e-05,0,0,False,True,-0.03549617527225,-0.03362711489458861,0.004660765982260981,0.08482053127819354,
412,93,94,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-8.112569993297028e-13,-0.0027938527384223856,1.7429225680164187e-11,0.03433176362535437,
412,94,95,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.29990386793249996,-0.0013031589929843343,0.0030900566111686867,0.02673342518723246,
412,95,96,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.272122015895,-0.004786377856673967,0.0017423543874590566,0.034013846156510485,
412,96,97,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-2.727883089582835e-08,-0.0021802858976516853,9.522530764578636e-08,0.031160314858138433,
412,97,98,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.3100237845,0.007438102226333171,0.0019002798348045065,0.03790117237860938,
412,98,99,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.06325738548775,-0.01069101672306086,0.0022500079096049513,0.04428858280064242,
412,99,100,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.1740199097425,-0.002293971882543467,0.002149057742799569,0.03193334079080173,
413,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.030534529263,-0.0007502896118371513,0.002671236102048891,0.03386231600318533,
413,1,2,0.79612106,1,1.0,0.9905,0.009499999999999953,0.003303713863218124,0.003303713863218124,1,1,True,False,0.7706933574100001,0.8125824568887374,0.002495587817209453,0.13148973518731613,13.678355683263101
413,2,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.18703567928499998,-0.005603405716154673,0.002528280273117826,0.03696258677402329,
413,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-1.186459238142857e-18,0.005084379430871513,4.116941483697639e-17,0.034989809423312215,
413,4,5,0.0,0,0.0,0.00625,0.00625,0.002170914788942129,0.002170914788942129,0,0,False,True,-0.013964311570125,-0.09339899515445155,0.0007593644527668479,0.13947137068287066,
413,5,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.1465753896175,-0.002183277435638209,0.0017373321253298414,0.03765447116961189,
413,6,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.30568655490999996,-0.014834469936797602,0.003189934157159838,0.05262354718176817,
413,7,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-6.628747294342905e-33,-0.0029958101232068,4.128554900130306e-31,0.03042920320585767,
413,8,9,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,1.138486880787187e-13,-0.002459709740672053,2.8183510675891587e-12,0.029209428076022618,
413,9,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.03909154144275,0.005718465756813658,0.0013093051837395296,0.03499725512662738,
413,10,11,0.0,0,0.0,0.00025,0.00025,8.659904290211192e-05,8.659904290211192e-05,0,0,False,True,0.0997109036825,-0.012015282837704111,0.0015551987819976696,0.05329256606820336,
413,11,12,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,0.1717046570975,0.001154899938376367,0.001669352721366723,0.02926048626891736,
413,12,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.030908145584750003,-0.0076970722145335005,0.002825763617837568,0.039911634766356126,
413,13,14,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.23563300198249998,0.0008625121553835314,0.0025373861332817554,0.02630416916370075,
413,14,15,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-1.1795462656778534e-10,0.001513168762285041,2.5610632306577217e-10,0.029563933768274653,
413,15,16,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.090320566584,0.001287950117653627,0.0023325566768567915,0.029486728353316522,
413,16,17,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-3.708420984896163e-16,-0.01334613525609349,1.8652837938079264e-14,0.05353988282842391,
413,17,18,0.0,0,0.0,0.004125,0.004125,0.0014316812159039518,0.0014316812159039518,0,0,False,True,0.30384372469750004,0.061758542184279376,0.0026212321529001602,0.11591741735441705,
413,18,19,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,-0.2536051116275,0.0006726977345822395,0.0026403962590762133,0.028557780182938794,
413,19,20,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,True,9.7143985e-42,-0.006241853706702116,6.1439250717046434e-40,0.0394861275147326,
