seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,pip_absdiff_j,pip_absdiff_k,pre_score,pair_mean_l2,pair_cov_fro,pair_corr_absdiff,pair_mmd2,pair_score
400,active_zero,52,61,53,62,-1.1843685,0.0,0.0,0.0,0.41813857826351575,0.1720450549111736,0.01066976283230465,0.06931283557743043,0.9470501466560035,1.391991954676456
400,active_zero,52,73,53,74,-1.1843685,0.0,0.0,0.0,0.4190665393996205,0.17204598517132796,0.010671888724571161,0.06287581326217598,0.9770931720921906,1.4223198635163044
400,active_zero,52,58,53,59,-1.1843685,0.0,0.0,0.0,0.41918987914801953,0.17204048984282427,0.010685759327616038,0.10301293530448108,0.9604968920028694,1.4098635534975235
400,active_zero,52,22,53,23,-1.1843685,0.0,0.0,0.0,0.41929924736839935,0.1720549912135256,0.010669260628257283,0.02530911494043113,0.9854538889001254,1.427156862040985
400,active_zero,52,87,53,88,-1.1843685,0.0,0.0,0.0,0.422669535955223,0.17207649844951659,0.010687581235128299,0.002051533115429386,0.9582273345649113,1.400981568985411
400,active_zero,52,9,53,10,-1.1843685,0.0,0.0,0.0,0.4228663730046939,0.17207414802073512,0.010686700007384347,0.029624241725289834,0.9612015940780421,1.4069094810591847
400,active_zero,52,4,53,5,-1.1843685,0.0,0.0,0.0,0.42293260486347806,0.1720777316868882,0.010686199369914965,0.0806393511199871,0.9118672206218978,1.3627430836085421
400,active_zero,52,28,53,29,-1.1843685,0.0,0.0,0.0,0.4231527959811216,0.17210769021697758,0.010677481603003917,0.0606595598504015,0.9335486605269518,1.3826475519155625
400,active_zero,52,76,53,77,-1.1843685,0.0,0.0,0.0,0.42371002245455597,0.17209730100884335,0.010683598220081369,0.021477573244200382,0.8909696151429373,1.3367080245778178
400,active_zero,52,68,53,69,-1.1843685,0.0,0.0,0.0,0.4247318261374492,0.17209142155974144,0.01069849514551135,0.008098203941624846,0.9278353051798673,1.373260717653831
400,active_zero,52,92,53,93,-1.1843685,0.0,0.0,0.0,0.42562860763609367,0.17212889028062506,0.010690791708394154,0.03030839713258168,0.919341504376106,1.3678865386806187
400,active_zero,52,17,53,18,-1.1843685,0.0,0.0,0.0,0.42589977711313576,0.17213832282152253,0.010692722293785135,0.1282861555067501,0.9585492708738015,1.4171646763932106
400,active_zero,52,27,53,28,-1.1843685,0.0,0.0,0.000125,0.42621248853366456,0.17204024713892982,0.010718288541431358,0.02197203203194631,0.9400397031282,1.38833299171431
400,active_zero,52,41,53,42,-1.1843685,0.0,0.0,0.0,0.42661169445467895,0.1721327169758615,0.010697861054456586,0.13759046569121594,0.9634386128742372,1.423697090859238
400,active_zero,52,19,53,20,-1.1843685,0.0,0.0,0.0,0.4316971253691698,0.17220103910795,0.01073776180786477,0.1153125828625007,0.9691991601103744,1.4323320881285557
400,active_zero,52,36,53,37,-1.1843685,0.0,0.0,0.0,0.43252131471767097,0.17221097249245648,0.010750677474091794,0.08066084508898456,0.9543525575868694,1.4148487234312075
400,active_zero,52,23,53,24,-1.1843685,0.0,0.0,0.000125,0.43611644455963655,0.17204359867222185,0.010815767206658836,0.1842972327832533,0.9601358173720169,1.4345902868788658
400,active_zero,52,33,53,34,-1.1843685,0.0,0.0,0.000125,0.4410195416358176,0.17229065598274138,0.010892362267322197,0.0638958374950482,0.9637329656163015,1.4310942471667285
400,active_zero,52,88,53,89,-1.1843685,0.0,0.0,0.0,0.44593866633228163,0.17247280972358667,0.010925875597280968,0.06177124839403598,1.0224848427393822,1.4945793837827466
400,active_zero,52,43,53,44,-1.1843685,0.0,0.0,0.0,0.44793274678229916,0.17278963725006283,0.010673145461568823,0.092627593775482,0.9941727729067151,1.471315529156961
400,active_zero,52,85,53,86,-1.1843685,0.0,0.0,0.000125,0.46097678731440384,0.1729269067957719,0.011212126823594385,0.008340201169520486,0.9957063553954818,1.4776128852123136
400,active_zero,52,84,53,85,-1.1843685,0.0,0.0,0.0,0.4609805425475968,0.17362661471719137,0.010662399487593467,0.2542574169447851,0.9147414439951338,1.4211759895808265
400,active_zero,52,45,53,46,-1.1843685,0.0,0.0,0.000125,0.4884714990404285,0.17422479241054817,0.012024438523095017,0.07422795256453665,0.8920113494653877,1.4083342326340986
400,active_zero,52,74,53,75,-1.1843685,0.0,0.0,0.0,0.49624131135050303,0.17716987223168257,0.010668521836036076,0.18605410678955536,0.9857456996073515,1.5209765393189874
401,active_zero,33,89,34,90,-1.8541925,0.0,0.0,0.0,0.18390824221627267,0.02638164564638625,0.0136869267658303,0.28899769561362704,0.5476502661923139,0.7665181742260455
401,active_zero,33,53,34,54,-1.8541925,0.0,0.0,0.0,0.18413557940722677,0.026388552197395873,0.013685286281878577,0.13247087216359282,0.5696042866895937,0.773047130103389
401,active_zero,33,21,34,22,-1.8541925,0.0,0.0,0.0,0.18502079465610533,0.026379336232664915,0.013692360955707032,0.07616533697572778,0.5320449671966309,0.7307433194125021
401,active_zero,33,41,34,42,-1.8541925,0.0,0.0,0.0,0.1855740735184992,0.026380999431453264,0.01369268451200896,0.039593153170972756,0.5747368083039429,0.770331468210687
401,active_zero,33,55,34,56,-1.8541925,0.0,0.0,0.0,0.1857239069060394,0.026380815917727483,0.013693226988065204,0.3617324691143098,0.5430061842604857,0.7709647264167451
401,active_zero,33,72,34,73,-1.8541925,0.0,0.0,0.0,0.18628383759799885,0.02642477523542748,0.013689273433788856,0.49860840461830547,0.5326629329187115,0.7748724068605308
401,active_zero,33,93,34,94,-1.8541925,0.0,0.0,0.0,0.18630568355307778,0.026412728096000468,0.013690867937537602,0.17805669250447775,0.5336853435373049,0.7438606861348149
401,active_zero,33,91,34,92,-1.8541925,0.0,0.0,0.0,0.18657895717693432,0.026384703806265182,0.01370044617001482,0.42824173568812696,0.5127834315959037,0.7482501442647809
401,active_zero,33,17,34,18,-1.8541925,0.0,0.0,0.0,0.18909719202576783,0.026450550066597422,0.013698696750631298,0.24058849663155393,0.53466022435653,0.7538859952397708
401,active_zero,33,75,34,76,-1.8541925,0.0,0.0,0.0,0.18918177486136067,0.026530275951295652,0.013697282985240419,0.4270576839044411,0.5697258299300217,0.8076907215232662
401,active_zero,33,5,34,6,-1.8541925,0.0,0.0,0.0,0.189473953061026,0.026528647816237202,0.013698985014450082,0.3442174573793007,0.5709172372156759,0.8008905470498683
401,active_zero,33,59,34,60,-1.8541925,0.0,0.0,0.0,0.19215388582107337,0.026688749161594996,0.013709506141254947,0.07721860003320605,0.548185469705662,0.7541574669815293
401,active_zero,33,50,34,51,-1.8541925,0.0,0.0,0.0,0.19439824321470167,0.026645842929612498,0.013728720261113542,0.4995403373004295,0.5256373711241528,0.7760864124271369
401,active_zero,33,15,34,16,-1.8541925,0.0,0.0,0.0,0.19681940300087103,0.026956505237755855,0.013723406707546943,0.2709418187441768,0.5266798221995741,0.7567199092755251
401,active_zero,33,69,34,70,-1.8541925,0.0,0.0,0.0,0.19698277789659024,0.02679032131200461,0.013745537694945572,0.21155485693454198,0.5250239347393356,0.7492776148843169
401,active_zero,33,30,34,31,-1.8541925,0.0,0.0,0.0,0.19754567610529272,0.026933503403322023,0.013734280601735522,0.30856529743379146,0.5440036659981076,0.7785327923375456
401,active_zero,61,89,62,90,-1.6192368,0.0,0.0,0.0,0.20108805002148505,0.04930141372003014,0.011285841619439286,0.1297373734189521,0.5602874291877502,0.7821008183279934
401,active_zero,33,8,34,9,-1.8541925,0.0,0.0,0.0,0.20120416952416925,0.027230464003805684,0.013761174088766702,0.1758690086563851,0.5313961192348432,0.7563505295472231
