method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
VI,250,61,edge,hidden_layer_1,0,hidden_layer_1,W1,4,1,input,0.47099998593330383,0.20451851189136505,-0.08893050998449326,1.3301594257354736,0.7797549962997437,0.6933996677398682
VI,250,62,edge,hidden_layer_1,0,hidden_layer_1,W1,4,2,input,0.49900001287460327,0.19883835315704346,-0.04872480034828186,1.2907602787017822,0.789206862449646,0.6828936338424683
VI,250,63,edge,hidden_layer_1,0,hidden_layer_1,W1,4,3,input,0.43299999833106995,0.1845548301935196,-0.17194926738739014,1.3179593086242676,0.7485406398773193,0.6295348405838013
VI,250,64,edge,hidden_layer_1,0,hidden_layer_1,W1,4,4,input,0.47600001096725464,0.20862261950969696,-0.09360243380069733,1.3680769205093384,0.7867394685745239,0.6797624826431274
VI,250,65,edge,hidden_layer_1,0,hidden_layer_1,W1,4,5,input,0.48100000619888306,0.20112022757530212,-0.10362493246793747,1.345886468887329,0.7817001938819885,0.6356832385063171
VI,250,66,edge,hidden_layer_2,1,hidden_layer_2,W2,0,0,input,0.47600001096725464,0.21259894967079163,-0.05340147018432617,1.332394003868103,0.7924913763999939,0.7098811864852905
VI,250,67,edge,hidden_layer_2,1,hidden_layer_2,W2,0,1,input,0.48500001430511475,0.2010713815689087,-0.05761940777301788,1.2881536483764648,0.8466308116912842,0.7574288249015808
VI,250,68,edge,hidden_layer_2,1,hidden_layer_2,W2,0,2,input,0.4959999918937683,0.223737433552742,0.01282075047492981,1.3623439073562622,0.854172945022583,0.7664744853973389
VI,250,69,edge,hidden_layer_2,1,hidden_layer_2,W2,0,3,input,0.4659999907016754,0.1964109241962433,-0.07093409448862076,1.314319372177124,0.7562376856803894,0.6718463897705078
VI,250,70,edge,hidden_layer_2,1,hidden_layer_2,W2,0,4,input,0.47600001096725464,0.19572143256664276,-0.09371162205934525,1.3375862836837769,0.7574548721313477,0.6683079600334167
VI,250,71,edge,hidden_layer_2,1,hidden_layer_2,W2,1,0,input,0.5009999871253967,0.21402369439601898,-0.011439199559390545,1.3127855062484741,0.7773559093475342,0.6574394702911377
VI,250,72,edge,hidden_layer_2,1,hidden_layer_2,W2,1,1,input,0.4819999933242798,0.2056213617324829,-0.08681195974349976,1.3606210947036743,0.8014944791793823,0.6992435455322266
VI,250,73,edge,hidden_layer_2,1,hidden_layer_2,W2,1,2,input,0.49799999594688416,0.21472503244876862,-0.023528940975666046,1.316522479057312,0.8735985159873962,0.7611253261566162
VI,250,74,edge,hidden_layer_2,1,hidden_layer_2,W2,1,3,input,0.5059999823570251,0.22813382744789124,0.04748185724020004,1.355983018875122,0.7934939861297607,0.6649744510650635
VI,250,75,edge,hidden_layer_2,1,hidden_layer_2,W2,1,4,input,0.49900001287460327,0.21454709768295288,0.03913579508662224,1.2750799655914307,0.7827882766723633,0.6686921119689941
VI,250,76,edge,hidden_layer_2,1,hidden_layer_2,W2,2,0,input,0.5109999775886536,0.21410506963729858,-0.03448222205042839,1.3677617311477661,0.7408190965652466,0.6117044687271118
VI,250,77,edge,hidden_layer_2,1,hidden_layer_2,W2,2,1,input,0.5049999952316284,0.21608397364616394,-0.025428906083106995,1.3246266841888428,0.8251018524169922,0.7432557940483093
VI,250,78,edge,hidden_layer_2,1,hidden_layer_2,W2,2,2,input,0.49399998784065247,0.21884435415267944,-0.02681146375834942,1.3676143884658813,0.8622748851776123,0.7898312211036682
VI,250,79,edge,hidden_layer_2,1,hidden_layer_2,W2,2,3,input,0.4779999852180481,0.20203953981399536,-0.07467933744192123,1.3523234128952026,0.7528230547904968,0.6472487449645996
VI,250,80,edge,hidden_layer_2,1,hidden_layer_2,W2,2,4,input,0.47200000286102295,0.20332752168178558,-0.09070584177970886,1.3680814504623413,0.7885280847549438,0.6554584503173828
VI,250,81,edge,hidden_layer_2,1,hidden_layer_2,W2,3,0,input,0.4959999918937683,0.21605391800403595,-0.017543906345963478,1.3651227951049805,0.7257672548294067,0.6271507143974304
VI,250,82,edge,hidden_layer_2,1,hidden_layer_2,W2,3,1,input,0.4659999907016754,0.19293344020843506,-0.13919125497341156,1.3467881679534912,0.7914716601371765,0.685422956943512
VI,250,83,edge,hidden_layer_2,1,hidden_layer_2,W2,3,2,input,0.5180000066757202,0.22438660264015198,0.012917143292725086,1.3570679426193237,0.8296048641204834,0.7337501049041748
VI,250,84,edge,hidden_layer_2,1,hidden_layer_2,W2,3,3,input,0.47999998927116394,0.20573072135448456,-0.03930884599685669,1.3364968299865723,0.7495614886283875,0.6317569017410278
VI,250,85,edge,hidden_layer_2,1,hidden_layer_2,W2,3,4,input,0.5049999952316284,0.2190091907978058,-0.00036406482104212046,1.3254278898239136,0.874350368976593,0.7605947256088257
VI,250,86,edge,hidden_layer_2,1,hidden_layer_2,W2,4,0,input,0.47099998593330383,0.2043646275997162,-0.08426772803068161,1.3513226509094238,0.8808472752571106,0.7848044037818909
VI,250,87,edge,hidden_layer_2,1,hidden_layer_2,W2,4,1,input,0.4860000014305115,0.21888761222362518,-0.03641849756240845,1.3528105020523071,0.7808536291122437,0.6496175527572632
VI,250,88,edge,hidden_layer_2,1,hidden_layer_2,W2,4,2,input,0.4970000088214874,0.21542230248451233,-0.01701297052204609,1.3456393480300903,0.7596030235290527,0.6903074979782104
VI,250,89,edge,hidden_layer_2,1,hidden_layer_2,W2,4,3,input,0.47699999809265137,0.19259046018123627,-0.08471216261386871,1.3036357164382935,0.8755577206611633,0.7733983397483826
VI,250,90,edge,hidden_layer_2,1,hidden_layer_2,W2,4,4,input,0.48100000619888306,0.21768084168434143,-0.02128496766090393,1.3511569499969482,0.8682610392570496,0.774386465549469
VI,250,91,edge,output,2,output,Wout,0,0,output,0.5299999713897705,0.22542834281921387,0.05278186872601509,1.3103747367858887,0.6057340502738953,0.4895990490913391
VI,250,92,edge,output,2,output,Wout,0,1,output,0.4830000102519989,0.21263644099235535,-0.0786038488149643,1.3776017427444458,0.571043848991394,0.46596091985702515
VI,250,93,edge,output,2,output,Wout,0,2,output,0.5,0.21844442188739777,-0.025466226041316986,1.3508968353271484,0.5590903759002686,0.46266695857048035
VI,250,94,edge,output,2,output,Wout,0,3,output,0.503000020980835,0.21950149536132812,-0.012142369523644447,1.3126368522644043,0.5627481937408447,0.4493991434574127
VI,250,95,edge,output,2,output,Wout,0,4,output,0.4880000054836273,0.21116968989372253,-0.011399460956454277,1.3362125158309937,0.5785831809043884,0.47137123346328735
VI,500,0,edge,embedding,-1,embedding,E,0,0,input,0.5070000290870667,0.2287953495979309,0.025392023846507072,1.378659725189209,0.7539716958999634,0.6316657662391663
VI,500,1,edge,embedding,-1,embedding,E,0,1,input,0.5019999742507935,0.2253221571445465,0.02036266028881073,1.3768823146820068,0.7957180738449097,0.6640881896018982
VI,500,2,edge,embedding,-1,embedding,E,0,2,input,0.4970000088214874,0.22706875205039978,0.02585459128022194,1.3716973066329956,0.7549538612365723,0.6060127019882202
VI,500,3,edge,embedding,-1,embedding,E,0,3,input,0.49300000071525574,0.23208865523338318,0.04464565962553024,1.3777117729187012,0.7204208374023438,0.5889533758163452
VI,500,4,edge,embedding,-1,embedding,E,0,4,input,0.5210000276565552,0.2252843976020813,0.03376486524939537,1.3704031705856323,0.733254075050354,0.6188938617706299
VI,500,5,edge,embedding,-1,embedding,E,0,5,input,0.5220000147819519,0.23209993541240692,0.04715543985366821,1.3740267753601074,0.7588088512420654,0.6179535388946533
VI,500,6,edge,embedding,-1,embedding,E,1,0,input,0.5,0.23041707277297974,0.03588787093758583,1.395375370979309,0.7524292469024658,0.6380307674407959
VI,500,7,edge,embedding,-1,embedding,E,1,1,input,0.5170000195503235,0.2231316715478897,0.026600319892168045,1.3453069925308228,0.7414037585258484,0.6060560941696167
VI,500,8,edge,embedding,-1,embedding,E,1,2,input,0.4970000088214874,0.22970396280288696,0.05210200697183609,1.338273286819458,0.7966169714927673,0.7010987997055054
VI,500,9,edge,embedding,-1,embedding,E,1,3,input,0.5099999904632568,0.2208540439605713,-0.006699843797832727,1.3519093990325928,0.7457908987998962,0.6265747547149658
VI,500,10,edge,embedding,-1,embedding,E,1,4,input,0.4830000102519989,0.21544738113880157,-0.025995129719376564,1.4044747352600098,0.8190861940383911,0.7385122776031494
VI,500,11,edge,embedding,-1,embedding,E,1,5,input,0.5009999871253967,0.21797823905944824,-0.0078273955732584,1.3460100889205933,0.7258116006851196,0.6126300692558289
VI,500,12,edge,embedding,-1,embedding,E,2,0,input,0.515999972820282,0.21667657792568207,-0.01395850908011198,1.3462435007095337,0.7604273557662964,0.6341529488563538
VI,500,13,edge,embedding,-1,embedding,E,2,1,input,0.5239999890327454,0.22822827100753784,0.05799030512571335,1.3583046197891235,0.7839263677597046,0.6697940826416016
VI,500,14,edge,embedding,-1,embedding,E,2,2,input,0.5130000114440918,0.22708380222320557,0.024501463398337364,1.3624430894851685,0.7409911751747131,0.6028518676757812
VI,500,15,edge,embedding,-1,embedding,E,2,3,input,0.5049999952316284,0.22050368785858154,0.007715425454080105,1.379020094871521,0.7555404901504517,0.6201222538948059
VI,500,16,edge,embedding,-1,embedding,E,2,4,input,0.5289999842643738,0.24054621160030365,0.10630946606397629,1.3586313724517822,0.7897730469703674,0.6732401251792908
VI,500,17,edge,embedding,-1,embedding,E,2,5,input,0.515999972820282,0.22442133724689484,0.041468292474746704,1.3284975290298462,0.7563214898109436,0.6573901772499084
VI,500,18,edge,embedding,-1,embedding,E,3,0,input,0.5090000033378601,0.23043085634708405,0.00977544579654932,1.4026418924331665,0.7700895071029663,0.6488734483718872
VI,500,19,edge,embedding,-1,embedding,E,3,1,input,0.5270000100135803,0.2314116358757019,0.042795613408088684,1.3415014743804932,0.7905046939849854,0.6946161389350891
VI,500,20,edge,embedding,-1,embedding,E,3,2,input,0.5059999823570251,0.23307888209819794,0.03243602439761162,1.4290738105773926,0.7466762065887451,0.6093433499336243
VI,500,21,edge,embedding,-1,embedding,E,3,3,input,0.5120000243186951,0.2395700365304947,0.05076884105801582,1.4116322994232178,0.7675351500511169,0.6653680801391602
VI,500,22,edge,embedding,-1,embedding,E,3,4,input,0.5149999856948853,0.23552696406841278,0.06693326681852341,1.3712576627731323,0.7470661997795105,0.6346533298492432
VI,500,23,edge,embedding,-1,embedding,E,3,5,input,0.49799999594688416,0.22132618725299835,-0.01466470118612051,1.3600802421569824,0.76209557056427,0.6587268710136414
VI,500,24,edge,embedding,-1,embedding,E,4,0,input,0.49799999594688416,0.219283327460289,0.0124515937641263,1.339426875114441,0.7841897010803223,0.6820356249809265
VI,500,25,edge,embedding,-1,embedding,E,4,1,input,0.5139999985694885,0.21966123580932617,0.014415165409445763,1.3458373546600342,0.8067471981048584,0.65541672706604
VI,500,26,edge,embedding,-1,embedding,E,4,2,input,0.5130000114440918,0.22982574999332428,0.0474909283220768,1.3481577634811401,0.7621783018112183,0.6557801365852356
VI,500,27,edge,embedding,-1,embedding,E,4,3,input,0.5090000033378601,0.2292698621749878,0.016849571838974953,1.4072967767715454,0.7741152048110962,0.6621013283729553
VI,500,28,edge,embedding,-1,embedding,E,4,4,input,0.5049999952316284,0.22539518773555756,0.002274211961776018,1.3608791828155518,0.7851900458335876,0.6715221405029297
VI,500,29,edge,embedding,-1,embedding,E,4,5,input,0.49000000953674316,0.21673360466957092,-0.03666231408715248,1.3848402500152588,0.7481939792633057,0.6360360383987427
VI,500,30,edge,embedding,-1,embedding,E,5,0,input,0.5210000276565552,0.2265206277370453,0.04954292252659798,1.335376262664795,0.7462525367736816,0.625751256942749
VI,500,31,edge,embedding,-1,embedding,E,5,1,input,0.492000013589859,0.21199560165405273,-0.02326325699687004,1.3539085388183594,0.808972179889679,0.6884829998016357
VI,500,32,edge,embedding,-1,embedding,E,5,2,input,0.515999972820282,0.2343798726797104,0.07196904718875885,1.3484320640563965,0.7621732354164124,0.6560174822807312
VI,500,33,edge,embedding,-1,embedding,E,5,3,input,0.5049999952316284,0.22272063791751862,-0.003184304339811206,1.349666714668274,0.766982913017273,0.6418340802192688
VI,500,34,edge,embedding,-1,embedding,E,5,4,input,0.515999972820282,0.23263289034366608,0.06109939143061638,1.3886618614196777,0.7793086171150208,0.6868898272514343
VI,500,35,edge,embedding,-1,embedding,E,5,5,input,0.4970000088214874,0.22684845328330994,0.030271999537944794,1.349497675895691,0.7151577472686768,0.5798807144165039
VI,500,36,edge,hidden_layer_1,0,hidden_layer_1,W1,0,0,input,0.5350000262260437,0.22856177389621735,0.055632587522268295,1.3467720746994019,0.7489952445030212,0.6458743810653687
VI,500,37,edge,hidden_layer_1,0,hidden_layer_1,W1,0,1,input,0.5180000066757202,0.22654186189174652,0.06659922748804092,1.3389290571212769,0.799834132194519,0.7251893281936646
VI,500,38,edge,hidden_layer_1,0,hidden_layer_1,W1,0,2,input,0.503000020980835,0.22421899437904358,0.022533409297466278,1.381743311882019,0.7523303031921387,0.6192807555198669
VI,500,39,edge,hidden_layer_1,0,hidden_layer_1,W1,0,3,input,0.531000018119812,0.23904849588871002,0.11162807047367096,1.3169512748718262,0.7523633241653442,0.6446920037269592
VI,500,40,edge,hidden_layer_1,0,hidden_layer_1,W1,0,4,input,0.5070000290870667,0.223256453871727,0.03768693655729294,1.3842763900756836,0.7623323798179626,0.6425639390945435
VI,500,41,edge,hidden_layer_1,0,hidden_layer_1,W1,0,5,input,0.4970000088214874,0.22064095735549927,0.038107842206954956,1.344670057296753,0.7377704977989197,0.6123166084289551
VI,500,42,edge,hidden_layer_1,0,hidden_layer_1,W1,1,0,input,0.5139999985694885,0.234323650598526,0.05006600171327591,1.3586989641189575,0.7170882225036621,0.5946128964424133
VI,500,43,edge,hidden_layer_1,0,hidden_layer_1,W1,1,1,input,0.47699999809265137,0.22261196374893188,0.011164291761815548,1.3654825687408447,0.7488085031509399,0.6320132613182068
VI,500,44,edge,hidden_layer_1,0,hidden_layer_1,W1,1,2,input,0.5120000243186951,0.22774311900138855,0.0346977598965168,1.3619651794433594,0.7885847687721252,0.6726180911064148
VI,500,45,edge,hidden_layer_1,0,hidden_layer_1,W1,1,3,input,0.531000018119812,0.22407031059265137,0.020415058359503746,1.3476805686950684,0.794503927230835,0.6590367555618286
VI,500,46,edge,hidden_layer_1,0,hidden_layer_1,W1,1,4,input,0.5099999904632568,0.22203221917152405,0.04676301032304764,1.332874059677124,0.7431431412696838,0.6255396604537964
VI,500,47,edge,hidden_layer_1,0,hidden_layer_1,W1,1,5,input,0.5019999742507935,0.22078987956047058,0.007830934599041939,1.355623722076416,0.7903391718864441,0.6996595859527588
VI,500,48,edge,hidden_layer_1,0,hidden_layer_1,W1,2,0,input,0.4970000088214874,0.21785522997379303,0.022060804069042206,1.3067727088928223,0.7391195893287659,0.609088659286499
VI,500,49,edge,hidden_layer_1,0,hidden_layer_1,W1,2,1,input,0.5059999823570251,0.23116831481456757,0.06711343675851822,1.3199886083602905,0.7844340801239014,0.6286147236824036
VI,500,50,edge,hidden_layer_1,0,hidden_layer_1,W1,2,2,input,0.5189999938011169,0.23047681152820587,0.05696402117609978,1.3619507551193237,0.7980193495750427,0.6761124134063721
VI,500,51,edge,hidden_layer_1,0,hidden_layer_1,W1,2,3,input,0.5170000195503235,0.22972171008586884,0.03227921202778816,1.3651407957077026,0.7610581517219543,0.62332683801651
VI,500,52,edge,hidden_layer_1,0,hidden_layer_1,W1,2,4,input,0.5019999742507935,0.23021937906742096,0.037525832653045654,1.3788230419158936,0.7407118678092957,0.633030354976654
VI,500,53,edge,hidden_layer_1,0,hidden_layer_1,W1,2,5,input,0.5040000081062317,0.22750642895698547,0.029999161139130592,1.353402853012085,0.7663763761520386,0.6658919453620911
VI,500,54,edge,hidden_layer_1,0,hidden_layer_1,W1,3,0,input,0.5080000162124634,0.2418619990348816,0.06775476038455963,1.3352980613708496,0.7549428343772888,0.6361438632011414
VI,500,55,edge,hidden_layer_1,0,hidden_layer_1,W1,3,1,input,0.5239999890327454,0.238028421998024,0.05712006986141205,1.3940860033035278,0.7765499353408813,0.6445711255073547
VI,500,56,edge,hidden_layer_1,0,hidden_layer_1,W1,3,2,input,0.5440000295639038,0.23380635678768158,0.0786452442407608,1.3600225448608398,0.7341114282608032,0.6013684868812561
VI,500,57,edge,hidden_layer_1,0,hidden_layer_1,W1,3,3,input,0.5070000290870667,0.21966220438480377,0.016668986529111862,1.3332550525665283,0.7455052733421326,0.6352551579475403
VI,500,58,edge,hidden_layer_1,0,hidden_layer_1,W1,3,4,input,0.4959999918937683,0.21771137416362762,0.010573383420705795,1.347821593284607,0.7516679763793945,0.6012065410614014
VI,500,59,edge,hidden_layer_1,0,hidden_layer_1,W1,3,5,input,0.5139999985694885,0.2291637510061264,0.004097744822502136,1.3761887550354004,0.7654164433479309,0.6726784110069275
VI,500,60,edge,hidden_layer_1,0,hidden_layer_1,W1,4,0,input,0.5239999890327454,0.23232117295265198,0.055151309818029404,1.3683927059173584,0.7412788271903992,0.6184142231941223
VI,500,61,edge,hidden_layer_1,0,hidden_layer_1,W1,4,1,input,0.48899999260902405,0.21325811743736267,-0.010366401635110378,1.3410362005233765,0.760722279548645,0.6579380035400391
VI,500,62,edge,hidden_layer_1,0,hidden_layer_1,W1,4,2,input,0.5400000214576721,0.22534936666488647,0.08340355008840561,1.3252694606781006,0.7639764547348022,0.6417370438575745
VI,500,63,edge,hidden_layer_1,0,hidden_layer_1,W1,4,3,input,0.5059999823570251,0.22843825817108154,0.02366454340517521,1.3866631984710693,0.7255123853683472,0.5841726064682007
VI,500,64,edge,hidden_layer_1,0,hidden_layer_1,W1,4,4,input,0.5019999742507935,0.22111396491527557,0.012939522042870522,1.3455818891525269,0.7948670983314514,0.6860437989234924
VI,500,65,edge,hidden_layer_1,0,hidden_layer_1,W1,4,5,input,0.5080000162124634,0.22607214748859406,-0.004224209580570459,1.3442192077636719,0.7929911017417908,0.6531632542610168
VI,500,66,edge,hidden_layer_2,1,hidden_layer_2,W2,0,0,input,0.5059999823570251,0.22575023770332336,0.006614970043301582,1.4056029319763184,0.8087117075920105,0.6993035674095154
VI,500,67,edge,hidden_layer_2,1,hidden_layer_2,W2,0,1,input,0.5360000133514404,0.25169047713279724,0.1315966099500656,1.386795997619629,0.7561375498771667,0.6354425549507141
VI,500,68,edge,hidden_layer_2,1,hidden_layer_2,W2,0,2,input,0.4950000047683716,0.2268468737602234,0.01829352229833603,1.3980482816696167,0.831648051738739,0.718024492263794
VI,500,69,edge,hidden_layer_2,1,hidden_layer_2,W2,0,3,input,0.5239999890327454,0.22026754915714264,0.046480193734169006,1.3145172595977783,0.7050110697746277,0.5732547640800476
VI,500,70,edge,hidden_layer_2,1,hidden_layer_2,W2,0,4,input,0.5249999761581421,0.24369177222251892,0.08841845393180847,1.3389350175857544,0.7635869979858398,0.653685450553894
VI,500,71,edge,hidden_layer_2,1,hidden_layer_2,W2,1,0,input,0.5090000033378601,0.22242502868175507,0.022371456027030945,1.3686450719833374,0.8164219260215759,0.6929169297218323
VI,500,72,edge,hidden_layer_2,1,hidden_layer_2,W2,1,1,input,0.4729999899864197,0.20998001098632812,-0.013189667835831642,1.3029537200927734,0.7358985543251038,0.618541955947876
VI,500,73,edge,hidden_layer_2,1,hidden_layer_2,W2,1,2,input,0.5070000290870667,0.24025073647499084,0.029809599742293358,1.4099477529525757,0.8263153433799744,0.7661347985267639
VI,500,74,edge,hidden_layer_2,1,hidden_layer_2,W2,1,3,input,0.4950000047683716,0.22354280948638916,0.03504694253206253,1.3791779279708862,0.7740222811698914,0.671544075012207
VI,500,75,edge,hidden_layer_2,1,hidden_layer_2,W2,1,4,input,0.5239999890327454,0.2406606823205948,0.086943119764328,1.3501534461975098,0.844589114189148,0.7285574078559875
VI,500,76,edge,hidden_layer_2,1,hidden_layer_2,W2,2,0,input,0.5120000243186951,0.22799861431121826,0.019549665972590446,1.3963321447372437,0.8224906325340271,0.7222591638565063
VI,500,77,edge,hidden_layer_2,1,hidden_layer_2,W2,2,1,input,0.5270000100135803,0.242020845413208,0.08938926458358765,1.3514947891235352,0.7289718389511108,0.6215739250183105
VI,500,78,edge,hidden_layer_2,1,hidden_layer_2,W2,2,2,input,0.5120000243186951,0.22742828726768494,0.004867793992161751,1.4246444702148438,0.7477673292160034,0.6334455609321594
VI,500,79,edge,hidden_layer_2,1,hidden_layer_2,W2,2,3,input,0.515999972820282,0.24007929861545563,0.0515485554933548,1.4109511375427246,0.6890976428985596,0.5488193035125732
VI,500,80,edge,hidden_layer_2,1,hidden_layer_2,W2,2,4,input,0.49399998784065247,0.21930666267871857,0.01579689048230648,1.335549235343933,0.7965890169143677,0.691246509552002
VI,500,81,edge,hidden_layer_2,1,hidden_layer_2,W2,3,0,input,0.5299999713897705,0.23552431166172028,0.07450622320175171,1.3749951124191284,0.7222267985343933,0.5921289324760437
VI,500,82,edge,hidden_layer_2,1,hidden_layer_2,W2,3,1,input,0.5199999809265137,0.23362645506858826,0.04778498038649559,1.3423378467559814,0.813230574131012,0.732585608959198
VI,500,83,edge,hidden_layer_2,1,hidden_layer_2,W2,3,2,input,0.5149999856948853,0.23017138242721558,0.01212773472070694,1.3690788745880127,0.7327089905738831,0.6020713448524475
VI,500,84,edge,hidden_layer_2,1,hidden_layer_2,W2,3,3,input,0.5139999985694885,0.2221103459596634,-0.004223964177072048,1.364907145500183,0.7505939602851868,0.602224588394165
VI,500,85,edge,hidden_layer_2,1,hidden_layer_2,W2,3,4,input,0.5220000147819519,0.2372245490550995,0.06431158632040024,1.3716131448745728,0.7554702758789062,0.6317440271377563
VI,500,86,edge,hidden_layer_2,1,hidden_layer_2,W2,4,0,input,0.5389999747276306,0.23470155894756317,0.0903925746679306,1.3589345216751099,0.8255568742752075,0.7097128629684448
VI,500,87,edge,hidden_layer_2,1,hidden_layer_2,W2,4,1,input,0.4880000054836273,0.23173296451568604,-0.0020483331754803658,1.4038528203964233,0.7465019822120667,0.6190619468688965
VI,500,88,edge,hidden_layer_2,1,hidden_layer_2,W2,4,2,input,0.5009999871253967,0.22188887000083923,0.014776413328945637,1.3428128957748413,0.7665449380874634,0.6645830273628235
VI,500,89,edge,hidden_layer_2,1,hidden_layer_2,W2,4,3,input,0.5329999923706055,0.22461383044719696,0.06097390130162239,1.3723355531692505,0.753614068031311,0.6618018746376038
VI,500,90,edge,hidden_layer_2,1,hidden_layer_2,W2,4,4,input,0.48500001430511475,0.2173432856798172,-0.028964044526219368,1.3556482791900635,0.831100344657898,0.7303985953330994
VI,500,91,edge,output,2,output,Wout,0,0,output,0.5320000052452087,0.24784524738788605,0.10624009370803833,1.3845272064208984,0.6325749158859253,0.5255098342895508
VI,500,92,edge,output,2,output,Wout,0,1,output,0.515999972820282,0.2154424637556076,-0.019237464293837547,1.364255666732788,0.6213648319244385,0.5295480489730835
VI,500,93,edge,output,2,output,Wout,0,2,output,0.5049999952316284,0.2324456423521042,0.034877944737672806,1.3566139936447144,0.560149073600769,0.4692067503929138
VI,500,94,edge,output,2,output,Wout,0,3,output,0.49399998784065247,0.21847130358219147,-0.012043517082929611,1.3417400121688843,0.5976296663284302,0.4897284507751465
VI,500,95,edge,output,2,output,Wout,0,4,output,0.4970000088214874,0.2289341241121292,0.014817381277680397,1.400412678718567,0.6023483276367188,0.5024095773696899
VI,750,0,edge,embedding,-1,embedding,E,0,0,input,0.16200000047683716,0.04126853495836258,-1.0957129001617432,1.1430637836456299,0.7747544646263123,0.6430524587631226
VI,750,1,edge,embedding,-1,embedding,E,0,1,input,0.17299999296665192,0.04546159505844116,-1.0647189617156982,1.129635214805603,0.7795175313949585,0.6595930457115173
VI,750,2,edge,embedding,-1,embedding,E,0,2,input,0.16699999570846558,0.04059083014726639,-1.1077420711517334,1.1301060914993286,0.7881484627723694,0.6518802642822266
VI,750,3,edge,embedding,-1,embedding,E,0,3,input,0.17000000178813934,0.04283680021762848,-1.0563693046569824,1.0915045738220215,0.7852518558502197,0.6570674180984497
VI,750,4,edge,embedding,-1,embedding,E,0,4,input,0.16899999976158142,0.03993343189358711,-1.1034302711486816,1.1388996839523315,0.7937695384025574,0.6787713170051575
VI,750,5,edge,embedding,-1,embedding,E,0,5,input,0.17800000309944153,0.04667173698544502,-1.0641276836395264,1.126744031906128,0.7748675346374512,0.6568573117256165
VI,750,6,edge,embedding,-1,embedding,E,1,0,input,0.17399999499320984,0.042534369975328445,-1.0777101516723633,1.123902678489685,0.8051464557647705,0.7287407517433167
VI,750,7,edge,embedding,-1,embedding,E,1,1,input,0.16099999845027924,0.038593802601099014,-1.1284353733062744,1.1217164993286133,0.8319008946418762,0.7158421277999878
VI,750,8,edge,embedding,-1,embedding,E,1,2,input,0.12999999523162842,0.031124379485845566,-1.2126108407974243,1.1182442903518677,0.7939294576644897,0.6691951155662537
VI,750,9,edge,embedding,-1,embedding,E,1,3,input,0.15399999916553497,0.032062217593193054,-1.1359248161315918,1.096179485321045,0.7931297421455383,0.6651094555854797
VI,750,10,edge,embedding,-1,embedding,E,1,4,input,0.1809999942779541,0.045639365911483765,-1.0730544328689575,1.1199589967727661,0.7795218825340271,0.6683800220489502
VI,750,11,edge,embedding,-1,embedding,E,1,5,input,0.18000000715255737,0.04428388178348541,-1.0167485475540161,1.0991367101669312,0.8071378469467163,0.7026481032371521
VI,750,12,edge,embedding,-1,embedding,E,2,0,input,0.13500000536441803,0.031500909477472305,-1.1228728294372559,1.039797067642212,0.7891049981117249,0.6817818880081177
VI,750,13,edge,embedding,-1,embedding,E,2,1,input,0.15700000524520874,0.041056469082832336,-1.1246488094329834,1.14018714427948,0.7746326923370361,0.6487644910812378
VI,750,14,edge,embedding,-1,embedding,E,2,2,input,0.15299999713897705,0.04119064658880234,-1.1467220783233643,1.1207877397537231,0.8214330077171326,0.7074469327926636
VI,750,15,edge,embedding,-1,embedding,E,2,3,input,0.16300000250339508,0.03987148031592369,-1.1197173595428467,1.1460195779800415,0.8011118769645691,0.679036021232605
VI,750,16,edge,embedding,-1,embedding,E,2,4,input,0.17100000381469727,0.033076025545597076,-1.1353083848953247,1.1039944887161255,0.7729097008705139,0.6407281756401062
VI,750,17,edge,embedding,-1,embedding,E,2,5,input,0.18700000643730164,0.04185931384563446,-1.0511022806167603,1.1312181949615479,0.7931497693061829,0.6638424396514893
VI,750,18,edge,embedding,-1,embedding,E,3,0,input,0.1550000011920929,0.0362992100417614,-1.1517506837844849,1.1275264024734497,0.8290317058563232,0.7155228853225708
VI,750,19,edge,embedding,-1,embedding,E,3,1,input,0.16300000250339508,0.04319719597697258,-1.1094032526016235,1.136075735092163,0.8161884546279907,0.6884104609489441
VI,750,20,edge,embedding,-1,embedding,E,3,2,input,0.16699999570846558,0.043195243924856186,-1.066635251045227,1.1349953413009644,0.7700248956680298,0.6292902231216431
VI,750,21,edge,embedding,-1,embedding,E,3,3,input,0.16500000655651093,0.042632244527339935,-1.0709810256958008,1.1216750144958496,0.7842713594436646,0.6532855033874512
VI,750,22,edge,embedding,-1,embedding,E,3,4,input,0.14499999582767487,0.03465858846902847,-1.1395374536514282,1.096740961074829,0.8004641532897949,0.6580232381820679
VI,750,23,edge,embedding,-1,embedding,E,3,5,input,0.18299999833106995,0.042970068752765656,-1.0266062021255493,1.1090973615646362,0.7749538421630859,0.6453129053115845
VI,750,24,edge,embedding,-1,embedding,E,4,0,input,0.16300000250339508,0.035528648644685745,-1.1610201597213745,1.1295851469039917,0.7824990153312683,0.658733606338501
VI,750,25,edge,embedding,-1,embedding,E,4,1,input,0.17900000512599945,0.03967991843819618,-1.0691672563552856,1.1322944164276123,0.7787459492683411,0.6478880643844604
VI,750,26,edge,embedding,-1,embedding,E,4,2,input,0.15600000321865082,0.039414163678884506,-1.0720248222351074,1.08171546459198,0.771235466003418,0.647487461566925
