method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
VI,2000,82,edge,hidden_layer_2,1,hidden_layer_2,W2,3,1,input,0.1454000025987625,0.0316503643989563,-1.205376148223877,1.1271450519561768,0.7645832300186157,0.6490346193313599
VI,2000,83,edge,hidden_layer_2,1,hidden_layer_2,W2,3,2,input,0.14159999787807465,0.033517103642225266,-1.1954783201217651,1.1125984191894531,0.7895148396492004,0.6808218955993652
VI,2000,84,edge,hidden_layer_2,1,hidden_layer_2,W2,3,3,input,0.15379999577999115,0.03517649695277214,-1.151841640472412,1.114930510520935,0.7715386748313904,0.6570969223976135
VI,2000,85,edge,hidden_layer_2,1,hidden_layer_2,W2,3,4,input,0.15379999577999115,0.0338471382856369,-1.1597013473510742,1.1278233528137207,0.7586361169815063,0.6389119625091553
VI,2000,86,edge,hidden_layer_2,1,hidden_layer_2,W2,4,0,input,0.13940000534057617,0.03326403349637985,-1.220845341682434,1.1225926876068115,0.7731010913848877,0.6690917611122131
VI,2000,87,edge,hidden_layer_2,1,hidden_layer_2,W2,4,1,input,0.1451999992132187,0.033013343811035156,-1.201109528541565,1.126989483833313,0.7794246077537537,0.6543459296226501
VI,2000,88,edge,hidden_layer_2,1,hidden_layer_2,W2,4,2,input,0.14059999585151672,0.032698675990104675,-1.180709958076477,1.1094063520431519,0.7645106911659241,0.6235970854759216
VI,2000,89,edge,hidden_layer_2,1,hidden_layer_2,W2,4,3,input,0.1436000019311905,0.03051985427737236,-1.1562963724136353,1.0860145092010498,0.7709439396858215,0.646232008934021
VI,2000,90,edge,hidden_layer_2,1,hidden_layer_2,W2,4,4,input,0.1387999951839447,0.03113674372434616,-1.2263528108596802,1.1340783834457397,0.7637804746627808,0.6446266770362854
VI,2000,91,edge,output,2,output,Wout,0,0,output,0.08340000361204147,0.010600123554468155,-1.35166335105896,1.0152794122695923,0.736686646938324,0.6209228038787842
VI,2000,92,edge,output,2,output,Wout,0,1,output,0.06499999761581421,0.0071197091601789,-1.4389867782592773,0.9946311116218567,0.7370179891586304,0.6250840425491333
VI,2000,93,edge,output,2,output,Wout,0,2,output,0.07419999688863754,0.009673493914306164,-1.4337836503982544,1.0311541557312012,0.7546753883361816,0.6316823363304138
VI,2000,94,edge,output,2,output,Wout,0,3,output,0.0697999969124794,0.00740854861214757,-1.4173439741134644,0.9959355592727661,0.7384019494056702,0.6207876205444336
VI,2000,95,edge,output,2,output,Wout,0,4,output,0.08100000023841858,0.00955966953188181,-1.405447244644165,1.0295207500457764,0.7457900047302246,0.6269425749778748
