branch,head,coupling_layer,target_coord,mean_entropy
scale,2,4,38,0.46033379435539246
scale,2,4,39,0.45217227935791016
scale,2,4,40,0.6618558168411255
scale,2,4,45,2.667635202407837
scale,2,5,0,0.6989619135856628
scale,2,5,3,1.6752082109451294
scale,2,5,5,0.8351101279258728
scale,2,5,6,1.7907565832138062
scale,2,5,12,0.06449837982654572
scale,2,5,15,0.060169629752635956
scale,2,5,17,0.16193005442619324
scale,2,5,19,0.20999856293201447
scale,2,5,20,0.8704168796539307
scale,2,5,22,1.1672964096069336
scale,2,5,24,0.20658394694328308
scale,2,5,26,0.9514930248260498
scale,2,5,27,0.9951557517051697
scale,2,5,29,1.07537841796875
scale,2,5,31,1.1372932195663452
scale,2,5,32,0.32525715231895447
scale,2,5,34,0.7456688284873962
scale,2,5,35,1.2624518871307373
scale,2,5,41,2.2053728103637695
scale,2,5,42,0.23663866519927979
scale,2,5,43,0.16996359825134277
scale,2,5,44,0.23696233332157135
scale,2,5,46,0.4879852831363678
scale,2,6,0,0.41088250279426575
scale,2,6,2,1.8759599924087524
scale,2,6,4,0.4828457236289978
scale,2,6,5,0.44589000940322876
scale,2,6,6,1.2147128582000732
scale,2,6,8,1.679166555404663
scale,2,6,9,1.5471352338790894
scale,2,6,10,2.1718814373016357
scale,2,6,11,1.8228185176849365
scale,2,6,12,1.905806541442871
scale,2,6,14,1.8953512907028198
scale,2,6,18,1.6355420351028442
scale,2,6,19,2.081413507461548
scale,2,6,21,2.78458833694458
scale,2,6,22,2.200957775115967
scale,2,6,23,1.4717907905578613
scale,2,6,24,2.7428696155548096
scale,2,6,26,1.9090391397476196
scale,2,6,32,1.8329591751098633
scale,2,6,34,2.564239740371704
scale,2,6,35,1.9676059484481812
scale,2,6,38,0.2952553629875183
scale,2,6,45,1.185598611831665
scale,2,6,46,1.7752180099487305
scale,2,7,1,1.8815382719039917
scale,2,7,3,1.4381500482559204
scale,2,7,7,1.4848442077636719
scale,2,7,13,1.6028311252593994
scale,2,7,15,1.62300443649292
scale,2,7,16,1.2547847032546997
scale,2,7,17,1.9345453977584839
scale,2,7,20,2.3613295555114746
scale,2,7,25,2.370342969894409
scale,2,7,27,1.8324146270751953
scale,2,7,28,2.2689177989959717
scale,2,7,29,1.7324422597885132
scale,2,7,30,1.510846734046936
scale,2,7,31,1.174820899963379
scale,2,7,33,0.6722952723503113
scale,2,7,36,0.14287777245044708
scale,2,7,37,0.07997516542673111
scale,2,7,39,2.727769136428833
scale,2,7,40,2.647127151489258
scale,2,7,41,0.21687592566013336
scale,2,7,42,0.0858774408698082
scale,2,7,43,0.3627399802207947
scale,2,7,44,0.6267089247703552
