method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,1750,1,unit,0,0,1,1,group,0.7519999742507935,0.3669698238372803,0.7432698011398315,1.0714085102081299,1.0033422708511353,0.9172376990318298
RaT,1750,2,unit,0,0,2,2,group,1.0,0.7944861650466919,2.124588966369629,0.5684112906455994,1.904543161392212,1.8820401430130005
RaT,1750,3,unit,0,0,3,3,group,0.753000020980835,0.3657987117767334,0.7325041890144348,1.0986324548721313,1.1083709001541138,1.0100667476654053
RaT,1750,4,unit,0,0,4,4,group,1.0,0.7897139191627502,2.071911334991455,0.520428478717804,1.790067434310913,1.7862635850906372
RaT,2000,0,unit,0,0,0,0,group,0.7450000047683716,0.3597247004508972,0.7173353433609009,1.0846501588821411,1.0523080825805664,0.9723655581474304
RaT,2000,1,unit,0,0,1,1,group,0.75,0.34167903661727905,0.652315080165863,1.0188376903533936,1.0142008066177368,0.926066517829895
RaT,2000,2,unit,0,0,2,2,group,1.0,0.7891517281532288,2.0801334381103516,0.547458827495575,1.8309375047683716,1.8218016624450684
RaT,2000,3,unit,0,0,3,3,group,0.7440000176429749,0.3496508300304413,0.6953473091125488,1.043223261833191,0.9949498772621155,0.9191915988922119
RaT,2000,4,unit,0,0,4,4,group,1.0,0.7629808783531189,1.9251025915145874,0.505788266658783,1.7647478580474854,1.7437117099761963
RaT,2250,0,unit,0,0,0,0,group,0.6970000267028809,0.31562379002571106,0.5589441061019897,1.0482479333877563,1.102023959159851,1.001167893409729
RaT,2250,1,unit,0,0,1,1,group,0.7239999771118164,0.3172498643398285,0.5904003381729126,1.001733422279358,1.0577625036239624,0.9397543668746948
RaT,2250,2,unit,0,0,2,2,group,1.0,0.7709982991218567,1.9987043142318726,0.5752742290496826,1.9228155612945557,1.8984442949295044
RaT,2250,3,unit,0,0,3,3,group,0.7200000286102295,0.3286314308643341,0.6224191784858704,1.0263757705688477,1.1468905210494995,1.0551564693450928
RaT,2250,4,unit,0,0,4,4,group,1.0,0.7635912895202637,1.9285191297531128,0.5020572543144226,1.7649433612823486,1.754928708076477
RaT,2500,0,unit,0,0,0,0,group,0.6759999990463257,0.30913403630256653,0.5234915614128113,1.094205379486084,1.0617101192474365,0.9611046314239502
RaT,2500,1,unit,0,0,1,1,group,0.6650000214576721,0.27332648634910583,0.42178472876548767,0.9770236611366272,1.182138204574585,1.0798814296722412
RaT,2500,2,unit,0,0,2,2,group,1.0,0.7785823345184326,2.031984567642212,0.5531459450721741,1.88725745677948,1.8639737367630005
RaT,2500,3,unit,0,0,3,3,group,0.6489999890327454,0.2944999039173126,0.48250871896743774,1.0894941091537476,1.121593952178955,1.039019227027893
RaT,2500,4,unit,0,0,4,4,group,1.0,0.7305982112884521,1.7769591808319092,0.5042145848274231,1.7807859182357788,1.7615729570388794
