environment,method,runtime_s,source
Baseline,Affine,364.20468378067017,data2\n160p100\n160p100_rat_k16_output\affine\simple\seed_495\final_summary.json
Baseline,Affine,336.3784215450287,data2\n160p100\n160p100_rat_k16_output\affine\simple\seed_496\final_summary.json
Baseline,Affine,334.6309084892273,data2\n160p100\n160p100_rat_k16_output\affine\simple\seed_497\final_summary.json
Baseline,Affine,347.03637433052063,data2\n160p100\n160p100_rat_k16_output\affine\simple\seed_498\final_summary.json
Baseline,Affine,344.04530453681946,data2\n160p100\n160p100_rat_k16_output\affine\simple\seed_499\final_summary.json
Low SNR,Deep MLP,753.3932068347931,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_400\final_summary.json
Low SNR,Deep MLP,987.0016419887543,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_401\final_summary.json
Low SNR,Deep MLP,860.9237449169159,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_402\final_summary.json
Low SNR,Deep MLP,695.9047210216522,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_403\final_summary.json
Low SNR,Deep MLP,683.0344088077545,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_404\final_summary.json
Low SNR,Deep MLP,596.2516443729401,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_405\final_summary.json
Low SNR,Deep MLP,641.7972111701965,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_406\final_summary.json
Low SNR,Deep MLP,934.0048701763153,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_407\final_summary.json
Low SNR,Deep MLP,1051.7197682857513,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_408\final_summary.json
Low SNR,Deep MLP,1406.2131695747375,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_409\final_summary.json
Low SNR,Deep MLP,1121.1684339046478,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_410\final_summary.json
Low SNR,Deep MLP,925.4912447929382,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_411\final_summary.json
Low SNR,Deep MLP,1417.4310631752014,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_412\final_summary.json
Low SNR,Deep MLP,1262.5737102031708,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_413\final_summary.json
Low SNR,Deep MLP,982.918128490448,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_414\final_summary.json
Low SNR,Deep MLP,1151.7484376430511,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_415\final_summary.json
Low SNR,Deep MLP,1022.407555103302,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_416\final_summary.json
Low SNR,Deep MLP,844.6858179569244,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_417\final_summary.json
Low SNR,Deep MLP,845.8286409378052,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_418\final_summary.json
Low SNR,Deep MLP,834.7168183326721,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_419\final_summary.json
Low SNR,Deep MLP,923.3125975131989,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_420\final_summary.json
Low SNR,Deep MLP,959.9816606044769,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_421\final_summary.json
Low SNR,Deep MLP,644.7868106365204,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_422\final_summary.json
Low SNR,Deep MLP,822.3539643287659,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_423\final_summary.json
Low SNR,Deep MLP,1245.3175146579742,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_424\final_summary.json
Low SNR,Deep MLP,985.4444460868835,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_425\final_summary.json
Low SNR,Deep MLP,912.1595978736877,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_426\final_summary.json
Low SNR,Deep MLP,1063.4526879787445,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_427\final_summary.json
Low SNR,Deep MLP,767.3150563240051,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_428\final_summary.json
Low SNR,Deep MLP,662.8942022323608,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_429\final_summary.json
Low SNR,Deep MLP,809.8998036384583,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_430\final_summary.json
Low SNR,Deep MLP,843.598851442337,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_431\final_summary.json
Low SNR,Deep MLP,656.7986135482788,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_432\final_summary.json
Low SNR,Deep MLP,1633.7415220737457,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_433\final_summary.json
Low SNR,Deep MLP,689.5422174930573,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_434\final_summary.json
Low SNR,Deep MLP,942.0918049812317,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_435\final_summary.json
Low SNR,Deep MLP,980.7879467010498,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_436\final_summary.json
Low SNR,Deep MLP,1607.224185705185,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_437\final_summary.json
Low SNR,Deep MLP,446.58625888824463,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_438\final_summary.json
Low SNR,Deep MLP,634.7309811115265,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_439\final_summary.json
Low SNR,Deep MLP,847.2607753276825,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_440\final_summary.json
Low SNR,Deep MLP,1384.1633303165436,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_441\final_summary.json
Low SNR,Deep MLP,752.9179322719574,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_442\final_summary.json
Low SNR,Deep MLP,637.165266752243,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_443\final_summary.json
Low SNR,Deep MLP,1242.0700857639313,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_444\final_summary.json
Low SNR,Deep MLP,890.1001834869385,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_445\final_summary.json
Low SNR,Deep MLP,833.2669107913971,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_446\final_summary.json
Low SNR,Deep MLP,828.6560192108154,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_447\final_summary.json
Low SNR,Deep MLP,1017.1884047985077,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_448\final_summary.json
Low SNR,Deep MLP,944.2142124176025,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_449\final_summary.json
Low SNR,Deep MLP,809.1917221546173,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_450\final_summary.json
Low SNR,Deep MLP,804.3702754974365,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_451\final_summary.json
Low SNR,Deep MLP,670.8324611186981,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_452\final_summary.json
Low SNR,Deep MLP,916.0823385715485,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_453\final_summary.json
Low SNR,Deep MLP,954.6126551628113,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_454\final_summary.json
Low SNR,Deep MLP,815.9223082065582,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_455\final_summary.json
Low SNR,Deep MLP,778.864063501358,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_456\final_summary.json
Low SNR,Deep MLP,975.475976228714,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_457\final_summary.json
Low SNR,Deep MLP,892.5712494850159,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_458\final_summary.json
Low SNR,Deep MLP,750.6684422492981,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_459\final_summary.json
Low SNR,Deep MLP,700.9022266864777,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_460\final_summary.json
Low SNR,Deep MLP,737.0595390796661,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_461\final_summary.json
Low SNR,Deep MLP,888.7649238109589,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_462\final_summary.json
Low SNR,Deep MLP,750.4840996265411,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_463\final_summary.json
Low SNR,Deep MLP,1831.7441878318787,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_464\final_summary.json
Low SNR,Deep MLP,712.6290416717529,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_465\final_summary.json
Low SNR,Deep MLP,749.6358625888824,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_466\final_summary.json
Low SNR,Deep MLP,922.6452174186707,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_467\final_summary.json
Low SNR,Deep MLP,798.8712770938873,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_468\final_summary.json
Low SNR,Deep MLP,699.3183288574219,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_469\final_summary.json
Low SNR,Deep MLP,736.8573744297028,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_470\final_summary.json
Low SNR,Deep MLP,804.5043849945068,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_471\final_summary.json
Low SNR,Deep MLP,844.4096901416779,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_472\final_summary.json
Low SNR,Deep MLP,1651.3457486629486,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_473\final_summary.json
Low SNR,Deep MLP,849.3990232944489,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_474\final_summary.json
Low SNR,Deep MLP,719.4404082298279,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_475\final_summary.json
Low SNR,Deep MLP,719.0271170139313,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_476\final_summary.json
Low SNR,Deep MLP,857.6426222324371,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_477\final_summary.json
Low SNR,Deep MLP,820.5476815700531,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_478\final_summary.json
Low SNR,Deep MLP,741.2449154853821,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_479\final_summary.json
Low SNR,Deep MLP,1400.1420969963074,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_480\final_summary.json
Low SNR,Deep MLP,853.0283949375153,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_481\final_summary.json
Low SNR,Deep MLP,831.0001375675201,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_482\final_summary.json
Low SNR,Deep MLP,753.0010623931885,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_483\final_summary.json
Low SNR,Deep MLP,944.0671162605286,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_484\final_summary.json
Low SNR,Deep MLP,804.5770499706268,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_485\final_summary.json
Low SNR,Deep MLP,833.9409880638123,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_486\final_summary.json
Low SNR,Deep MLP,851.3980762958527,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_487\final_summary.json
Low SNR,Deep MLP,798.9927978515625,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_488\final_summary.json
Low SNR,Deep MLP,655.9010057449341,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_489\final_summary.json
Low SNR,Deep MLP,679.5928401947021,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_490\final_summary.json
Low SNR,Deep MLP,834.3823177814484,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_491\final_summary.json
Low SNR,Deep MLP,874.6608910560608,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_492\final_summary.json
Low SNR,Deep MLP,868.6112632751465,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_493\final_summary.json
Low SNR,Deep MLP,746.997406244278,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_494\final_summary.json
Low SNR,Deep MLP,856.3951635360718,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_495\final_summary.json
Low SNR,Deep MLP,758.8559608459473,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_496\final_summary.json
Low SNR,Deep MLP,726.8280909061432,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_497\final_summary.json
Low SNR,Deep MLP,890.2130961418152,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_498\final_summary.json
Low SNR,Deep MLP,717.8042616844177,data2\n160p100\n160p100_rat_k16_output\deep_mlp\low_snr\seed_499\final_summary.json
Baseline,Deep MLP,1155.182226896286,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_400\final_summary.json
Baseline,Deep MLP,863.3466227054596,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_401\final_summary.json
Baseline,Deep MLP,896.4758388996124,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_402\final_summary.json
Baseline,Deep MLP,1038.9654099941254,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_403\final_summary.json
Baseline,Deep MLP,847.9013404846191,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_404\final_summary.json
Baseline,Deep MLP,1255.5696494579315,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_405\final_summary.json
Baseline,Deep MLP,974.8422546386719,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_406\final_summary.json
Baseline,Deep MLP,790.3508386611938,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_407\final_summary.json
Baseline,Deep MLP,801.8875825405121,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_408\final_summary.json
Baseline,Deep MLP,777.8659031391144,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_409\final_summary.json
Baseline,Deep MLP,862.6489126682281,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_410\final_summary.json
Baseline,Deep MLP,989.4083707332611,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_411\final_summary.json
Baseline,Deep MLP,1049.1800401210785,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_412\final_summary.json
Baseline,Deep MLP,1512.8900787830353,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_413\final_summary.json
Baseline,Deep MLP,776.5121083259583,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_414\final_summary.json
Baseline,Deep MLP,822.2778542041779,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_415\final_summary.json
Baseline,Deep MLP,950.9985008239746,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_416\final_summary.json
Baseline,Deep MLP,934.760073184967,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_417\final_summary.json
Baseline,Deep MLP,786.0839340686798,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_418\final_summary.json
Baseline,Deep MLP,974.4109590053558,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_419\final_summary.json
Baseline,Deep MLP,1235.0277252197266,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_420\final_summary.json
Baseline,Deep MLP,840.4092786312103,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_421\final_summary.json
Baseline,Deep MLP,976.3475019931793,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_422\final_summary.json
Baseline,Deep MLP,880.4322984218597,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_423\final_summary.json
Baseline,Deep MLP,807.6276624202728,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_424\final_summary.json
Baseline,Deep MLP,775.4016182422638,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_425\final_summary.json
Baseline,Deep MLP,1660.1711130142212,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_426\final_summary.json
Baseline,Deep MLP,1004.5098164081573,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_427\final_summary.json
Baseline,Deep MLP,961.2360763549805,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_428\final_summary.json
Baseline,Deep MLP,789.894505739212,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_429\final_summary.json
Baseline,Deep MLP,1213.690006017685,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_430\final_summary.json
Baseline,Deep MLP,856.2772159576416,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_431\final_summary.json
Baseline,Deep MLP,884.8069610595703,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_432\final_summary.json
Baseline,Deep MLP,864.3707454204559,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_433\final_summary.json
Baseline,Deep MLP,922.4624226093292,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_434\final_summary.json
Baseline,Deep MLP,791.3420882225037,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_435\final_summary.json
Baseline,Deep MLP,934.7382173538208,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_436\final_summary.json
Baseline,Deep MLP,798.5498478412628,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_437\final_summary.json
Baseline,Deep MLP,916.7956969738007,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_438\final_summary.json
Baseline,Deep MLP,844.0849609375,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_439\final_summary.json
Baseline,Deep MLP,1036.0043692588806,data2\n160p100\n160p100_rat_k16_output\deep_mlp\simple\seed_440\final_summary.json
