branch,head,coupling_layer,target_coord,mean_entropy
scale,2,3,16,0.7008053064346313
scale,2,3,18,0.6795104742050171
scale,2,3,20,1.4970515966415405
scale,2,3,22,1.6991891860961914
scale,2,3,24,1.8867793083190918
scale,2,3,25,2.5166757106781006
scale,2,3,27,1.7707414627075195
scale,2,3,28,2.1173489093780518
scale,2,3,29,0.8383808135986328
scale,2,3,32,0.5954294204711914
scale,2,3,37,2.1216113567352295
scale,2,3,39,1.7421380281448364
scale,2,3,40,1.2890998125076294
scale,2,3,41,2.4798524379730225
scale,2,3,42,1.808393120765686
scale,2,3,43,2.0601234436035156
scale,2,3,44,2.2381434440612793
scale,2,3,45,2.852449655532837
scale,2,4,1,0.4462650418281555
scale,2,4,2,0.15243996679782867
scale,2,4,4,0.2753601670265198
scale,2,4,7,1.5278126001358032
scale,2,4,8,1.4871238470077515
scale,2,4,9,1.2665458917617798
scale,2,4,10,0.43098318576812744
scale,2,4,11,2.4719455242156982
scale,2,4,13,1.6419955492019653
