variable,mean,sd,rhat,ess,mcse,quantity
edge_W1_4_2,0.7185822220766053,0.5755931048303834,1.0012269396584306,5835.069573970745,0.0075351614742105305,slab_strength
edge_W1_4_3,0.8279565855166682,0.6521171667633158,1.0100418384908623,370.1084638559724,0.03389698916629325,slab_strength
edge_W1_4_4,0.7232407550215446,0.5743713920251865,1.0013839432615972,5418.590874794908,0.007802784633722139,slab_strength
edge_W1_4_5,0.7191078533540054,0.5772453168291984,1.0010597364801224,4887.3338306520345,0.008257040520762312,slab_strength
edge_W2_0_0,0.7887722002698727,0.5974774091405264,1.0019652526343434,1410.6100725609972,0.01590808851379732,slab_strength
edge_W2_0_1,0.8362872922967078,0.6236613414087249,1.0129779723694028,514.9738758984545,0.027482499285098456,slab_strength
edge_W2_0_2,0.9531421815043184,0.6992550279299296,1.0492346450592074,80.23464509921304,0.07806468827429952,slab_strength
edge_W2_0_3,0.8212955014497453,0.6158049960822051,1.0083476672228702,652.7043336537029,0.024103769185714607,slab_strength
edge_W2_0_4,0.7981375307145838,0.6115395171206287,1.0011839218516425,1663.683877108544,0.014993020060120158,slab_strength
edge_W2_1_0,0.842127046700138,0.6176484127137188,1.008828760434595,437.08814247099923,0.029543151203079335,slab_strength
edge_W2_1_1,0.7867890652874215,0.5942698403335668,1.000165826053825,4107.065085941502,0.009272949558271695,slab_strength
edge_W2_1_2,0.8459838366700689,0.6300389583636516,1.0057301756151478,395.17959973810764,0.03169349592370361,slab_strength
edge_W2_1_3,0.852877955571355,0.6513647191479198,1.057083736464513,78.45639438086408,0.07353770275633083,slab_strength
edge_W2_1_4,0.8046089149167747,0.6125434100878746,1.0039454440223463,943.7791763779312,0.019938922097865186,slab_strength
edge_W2_2_0,0.7968907049143104,0.6040128588858584,1.0003833680270604,1541.139595068357,0.015385981120562395,slab_strength
edge_W2_2_1,0.8377359357651761,0.6181027084348448,1.0138877593155946,539.1391816590587,0.02662013165676495,slab_strength
edge_W2_2_2,0.8372153099518608,0.6209615549234817,1.01026124264307,466.0413348794009,0.028764212872110048,slab_strength
edge_W2_2_3,0.8240233964216044,0.632876535988321,1.00750905754017,370.6475906919614,0.03287292914936072,slab_strength
edge_W2_2_4,0.8157943257504535,0.6255319614290276,1.00275224249643,1142.974152096889,0.01850253780425868,slab_strength
edge_W2_3_0,0.8408219921251504,0.6095175756059448,1.0200370372872811,294.2073896430926,0.03553525569403978,slab_strength
edge_W2_3_1,0.8947259450035064,0.6356184663942588,1.0321385009360542,131.08585350506553,0.0555160544516126,slab_strength
edge_W2_3_2,0.9479086160364394,0.6827220192965194,1.0652302677946932,48.08672827586213,0.09845353070318945,slab_strength
edge_W2_3_3,0.7964309395824295,0.6184826510260779,1.0043789383761712,991.9906087487196,0.019636936758465843,slab_strength
edge_W2_3_4,0.8454710457639856,0.6293302549970182,1.019983718938922,350.62975835990954,0.03360889429058626,slab_strength
edge_W2_4_0,0.7736288255534733,0.590842052635816,1.0008890846223821,6015.020753225833,0.007618208125715035,slab_strength
edge_W2_4_1,0.8407880212421578,0.63166549232871,1.0084373794200705,254.65928180056036,0.0395828806820399,slab_strength
edge_W2_4_2,0.9260680884585502,0.676983824960396,1.0434170030364018,106.66333986821402,0.06554969920717084,slab_strength
edge_W2_4_3,0.8167133215054746,0.6132555269994622,1.0015300903465432,1968.824556048255,0.013820952114670956,slab_strength
edge_W2_4_4,0.8118018085598248,0.6176461584372985,1.0115480977746798,554.7398144296093,0.026223766917441004,slab_strength
edge_W3_0_0,0.8915376408732824,0.6464873528077116,1.0434334596407642,98.35263550937529,0.06518790623944261,slab_strength
edge_W3_0_1,0.9258198044639212,0.6622002785899124,1.0940824150374093,53.7754598997848,0.09030198406508406,slab_strength
edge_W3_0_2,0.8721636687451504,0.6243641321179948,1.064848682187408,65.7410892288459,0.07700510164706721,slab_strength
edge_W3_0_3,1.108132910990332,0.7169058277654008,1.1625956510693443,21.777643997099794,0.1536231492317838,slab_strength
edge_W3_0_4,0.8641326245677694,0.6290767579773894,1.0404257370623282,123.25551166295055,0.05666311757361207,slab_strength
edge_W1_0_0,0.5387843900229436,0.633897581219607,1.1718112705406953,27.493648276023702,0.12089348811963224,effective_strength
edge_W1_0_1,0.14456727940848954,0.27580438807965935,1.0188131069828572,215.22257354689464,0.018799974554970934,effective_strength
edge_W1_0_2,0.13277243962247381,0.2559449811250609,1.0184022681842495,237.0129515074997,0.016624958831278493,effective_strength
edge_W1_0_3,0.25280586203643335,0.4308231694806903,1.1310792245137944,29.105810228631867,0.07985630379922899,effective_strength
edge_W1_0_4,0.13768543815844686,0.25954877145421,1.0183404084849446,242.20363591754892,0.016677411638933982,effective_strength
edge_W1_0_5,0.15361290910383385,0.2717886024076178,1.01681212768314,268.68960178457644,0.016580812590200084,effective_strength
edge_W1_1_0,0.44985563499309145,0.5949219412394666,1.1112089307977746,39.15222026711238,0.09507838336250893,effective_strength
edge_W1_1_1,0.12781946211620185,0.25642195509994664,1.0086493579192588,305.8136964634278,0.014663131893918983,effective_strength
edge_W1_1_2,0.13211180320948088,0.2643399864261516,1.0080451197138562,302.1940842378155,0.015206171496914169,effective_strength
edge_W1_1_3,0.43499942546476467,0.6496680475288513,1.1402086339724338,26.11799192787522,0.1271222631037972,effective_strength
edge_W1_1_4,0.1336188983841671,0.2580269268983249,1.0097554108193303,327.6746152803453,0.014254225692653463,effective_strength
edge_W1_1_5,0.13784674274530204,0.26084194889599926,1.009531526728531,301.37101552757883,0.015025422598686129,effective_strength
edge_W1_2_0,0.2157998652944676,0.4402650846927412,1.191235625758149,20.349096423861635,0.097598171259702,effective_strength
edge_W1_2_1,0.0903585268981485,0.20733471424852581,1.0229409026379221,152.03727216506599,0.016815004506753068,effective_strength
edge_W1_2_2,0.08471050664234486,0.20246349246720768,1.0247280980551048,142.26693206130517,0.01697441207461838,effective_strength
edge_W1_2_3,1.0262860717795275,0.8039266798058988,1.149757067342349,22.75756307696158,0.16852082020429315,effective_strength
