method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,1750,0,unit,0,0,0,0,group,1.0,1.7674052715301514,1.322740077972412,0.13334882259368896,1.3970379829406738,1.3954970836639404
RaT,1750,1,unit,0,0,1,1,group,1.0,1.849874496459961,1.3423817157745361,0.21893763542175293,1.2960333824157715,1.2634536027908325
RaT,1750,2,unit,0,0,2,2,group,0.6940000057220459,0.1412116140127182,0.190727099776268,0.35616549849510193,1.0449492931365967,0.9595784544944763
RaT,1750,3,unit,0,0,3,3,group,0.375,0.08440813422203064,-0.1761992871761322,0.5423340201377869,1.0637426376342773,1.0070340633392334
RaT,1750,4,unit,0,0,4,4,group,0.44999998807907104,0.11384498327970505,-0.09625650942325592,0.5615904927253723,1.0659172534942627,0.9901309609413147
RaT,2000,0,unit,0,0,0,0,group,1.0,1.685045599937439,1.2921905517578125,0.12371138483285904,1.3712433576583862,1.3461257219314575
RaT,2000,1,unit,0,0,1,1,group,1.0,1.9484920501708984,1.3785518407821655,0.21939717233181,1.3178858757019043,1.2992041110992432
RaT,2000,2,unit,0,0,2,2,group,0.38199999928474426,0.06286434084177017,-0.12694211304187775,0.43057113885879517,1.0708799362182617,0.9751715064048767
RaT,2000,3,unit,0,0,3,3,group,0.36800000071525574,0.10240109264850616,-0.19437843561172485,0.5841683745384216,1.1083381175994873,0.9969393014907837
RaT,2000,4,unit,0,0,4,4,group,0.38100001215934753,0.08286343514919281,-0.16108755767345428,0.5306746363639832,1.131514549255371,1.0430017709732056
RaT,2250,0,unit,0,0,0,0,group,1.0,1.6264863014221191,1.2690387964248657,0.12665966153144836,1.3819632530212402,1.354849100112915
RaT,2250,1,unit,0,0,1,1,group,1.0,1.93703293800354,1.3747886419296265,0.216877281665802,1.340816855430603,1.298863410949707
RaT,2250,2,unit,0,0,2,2,group,0.30799999833106995,0.04877123981714249,-0.23430190980434418,0.481241375207901,1.1959198713302612,1.1445759534835815
RaT,2250,3,unit,0,0,3,3,group,0.3019999861717224,0.06215640902519226,-0.2871396541595459,0.5575211644172668,1.129806399345398,1.0376102924346924
RaT,2250,4,unit,0,0,4,4,group,0.3449999988079071,0.07707298547029495,-0.2344076782464981,0.5722954273223877,1.1206066608428955,1.0153511762619019
RaT,2500,0,unit,0,0,0,0,group,1.0,1.62398362159729,1.265529990196228,0.1497994363307953,1.3550710678100586,1.3158360719680786
RaT,2500,1,unit,0,0,1,1,group,1.0,1.9860466718673706,1.3899379968643188,0.23275116086006165,1.2923176288604736,1.2379406690597534
RaT,2500,2,unit,0,0,2,2,group,0.21299999952316284,0.0290805846452713,-0.35365137457847595,0.47009336948394775,1.1666702032089233,1.0968284606933594
RaT,2500,3,unit,0,0,3,3,group,0.2930000126361847,0.07152706384658813,-0.3196842670440674,0.5783991813659668,1.1310309171676636,1.0479130744934082
RaT,2500,4,unit,0,0,4,4,group,0.30300000309944153,0.07175206393003464,-0.2707250714302063,0.5681573152542114,1.1411386728286743,1.0654929876327515
