method,epoch,block,layer,unit,global_unit,group_id,posterior_rank,unit_pip,gate_mean,margin_mean,margin_sd,input_slab_norm_mean,output_slab_norm_mean,slab_strength_mean,effective_strength_mean
RaT,1000,0,0,2,2,2,4,0.3440000116825104,0.3275265395641327,-0.4349448084831238,1.143263339996338,1.1611957550048828,0.6011661887168884,0.680620551109314,0.24600300192832947
RaT,1000,0,0,0,0,0,5,0.33399999141693115,0.29266855120658875,-0.4921293258666992,1.1264605522155762,1.500704288482666,0.9306966066360474,1.382535457611084,0.39446672797203064
RaT,1250,0,0,0,0,0,1,1.0,2.0643396377563477,1.432178020477295,0.11497434973716736,1.2265450954437256,0.6836121678352356,0.8144434094429016,1.6673519611358643
RaT,1250,0,0,1,1,1,2,1.0,2.0006861686706543,1.4034836292266846,0.1759275496006012,1.3736636638641357,0.9291154742240906,1.2678375244140625,2.505654811859131
RaT,1250,0,0,2,2,2,3,1.0,1.4634885787963867,1.155191421508789,0.35937485098838806,1.0209920406341553,0.2954213619232178,0.28846558928489685,0.4216245412826538
RaT,1250,0,0,3,3,3,4,0.890999972820282,0.7554101347923279,0.6854984164237976,0.5486103892326355,0.9765669107437134,0.26852113008499146,0.28523242473602295,0.23277714848518372
RaT,1250,0,0,4,4,4,5,0.8759999871253967,0.5642455220222473,0.5818124413490295,0.49142253398895264,0.9740654826164246,0.5188663601875305,0.49972131848335266,0.2750604748725891
RaT,1500,0,0,0,0,0,1,1.0,1.80266273021698,1.3381059169769287,0.11021479219198227,1.3801782131195068,0.759016752243042,1.0249871015548706,1.8164349794387817
RaT,1500,0,0,1,1,1,2,1.0,1.868759274482727,1.3542488813400269,0.18655800819396973,1.387295126914978,0.9174501895904541,1.2618300914764404,2.2842860221862793
RaT,1500,0,0,2,2,2,3,0.9800000190734863,0.642646074295044,0.7203880548477173,0.3532427251338959,1.0493056774139404,0.28115758299827576,0.2797527611255646,0.17819155752658844
RaT,1500,0,0,4,4,4,4,0.5849999785423279,0.18492254614830017,0.0973539724946022,0.5354817509651184,1.0585813522338867,0.56239914894104,0.606850802898407,0.14021675288677216
