method,epoch,group_id,selection_type,block,layer,unit,global_unit,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
RaT,2000,1,unit,0,0,1,1,group,0.21400000154972076,0.07898467034101486,-0.5035064220428467,0.6488907337188721,1.159460186958313,1.048418641090393
RaT,2000,2,unit,0,0,2,2,group,1.0,1.376159429550171,1.376159429550171,0.24767442047595978,1.5067158937454224,1.5030046701431274
RaT,2000,3,unit,0,0,3,3,group,0.18000000715255737,0.05574365332722664,-0.5322696566581726,0.568375825881958,1.07377290725708,1.0105570554733276
RaT,2000,4,unit,0,0,4,4,group,1.0,1.4072577953338623,1.4072577953338623,0.38490551710128784,1.5054919719696045,1.5006917715072632
RaT,2250,0,unit,0,0,0,0,group,0.26899999380111694,0.11200036853551865,-0.46927034854888916,0.7291257381439209,1.0826901197433472,1.015499234199524
RaT,2250,1,unit,0,0,1,1,group,0.19499999284744263,0.07326439768075943,-0.5583338141441345,0.6582998037338257,1.1070821285247803,1.0405315160751343
RaT,2250,2,unit,0,0,2,2,group,1.0,1.3732502460479736,1.3732502460479736,0.273837149143219,1.5053139925003052,1.4910707473754883
RaT,2250,3,unit,0,0,3,3,group,0.16500000655651093,0.0519937127828598,-0.5248306393623352,0.5545757412910461,1.1136678457260132,1.0491214990615845
RaT,2250,4,unit,0,0,4,4,group,1.0,1.3212816715240479,1.3212816715240479,0.39443114399909973,1.5011967420578003,1.5005497932434082
RaT,2500,0,unit,0,0,0,0,group,0.3070000112056732,0.1681349128484726,-0.370811402797699,0.8039460778236389,1.1447416543960571,1.0636519193649292
RaT,2500,1,unit,0,0,1,1,group,0.2529999911785126,0.09397929906845093,-0.4340750575065613,0.6467897891998291,1.202401876449585,1.1084462404251099
RaT,2500,2,unit,0,0,2,2,group,1.0,1.3023192882537842,1.3023192882537842,0.2951689660549164,1.5746479034423828,1.5685594081878662
RaT,2500,3,unit,0,0,3,3,group,0.24899999797344208,0.0982595831155777,-0.43447840213775635,0.6451897025108337,1.1966475248336792,1.114893913269043
RaT,2500,4,unit,0,0,4,4,group,1.0,1.3992615938186646,1.3992615938186646,0.46698102355003357,1.5019447803497314,1.4939061403274536
