config_id,seed,pair_type,j0,k0,j1,k1,beta_true_j,beta_true_k,moment_score_j,moment_score_k,pair_moment_score,mean_zerr_j,mean_zerr_k,sd_logerr_j,sd_logerr_k,beta_skl_j,beta_skl_k,corr_last,corr_mcmc,corr_absdiff,joint_skl,pair_score
default,428,true_active_true_active,55,40,56,41,-1.3527472,-0.5935868,0.5121556082739893,0.6556281448678078,1.1677837531417972,0.5030771557961345,0.5925682096879575,0.009078452477854755,0.06305993517985026,0.15232190867729378,0.17359425308820298,-0.056987990041598505,-0.16074152926901053,0.10375353922741203,0.38311883810775144,1.2320340217594254
default,428,true_active_true_active,55,27,56,28,-1.3527472,-1.5840493,0.5121556082739893,0.7174157413734379,1.2295713496474272,0.5030771557961345,0.5434360184410363,0.009078452477854755,0.17397972293240155,0.15232190867729378,0.1734836118023311,0.17343585055669206,-0.08892026890965274,0.2623561194663448,0.3930505333671638,1.3344654328507297
default,428,true_active_true_active,55,82,56,83,-1.3527472,1.1718093,0.5121556082739893,1.0699419052654946,1.582097513539484,0.5030771557961345,0.9522295643738224,0.009078452477854755,0.11771234089167217,0.15232190867729378,0.4352245488788744,-0.2156769393577405,0.012371965905642816,0.2280489052633833,0.6286075842681252,1.7019704982821424
default,428,true_active_true_active,55,3,56,4,-1.3527472,-1.2063783,0.5121556082739893,1.1917448188373188,1.703900427111308,0.5030771557961345,1.1145981394209385,0.009078452477854755,0.07714667941638029,0.15232190867729378,0.5890092048331195,0.19856032466825083,0.06715370651020952,0.1314066181580413,0.7032714884641431,1.8070792304972327
default,428,true_active_true_active,55,84,56,85,-1.3527472,-0.8176224,0.5121556082739893,1.3273307285786313,1.8394863368526206,0.5030771557961345,1.2099332285364228,0.009078452477854755,0.1173975000422084,0.15232190867729378,0.6550288304657246,0.012914710012252485,0.051200501266156814,0.03828579125390433,0.7915732107540709,1.9282151057415038
default,428,true_active_true_active,63,40,64,41,-1.7362254,-0.5935868,0.6039396874102534,0.6556281448678078,1.2595678322780612,0.4400165132382165,0.5925682096879575,0.1639231741720369,0.06305993517985026,0.1403810745314901,0.17359425308820298,-0.049715492663597025,0.13384896358911652,0.18356445625271356,0.3522892704249926,1.3406878733837388
default,428,true_active_true_active,63,27,64,28,-1.7362254,-1.5840493,0.6039396874102534,0.7174157413734379,1.3213554287836913,0.4400165132382165,0.5434360184410363,0.1639231741720369,0.17397972293240155,0.1403810745314901,0.1734836118023311,0.22827029259007575,0.09742757049806475,0.130842722092011,0.3925845607551949,1.3933245653822137
default,428,true_active_true_active,63,82,64,83,-1.7362254,1.1718093,0.6039396874102534,1.0699419052654946,1.673881592675748,0.4400165132382165,0.9522295643738224,0.1639231741720369,0.11771234089167217,0.1403810745314901,0.4352245488788744,-0.22103327445876428,-0.020559483049712005,0.20047379140905228,0.6915929907261549,1.7931593396006267
default,428,true_active_true_active,63,3,64,4,-1.7362254,-1.2063783,0.6039396874102534,1.1917448188373188,1.7956845062475721,0.4400165132382165,1.1145981394209385,0.1639231741720369,0.07714667941638029,0.1403810745314901,0.5890092048331195,0.2011545289402836,-0.01673213706821887,0.21788666600850248,0.8412122622521083,1.9342773989749087
default,428,true_active_true_active,63,84,64,85,-1.7362254,-0.8176224,0.6039396874102534,1.3273307285786313,1.9312704159888847,0.4400165132382165,1.2099332285364228,0.1639231741720369,0.1173975000422084,0.1403810745314901,0.6550288304657246,0.01656101071556845,-0.11821769695789994,0.1347787076734684,0.8061635282075759,2.0455814457280095
default,428,true_active_true_active,40,27,41,28,-0.5935868,-1.5840493,0.6556281448678078,0.7174157413734379,1.3730438862412457,0.5925682096879575,0.5434360184410363,0.06305993517985026,0.17397972293240155,0.17359425308820298,0.1734836118023311,-0.028007910931455805,-0.0009491152023877386,0.027058795729068066,0.36695251179478205,1.416503836352991
default,428,true_active_true_active,40,82,41,83,-0.5935868,1.1718093,0.6556281448678078,1.0699419052654946,1.7255700501333024,0.5925682096879575,0.9522295643738224,0.06305993517985026,0.11771234089167217,0.17359425308820298,0.4352245488788744,0.009456813783805687,0.026886276172636624,0.01742946238883094,0.6451254620031759,1.7944399619308278
default,428,true_active_true_active,40,3,41,4,-0.5935868,-1.2063783,0.6556281448678078,1.1917448188373188,1.8473729637051266,0.5925682096879575,1.1145981394209385,0.06305993517985026,0.07714667941638029,0.17359425308820298,0.5890092048331195,-0.02336963772834497,-0.09105138768759649,0.06768174995925152,0.8487519354711777,1.9491685947420572
default,428,true_active_true_active,40,84,41,85,-0.5935868,-0.8176224,0.6556281448678078,1.3273307285786313,1.9829588734464392,0.5925682096879575,1.2099332285364228,0.06305993517985026,0.1173975000422084,0.17359425308820298,0.6550288304657246,0.043704977074693716,-0.10501977157267342,0.14872474864736712,0.915995848125646,2.1117396454208457
