branch,head,coupling_layer,target_coord,mean_entropy
scale,2,2,2,2.4685840606689453
scale,2,2,3,2.4450464248657227
scale,2,2,4,2.701725482940674
scale,2,2,5,2.5641348361968994
scale,2,2,6,2.2744979858398438
scale,2,2,10,1.8167873620986938
scale,2,2,12,1.5496325492858887
scale,2,2,14,1.4999783039093018
scale,2,2,15,1.4682402610778809
scale,2,2,17,2.633629322052002
scale,2,2,19,2.2256810665130615
scale,2,2,21,2.3420090675354004
scale,2,2,23,1.128272294998169
scale,2,2,26,2.2205653190612793
scale,2,2,30,2.594149112701416
scale,2,2,31,0.24830979108810425
scale,2,2,33,1.081222653388977
scale,2,2,34,1.5377392768859863
scale,2,2,35,0.8608492612838745
scale,2,2,36,2.074280261993408
scale,2,2,38,1.6340672969818115
scale,2,2,46,0.6880650520324707
scale,2,3,7,2.2487170696258545
scale,2,3,8,1.6705448627471924
scale,2,3,9,2.4287850856781006
scale,2,3,11,2.488337755203247
scale,2,3,13,2.839463949203491
scale,2,3,16,2.430906295776367
scale,2,3,18,2.267075538635254
scale,2,3,20,1.7077088356018066
scale,2,3,22,0.5487471222877502
scale,2,3,24,0.7583387494087219
scale,2,3,25,2.1269867420196533
scale,2,3,27,2.1371665000915527
scale,2,3,28,0.7491458654403687
scale,2,3,29,2.4754350185394287
scale,2,3,32,1.4311567544937134
scale,2,3,37,1.183952808380127
scale,2,3,39,0.12840870022773743
scale,2,3,40,2.517838954925537
scale,2,3,41,0.3501620888710022
scale,2,3,42,0.3624270260334015
scale,2,3,43,0.1837919056415558
scale,2,3,44,0.9455823302268982
scale,2,3,45,2.119387149810791
scale,2,4,1,0.743299126625061
scale,2,4,2,0.36657699942588806
scale,2,4,4,0.4960530400276184
scale,2,4,7,0.8551071882247925
scale,2,4,8,0.5601754188537598
scale,2,4,9,0.8019190430641174
scale,2,4,10,0.4211629033088684
scale,2,4,11,0.4484352469444275
scale,2,4,13,0.6979328989982605
scale,2,4,14,1.0825815200805664
scale,2,4,16,1.2290849685668945
scale,2,4,18,0.8990365266799927
scale,2,4,21,1.3269751071929932
scale,2,4,23,1.0987483263015747
scale,2,4,25,0.09767179936170578
scale,2,4,28,0.3867809474468231
scale,2,4,30,0.11907490342855453
scale,2,4,33,0.6068755388259888
scale,2,4,36,1.6066510677337646
scale,2,4,37,1.649598240852356
scale,2,4,38,1.7821838855743408
scale,2,4,39,1.4565792083740234
scale,2,4,40,0.24161328375339508
scale,2,4,45,0.6096769571304321
scale,2,5,0,2.0489115715026855
scale,2,5,3,1.7593083381652832
scale,2,5,5,1.4908243417739868
scale,2,5,6,1.5857192277908325
scale,2,5,12,0.5007884502410889
scale,2,5,15,0.23448659479618073
scale,2,5,17,0.5036632418632507
scale,2,5,19,0.13812898099422455
scale,2,5,20,0.27181026339530945
scale,2,5,22,0.6106715202331543
scale,2,5,24,0.09209401905536652
scale,2,5,26,1.444639801979065
scale,2,5,27,2.034261465072632
scale,2,5,29,1.5938547849655151
scale,2,5,31,1.575954556465149
scale,2,5,32,0.8054249286651611
scale,2,5,34,0.10287554562091827
scale,2,5,35,2.068580150604248
scale,2,5,41,1.3604822158813477
scale,2,5,42,0.09049376100301743
scale,2,5,43,0.18392007052898407
scale,2,5,44,0.03159819170832634
scale,2,5,46,2.423475503921509
scale,2,6,0,0.6608421802520752
scale,2,6,2,0.31913766264915466
scale,2,6,4,0.05814887210726738
scale,2,6,5,0.037223078310489655
scale,2,6,6,0.04876089096069336
scale,2,6,8,0.4785221815109253
scale,2,6,9,1.0898356437683105
scale,2,6,10,0.6924149394035339
scale,2,6,11,0.40038102865219116
scale,2,6,12,0.24043911695480347
scale,2,6,14,0.15054306387901306
scale,2,6,18,0.05833703652024269
scale,2,6,19,0.26060837507247925
scale,2,6,21,0.44497525691986084
scale,2,6,22,0.6338779330253601
scale,2,6,23,0.30532413721084595
scale,2,6,24,0.5393365025520325
scale,2,6,26,0.31643351912498474
scale,2,6,32,1.398891806602478
scale,2,6,34,0.3113931715488434
scale,2,6,35,0.19644716382026672
scale,2,6,38,0.12015346437692642
scale,2,6,45,0.196315735578537
scale,2,6,46,1.5277942419052124
scale,2,7,1,0.04375329613685608
scale,2,7,3,0.007827741093933582
scale,2,7,7,0.01797913759946823
scale,2,7,13,0.020020179450511932
scale,2,7,15,0.1394449770450592
scale,2,7,16,0.027324724942445755
scale,2,7,17,0.17760369181632996
scale,2,7,20,0.08113636821508408
scale,2,7,25,0.17598794400691986
scale,2,7,27,1.0556144714355469
scale,2,7,28,0.7691757082939148
scale,2,7,29,0.9344521760940552
scale,2,7,30,0.44443681836128235
scale,2,7,31,0.027553360909223557
scale,2,7,33,0.03295408561825752
scale,2,7,36,0.002866290742531419
scale,2,7,37,0.015272432938218117
scale,2,7,39,2.524811267852783
scale,2,7,40,0.05717599019408226
scale,2,7,41,0.006145350635051727
scale,2,7,42,0.024604765698313713
scale,2,7,43,0.0186985544860363
scale,2,7,44,0.34467247128486633
