coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,11,25,2.7851920094690286e-06,0,0,3,3,2,5,2,5,1,1,1,1
0,11,26,1.9692504338308936e-06,0,0,3,3,2,5,2,5,1,1,1,1
0,11,30,2.276141913171159e-06,0,0,3,3,2,5,2,5,1,1,1,1
0,11,31,7.644074685231317e-06,0,0,3,4,2,1,2,1,1,1,1,1
0,11,35,3.4877309644798515e-06,0,0,3,4,2,5,2,5,1,1,1,1
0,11,37,0.9959297776222229,0,0,3,5,2,2,2,2,1,2,1,2
0,11,38,0.0008911264012567699,0,0,3,5,2,3,2,3,1,2,1,2
0,11,39,0.0007078954949975014,0,0,3,5,2,4,2,4,1,2,1,2
0,11,40,0.0005515129305422306,0,0,3,5,2,5,2,5,1,2,1,2
0,11,41,3.057271555917396e-07,0,1,3,6,2,1,2,1,1,1,1,5
0,11,42,0.0004555810010060668,0,1,3,6,2,2,2,2,1,1,1,5
0,11,43,3.882957116729813e-06,0,1,3,6,2,3,2,3,1,1,1,5
0,11,44,7.48679497064586e-07,0,1,3,6,2,4,2,4,1,1,1,5
0,12,0,2.6982883355231024e-05,0,0,3,1,2,0,2,0,1,2,1,4
0,12,1,3.3973656172747724e-06,0,0,3,3,2,1,2,1,1,1,1,1
0,12,2,2.8903236852784175e-06,0,0,3,3,2,1,2,1,1,1,1,1
0,12,6,1.7847781919044792e-06,0,0,3,3,2,1,2,1,1,1,1,1
0,12,9,0.006030145101249218,0,0,3,3,2,2,2,2,1,1,1,1
0,12,10,0.002927707275375724,0,0,3,3,2,2,2,2,1,1,1,1
0,12,13,6.28799216428888e-06,0,0,3,3,2,3,2,3,1,1,1,1
0,12,15,9.924906407832168e-06,0,0,3,3,2,3,2,3,1,1,1,1
0,12,18,1.5039197933219839e-05,0,0,3,3,2,3,2,3,1,1,1,1
0,12,24,1.4573261069017462e-05,0,0,3,3,2,4,2,4,1,1,1,1
0,12,25,8.632096978544723e-06,0,0,3,3,2,5,2,5,1,1,1,1
0,12,26,4.379632173368009e-06,0,0,3,3,2,5,2,5,1,1,1,1
0,12,30,8.974975571618415e-06,0,0,3,3,2,5,2,5,1,1,1,1
0,12,31,2.4481008949805982e-05,0,0,3,4,2,1,2,1,1,1,1,1
0,12,35,2.945786263808259e-06,0,0,3,4,2,5,2,5,1,1,1,1
0,12,37,0.9868795275688171,0,0,3,5,2,2,2,2,1,2,1,2
0,12,38,0.0003796632227022201,0,0,3,5,2,3,2,3,1,2,1,2
0,12,39,0.000789908051956445,0,0,3,5,2,4,2,4,1,2,1,2
0,12,40,0.00021804946300107986,0,0,3,5,2,5,2,5,1,2,1,2
0,12,41,7.655872309442202e-07,0,1,3,6,2,1,2,1,1,1,1,5
0,12,42,0.0026311378460377455,0,1,3,6,2,2,2,2,1,1,1,5
0,12,43,4.522593826550292e-06,0,1,3,6,2,3,2,3,1,1,1,5
0,12,44,7.957419256854337e-06,0,1,3,6,2,4,2,4,1,1,1,5
0,14,0,0.0017329287948086858,0,0,3,1,3,0,3,0,1,2,1,4
0,14,1,0.00014923317939974368,0,0,3,3,3,1,3,1,1,1,1,1
0,14,2,0.0004730079381261021,0,0,3,3,3,1,3,1,1,1,1,1
0,14,6,0.0004377875884529203,0,0,3,3,3,1,3,1,1,1,1,1
0,14,9,0.00022725465532857925,0,0,3,3,3,2,3,2,1,1,1,1
0,14,10,0.0005521455314010382,0,0,3,3,3,2,3,2,1,1,1,1
0,14,13,0.0029243521858006716,0,0,3,3,3,3,3,3,1,1,1,1
0,14,15,0.004619940649718046,0,0,3,3,3,3,3,3,1,1,1,1
0,14,18,0.007552809547632933,0,0,3,3,3,3,3,3,1,1,1,1
0,14,24,0.012990465387701988,0,0,3,3,3,4,3,4,1,1,1,1
0,14,25,0.0017973791109398007,0,0,3,3,3,5,3,5,1,1,1,1
0,14,26,0.00275924289599061,0,0,3,3,3,5,3,5,1,1,1,1
0,14,30,0.0014526309678331017,0,0,3,3,3,5,3,5,1,1,1,1
0,14,31,0.0017276930157095194,0,0,3,4,3,1,3,1,1,1,1,1
0,14,35,0.00137783819809556,0,0,3,4,3,5,3,5,1,1,1,1
0,14,37,0.02826276607811451,0,0,3,5,3,2,3,2,1,2,1,2
0,14,38,0.6673287153244019,0,0,3,5,3,3,3,3,1,2,1,2
0,14,39,0.2505396604537964,0,0,3,5,3,4,3,4,1,2,1,2
0,14,40,0.010527942329645157,0,0,3,5,3,5,3,5,1,2,1,2
0,14,41,4.289220669306815e-05,0,1,3,6,3,1,3,1,1,1,1,5
0,14,42,9.070704254554585e-05,0,1,3,6,3,2,3,2,1,1,1,5
0,14,43,0.0014937535161152482,0,1,3,6,3,3,3,3,1,1,1,5
0,14,44,0.0009382716380059719,0,1,3,6,3,4,3,4,1,1,1,5
0,16,0,0.004052349366247654,0,0,3,1,3,0,3,0,1,2,1,4
0,16,1,0.000390893779695034,0,0,3,3,3,1,3,1,1,1,1,1
0,16,2,0.0007518827333115041,0,0,3,3,3,1,3,1,1,1,1,1
0,16,6,0.0008984272135421634,0,0,3,3,3,1,3,1,1,1,1,1
0,16,9,0.0003566086816135794,0,0,3,3,3,2,3,2,1,1,1,1
0,16,10,0.0016719570849090815,0,0,3,3,3,2,3,2,1,1,1,1
0,16,13,0.0013361566234380007,0,0,3,3,3,3,3,3,1,1,1,1
0,16,15,0.0019516028696671128,0,0,3,3,3,3,3,3,1,1,1,1
0,16,18,0.003162530716508627,0,0,3,3,3,3,3,3,1,1,1,1
0,16,24,0.0027990371454507113,0,0,3,3,3,4,3,4,1,1,1,1
0,16,25,0.0012518365401774645,0,0,3,3,3,5,3,5,1,1,1,1
0,16,26,0.002868768060579896,0,0,3,3,3,5,3,5,1,1,1,1
0,16,30,0.0014314688742160797,0,0,3,3,3,5,3,5,1,1,1,1
0,16,31,0.003635414643213153,0,0,3,4,3,1,3,1,1,1,1,1
0,16,35,0.0020903609693050385,0,0,3,4,3,5,3,5,1,1,1,1
0,16,37,0.11541055142879486,0,0,3,5,3,2,3,2,1,2,1,2
0,16,38,0.5389256477355957,0,0,3,5,3,3,3,3,1,2,1,2
0,16,39,0.25271180272102356,0,0,3,5,3,4,3,4,1,2,1,2
0,16,40,0.06194783374667168,0,0,3,5,3,5,3,5,1,2,1,2
0,16,41,0.00027933725505135953,0,1,3,6,3,1,3,1,1,1,1,5
0,16,42,0.00033920517307706177,0,1,3,6,3,2,3,2,1,1,1,5
0,16,43,0.0010242523858323693,0,1,3,6,3,3,3,3,1,1,1,5
0,16,44,0.0007118845242075622,0,1,3,6,3,4,3,4,1,1,1,5
0,17,0,0.0027482970617711544,0,0,3,1,3,0,3,0,1,2,1,4
0,17,1,0.00021866730821784586,0,0,3,3,3,1,3,1,1,1,1,1
0,17,2,0.00046280064270831645,0,0,3,3,3,1,3,1,1,1,1,1
0,17,6,0.0005436050123535097,0,0,3,3,3,1,3,1,1,1,1,1
0,17,9,0.00017115884111262858,0,0,3,3,3,2,3,2,1,1,1,1
0,17,10,0.0008675675489939749,0,0,3,3,3,2,3,2,1,1,1,1
0,17,13,0.001416018116287887,0,0,3,3,3,3,3,3,1,1,1,1
0,17,15,0.0023655162658542395,0,0,3,3,3,3,3,3,1,1,1,1
0,17,18,0.007003589533269405,0,0,3,3,3,3,3,3,1,1,1,1
0,17,24,0.00441745575517416,0,0,3,3,3,4,3,4,1,1,1,1
0,17,25,0.0013965049292892218,0,0,3,3,3,5,3,5,1,1,1,1
0,17,26,0.0021661126520484686,0,0,3,3,3,5,3,5,1,1,1,1
0,17,30,0.0013585767010226846,0,0,3,3,3,5,3,5,1,1,1,1
0,17,31,0.0020169804338365793,0,0,3,4,3,1,3,1,1,1,1,1
0,17,35,0.001280557713471353,0,0,3,4,3,5,3,5,1,1,1,1
0,17,37,0.04075290635228157,0,0,3,5,3,2,3,2,1,2,1,2
0,17,38,0.6871099472045898,0,0,3,5,3,3,3,3,1,2,1,2
0,17,39,0.2222145050764084,0,0,3,5,3,4,3,4,1,2,1,2
0,17,40,0.020417748019099236,0,0,3,5,3,5,3,5,1,2,1,2
0,17,41,3.7518588214879856e-05,0,1,3,6,3,1,3,1,1,1,1,5
0,17,42,6.383541040122509e-05,0,1,3,6,3,2,3,2,1,1,1,5
0,17,43,0.0005943331634625793,0,1,3,6,3,3,3,3,1,1,1,5
0,17,44,0.00037572302971966565,0,1,3,6,3,4,3,4,1,1,1,5
0,19,0,0.00676496047526598,0,0,3,1,4,0,4,0,1,2,1,4
0,19,1,0.00011304041981929913,0,0,3,3,4,1,4,1,1,1,1,1
0,19,2,0.0008523364085704088,0,0,3,3,4,1,4,1,1,1,1,1
0,19,6,0.00035976519575342536,0,0,3,3,4,1,4,1,1,1,1,1
0,19,9,0.013815057463943958,0,0,3,3,4,2,4,2,1,1,1,1
0,19,10,0.007302623707801104,0,0,3,3,4,2,4,2,1,1,1,1
0,19,13,0.008363321423530579,0,0,3,3,4,3,4,3,1,1,1,1
0,19,15,0.05229266360402107,0,0,3,3,4,3,4,3,1,1,1,1
0,19,18,0.1337445229291916,0,0,3,3,4,3,4,3,1,1,1,1
0,19,24,0.034517981112003326,0,0,3,3,4,4,4,4,1,1,1,1
0,19,25,0.0033490629866719246,0,0,3,3,4,5,4,5,1,1,1,1
0,19,26,0.008874276652932167,0,0,3,3,4,5,4,5,1,1,1,1
0,19,30,0.0020243527833372355,0,0,3,3,4,5,4,5,1,1,1,1
0,19,31,0.0006643263623118401,0,0,3,4,4,1,4,1,1,1,1,1
0,19,35,0.0010433386778458953,0,0,3,4,4,5,4,5,1,1,1,1
0,19,37,0.3536667227745056,0,0,3,5,4,2,4,2,1,2,1,2
0,19,38,0.2990541458129883,0,0,3,5,4,3,4,3,1,2,1,2
0,19,39,0.059150438755750656,0,0,3,5,4,4,4,4,1,2,1,2
0,19,40,0.0027604291681200266,0,0,3,5,4,5,4,5,1,2,1,2
0,19,41,2.6122746930923313e-05,0,1,3,6,4,1,4,1,1,1,1,5
0,19,42,0.0015727378195151687,0,1,3,6,4,2,4,2,1,1,1,5
0,19,43,0.00790749303996563,0,1,3,6,4,3,4,3,1,1,1,5
0,19,44,0.0017806021496653557,0,1,3,6,4,4,4,4,1,1,1,5
0,20,0,0.004106992855668068,0,0,3,1,4,0,4,0,1,2,1,4
0,20,1,0.0003111338592134416,0,0,3,3,4,1,4,1,1,1,1,1
0,20,2,0.0035623677540570498,0,0,3,3,4,1,4,1,1,1,1,1
0,20,6,0.0008048555464483798,0,0,3,3,4,1,4,1,1,1,1,1
0,20,9,0.034736063331365585,0,0,3,3,4,2,4,2,1,1,1,1
0,20,10,0.031034313142299652,0,0,3,3,4,2,4,2,1,1,1,1
0,20,13,0.005836957134306431,0,0,3,3,4,3,4,3,1,1,1,1
0,20,15,0.05050979182124138,0,0,3,3,4,3,4,3,1,1,1,1
0,20,18,0.21681298315525055,0,0,3,3,4,3,4,3,1,1,1,1
0,20,24,0.01733608916401863,0,0,3,3,4,4,4,4,1,1,1,1
0,20,25,0.00396657595410943,0,0,3,3,4,5,4,5,1,1,1,1
0,20,26,0.008645685389637947,0,0,3,3,4,5,4,5,1,1,1,1
0,20,30,0.003927322570234537,0,0,3,3,4,5,4,5,1,1,1,1
0,20,31,0.00650308933109045,0,0,3,4,4,1,4,1,1,1,1,1
0,20,35,0.0016716315876692533,0,0,3,4,4,5,4,5,1,1,1,1
0,20,37,0.4420449137687683,0,0,3,5,4,2,4,2,1,2,1,2
0,20,38,0.11347632855176926,0,0,3,5,4,3,4,3,1,2,1,2
0,20,39,0.014900405891239643,0,0,3,5,4,4,4,4,1,2,1,2
0,20,40,0.002098548924550414,0,0,3,5,4,5,4,5,1,2,1,2
0,20,41,0.00015610810078214854,0,1,3,6,4,1,4,1,1,1,1,5
0,20,42,0.012498008087277412,0,1,3,6,4,2,4,2,1,1,1,5
0,20,43,0.022622793912887573,0,1,3,6,4,3,4,3,1,1,1,5
0,20,44,0.00243704323656857,0,1,3,6,4,4,4,4,1,1,1,5
0,21,0,0.004388650879263878,0,0,3,1,4,0,4,0,1,2,1,4
0,21,1,0.0011411968152970076,0,0,3,3,4,1,4,1,1,1,1,1
0,21,2,0.01179002970457077,0,0,3,3,4,1,4,1,1,1,1,1
0,21,6,0.004263288341462612,0,0,3,3,4,1,4,1,1,1,1,1
0,21,9,0.12357206642627716,0,0,3,3,4,2,4,2,1,1,1,1
0,21,10,0.09606676548719406,0,0,3,3,4,2,4,2,1,1,1,1
0,21,13,0.010980434715747833,0,0,3,3,4,3,4,3,1,1,1,1
0,21,15,0.08418837189674377,0,0,3,3,4,3,4,3,1,1,1,1
0,21,18,0.41366052627563477,0,0,3,3,4,3,4,3,1,1,1,1
0,21,24,0.0274188332259655,0,0,3,3,4,4,4,4,1,1,1,1
0,21,25,0.003882009768858552,0,0,3,3,4,5,4,5,1,1,1,1
